,Z Equal Weight,Z Weighted v1 (PRIMARY),Z Weighted v2 (Trend+Vol),NIFTY500 Buy & Hold
2020-10-12,-0.021146818833193432,-0.00913150776152884,-0.012334291039490719,0.024069228586740765
2020-10-19,0.020803507488055175,0.0018786310843113441,0.018084489295914826,-0.0036992001313448375
2020-10-26,0.03015460432949571,0.015438788745384197,0.011703152897882122,-0.006349582359181372
2020-11-02,0.01115754052579811,0.006983837305545889,0.015222921082477475,-0.005358817950485206
2020-11-09,0.028046123639542737,0.03247670204528826,0.028410754980711567,0.0604838499575342
2020-11-13,0.01835721854646115,0.017580477260913777,0.011022847145210613,0.020719609683236273
2020-11-23,0.06205517839362899,0.0635658126991833,0.06280559029999315,0.023947743376463437
2020-11-27,0.029211437156662117,0.03143895603999419,0.029211437156662117,0.007813124356545353
2020-12-07,0.059534116610764846,0.05891091521858255,0.058549000775497316,0.0327640975646164
2020-12-14,-0.010770492519525719,-0.006204234296646769,-0.012801541522185272,0.013098168514712905
2020-12-21,-0.04104097686794482,-0.04038262012872112,-0.04104097686794482,-0.02238024118945181
2020-12-28,0.110613995748129,0.10624426038732639,0.110613995748129,0.042907631620950015
2021-01-04,0.043681228457507194,0.04298981812032751,0.043681228457507194,0.022484192851583318
2021-01-11,0.01290390718570542,0.016536931371675792,0.01436167496792587,0.02691630031303993
2021-01-18,-0.01713007308962196,-0.002442371043498398,-0.01681578170432615,-0.01918127680839543
2021-01-25,0.005864110885562926,0.01691739575488865,0.003438553310518011,-0.0027598036718126107
2021-02-01,0.030104739942311998,0.025258791806309477,0.028563932683741564,0.002252271430639219
2021-02-08,0.06621137477334492,0.07159771766447205,0.054118280888926305,0.05702136336410324
2021-02-15,0.02373499485062279,0.012031212506105766,0.01370822296111339,0.015331999067621505
2021-02-22,0.05067309506232795,0.05811458542549138,0.04041591088324224,-0.0332091782410614
2021-03-01,0.05225901600593285,0.05189547609908205,0.05677221281645684,0.012753274295703942
2021-03-08,0.03657351623296032,0.027245102170328106,0.043589546183863855,0.015414406183549945
2021-03-15,0.003764780591990333,0.008041317975959502,0.0021964088512967245,-0.0038856751559646074
2021-03-22,-0.020666067906481067,-0.020666067906481067,-0.02062967890121771,-0.013712865153495346
2021-03-26,-0.009833725705977075,-0.009833725705977075,-0.0033792018557533957,-0.01537451574732962
2021-04-05,0.049138758026693444,0.04388663350139753,0.04228027191025908,0.012322103235683945
2021-04-12,-0.022276213546001532,-0.017698634435454576,-0.023091291246091904,-0.0223196136145577
2021-04-19,0.01682652470512384,0.011536203975161169,0.007694106430332548,0.004353756206285642
2021-04-26,0.02393968744200462,0.02155009253440715,0.024562896299329274,0.011625933117762166
2021-05-03,0.05339647680384784,0.053396476803847855,0.054747984334522756,0.014602782222913335
2021-05-10,0.02985775629058579,0.02985775629058579,0.030928628569656044,0.02215768136987961
2021-05-17,-0.022932148100539288,-0.022932148100539288,-0.02137228067357453,0.000173639886660526
2021-05-24,0.07303780083557665,0.08298751571388614,0.073063454068394,0.022912540147252747
2021-05-31,0.002579907320881096,-0.0011194330717172463,0.006394399901890777,0.020358805627022747
2021-06-07,0.04473336349720434,0.04399797515277861,0.05073123110753551,0.0191511641533757
2021-06-14,0.007580605404585654,0.009859930038976587,0.005540603628878449,0.005526849732745198
2021-06-21,-0.011337272122120571,-0.011337272122120571,-0.01396000724054435,-0.007233946798581914
2021-06-28,0.006460403460766924,0.004141948521261738,0.0024275122871931965,0.005718596027080469
2021-07-05,0.03923399302421261,0.03923399302421261,0.043275251185285406,0.003894170198144531
2021-07-12,-0.007521312797402242,-0.007521312797402242,-0.005755989102763887,-0.0027050402075704527
2021-07-19,0.013655072477511618,0.013655072477511618,0.014865387873678228,0.005229168204295531
2021-07-26,0.028428802587022586,0.028428802587022586,0.028428802587022586,0.004056579184058551
2021-08-02,0.005348870982857315,0.008071903140284728,0.005348870982857315,0.007941441013228356
2021-08-09,-0.026013060519322683,-0.02890159209383138,-0.026013060519322683,0.010980360861016836
2021-08-16,-0.006896015511107865,-0.008337709980081248,-0.006896015511107865,0.009741622742652556
2021-08-23,-0.0570528819530632,-0.06937770733876931,-0.06413612925703686,-0.009967450322654003
2021-08-30,0.06362401033174883,0.06244194486329665,0.06479507739535299,0.033548567716278344
2021-09-06,0.032127488858543406,0.028692538998579573,0.030850422317798134,0.028333993151779202
2021-09-13,0.04530388992273976,0.04222948074489763,0.04381046485099442,0.0031305193555251076
2021-09-20,-0.00911029118298457,-0.012670431723844468,-0.013889176200332398,-0.0017135508544189326
2021-09-27,0.026331785340200545,0.03240665732160491,0.026427186171290775,0.02443556409867287
2021-10-04,0.04182820079139572,0.041889922533551685,0.03937931972550326,-0.0005201115277123636
