,Z Equal Weight,Z Weighted v1 (PRIMARY),Z Weighted v2 (Trend+Vol),NIFTY500 Buy & Hold
2021-08-23,2.1504118903026033,2.1675330667715507,2.135959754784683,1.5022538309734594
2021-08-30,2.287229718628732,2.3028780470162724,2.2743594324093155,1.552652295348911
2021-09-06,2.360712665930906,2.3689534651892594,2.3445243814016106,1.5966451348524213
2021-09-13,2.4676621326874573,2.4689931399330276,2.4472390844053056,1.6016434633509817
2021-09-20,2.44518101211745,2.4377099309268657,2.4132489495576603,1.598898965825882
2021-09-27,2.509566993646461,2.5167079613078855,2.4770243288252924,1.6379689639926223
2021-10-04,2.6145376657561643,2.6221326628466457,2.5745678618379535,1.6371170374524147
2021-10-11,2.718390594017437,2.7161815169228523,2.676754653093179,1.6637370458638414
2021-10-18,2.791617501997139,2.7774298945487517,2.725111251617552,1.7131433932557598
2021-10-25,2.5750288970678055,2.5411705448029425,2.529899907051907,1.6536379420042906
2021-11-01,2.6290310658934106,2.5930291974924504,2.5965689943982446,1.650224843903332
2021-11-08,2.697320961800792,2.6671382341476098,2.682775088181518,1.673674391519555
2021-11-15,2.7694735515655675,2.71556398175351,2.755911482563342,1.6814873127648777
2021-11-22,2.7771919783672248,2.728099952588462,2.734218177953281,1.615069394269445
2021-11-29,2.850284138571756,2.799625393251554,2.773089590138852,1.5805340177502658
2021-12-06,2.9149143152948227,2.8586369757643295,2.8547544151324,1.5764253593728084
2021-12-13,3.17291907912438,3.1190644503066673,3.076870201356905,1.624510681433392
2021-12-20,3.007018932111795,2.9528039343546926,2.8888069159986816,1.54217036374028
2021-12-27,3.2475893135887,3.213395920934626,3.1166195614494683,1.588206748552263
2022-01-03,3.4566898127539685,3.4161766565161065,3.283152841321932,1.6396458573723987
2022-01-10,3.6253591579787283,3.6263339613582675,3.453285240817838,1.6710215569766302
2022-01-17,3.7389073374948474,3.72150842089789,3.564610505868787,1.7018311028674327
2022-01-24,3.4428612460519967,3.403272792226777,3.3003562343146626,1.5865298551724871
2022-01-31,3.5303554039705394,3.472011606451865,3.39518877820211,1.609111300428119
2022-02-07,3.5173947331436928,3.458980711637419,3.400680627608326,1.6036276973180479
2022-02-14,3.2437013729292947,3.188165521967593,3.134103173926918,1.5529218923553063
