date,regime_score,dyn_n,n_held,exits,entries,exits_52h,exits_adtv,exits_reldd,exits_rank,exits_data
2025-09-08,0.53959027402015,19,19,2,3,0,0,0,2,0
2025-09-15,0.6048730488899626,21,21,1,3,1,0,0,0,0
2025-09-22,0.6161037514904852,21,21,0,0,0,0,0,0,0
2025-09-29,0.49951744399752124,18,19,2,0,2,0,0,0,0
2025-10-06,0.5617531386163669,19,19,2,2,1,0,0,1,0
2025-10-13,0.5603242996498572,19,19,1,1,0,0,0,1,0
2025-10-20,0.5684070745101069,20,20,1,2,0,0,1,0,0
2025-10-27,0.5917293224654286,20,20,3,3,1,0,0,2,0
2025-11-03,0.6063856860650285,21,21,2,3,0,0,2,0,0
2025-11-10,0.5462208463457968,19,19,2,0,0,0,2,0,0
2025-11-17,0.5673361058741186,20,20,1,2,0,0,1,0,0
2025-11-24,0.5005670694895012,18,18,2,0,1,0,0,1,0
2025-12-01,0.5169569828926657,18,18,3,3,1,0,2,0,0
2025-12-08,0.44473893329096614,16,16,5,3,3,0,0,2,0
2025-12-15,0.48391697200986505,17,17,0,1,0,0,0,0,0
2025-12-22,0.5016814193605565,18,18,1,2,0,0,0,1,0
2025-12-29,0.4937836826960353,18,18,2,2,1,0,0,1,0
2026-01-05,0.5517313920872786,19,19,3,4,1,0,1,1,0
2026-01-12,0.4516401198549125,17,18,1,0,1,0,0,0,0
2026-01-19,0.440793788608538,16,16,4,2,1,0,1,2,0
2026-01-23,0.37725038589649845,15,14,2,0,2,0,0,0,0
2026-02-02,0.4057989770326534,15,15,1,2,1,0,0,0,0
2026-02-09,0.5276463720487763,19,19,0,4,0,0,0,0,0
2026-02-16,0.4802011013381664,17,17,2,0,0,0,1,1,0
2026-02-23,0.4938757233788096,18,18,1,2,1,0,0,0,0
2026-03-02,0.42991290164952,16,16,2,0,1,0,0,1,0
2026-03-09,0.37980715074233445,15,14,2,0,0,0,0,2,0
2026-03-16,0.3609425063754659,14,13,1,0,1,0,0,0,0
2026-03-23,0.323484001002951,13,13,0,0,0,0,0,0,0
2026-03-30,0.3366873324396783,13,11,2,0,2,0,0,0,0
2026-04-06,0.3849802937604546,15,11,0,0,0,0,0,0,0
2026-04-13,0.519417690602809,18,18,1,8,0,0,0,1,0
2026-04-20,0.6096333974836751,21,21,0,3,0,0,0,0,0
2026-04-27,0.6179619324311333,21,21,1,1,0,0,0,1,0
2026-05-04,0.6130172163183564,21,21,3,3,2,0,0,1,0
2026-05-11,0.6162372892110982,21,21,0,0,0,0,0,0,0
2026-05-18,0.5216656605649557,18,20,1,0,1,0,0,0,0
2026-05-25,0.5868745547585771,20,20,0,0,0,0,0,0,0
2026-06-01,0.533394883085063,19,19,1,0,1,0,0,0,0
2026-06-08,0.49920315758117373,18,18,1,0,1,0,0,0,0
2026-06-15,0.5964391531466792,20,20,3,5,0,0,0,3,0
2026-06-22,0.6397604343789446,22,22,1,3,0,0,0,1,0
2026-06-29,0.5888731772706467,20,22,0,0,0,0,0,0,0
2026-07-06,0.6292800789963775,21,21,1,0,0,0,0,1,0
2026-07-13,0.630243756173275,21,21,2,2,0,0,1,1,0
2026-07-20,0.6157742810138923,21,21,3,3,1,0,0,2,0
2026-07-27,0.5905836254897917,20,20,2,1,1,0,1,0,0
2026-08-03,0.6326435083714216,21,21,4,5,1,0,0,3,0
2026-08-10,0.6211204712595617,21,21,1,1,0,0,1,0,0
2026-08-17,0.593840894453847,20,20,1,0,0,0,0,1,0
2026-08-24,0.5910119528427646,20,20,0,0,0,0,0,0,0
