TICKER,RANK,S_12M,S_9M,S_6M,S_3M,Z_12M,Z_9M,Z_6M,Z_3M,COMPOSITE,1M%,3M%,12M%
SIEMENS,134.0,0.6383209457351307,-0.306717727931011,0.16793223803606025,0.046120839582169185,0.7302676970425113,0.3863653121517637,0.7187796443314055,0.5618064276537404,0.5993047702948553,5.249276294628502,4.117347588137954,27.579899143960795
SCHAEFFLER,135.0,0.4681156839612974,-0.5173230903569218,0.23714331869652358,0.630549035539586,0.5449906850907408,0.20278625895374702,0.7657005536671262,0.8673826666447904,0.5952150410891011,1.5417784351575703,4.834869034061495,20.99595226359576
IIFL,136.0,0.9341520332575222,0.03884989649924788,0.34149446896561814,-1.4347702392458777,1.0522947564140552,0.6875873540696754,0.8364442960582391,-0.21249763459695484,0.5909571929862537,-7.15389071249275,-15.231379462318195,53.503591380686366
SONACOMS,137.0,-0.14132800741299853,-0.18472536825977864,0.8308733657980133,0.5383416426941419,-0.11841951100958815,0.4927027844168167,1.1682134669766304,0.8191707759321559,0.5904168790790038,-2.6856388993592106,7.763748304288853,6.288596130094692
LINDEINDIA,138.0,0.131593363822963,-0.8116009214969482,0.15070831497731382,1.8925041008691437,0.1786691667045615,-0.05372784399012635,0.7071028705470231,1.5272130535195685,0.5898143116952567,7.683750496622954,14.401485733580955,12.539445274871275
HONASA,139.0,0.6673526732415068,-0.7140893046711427,-0.4892224423613615,1.4175458051422605,0.7618701966839551,0.03127042047233054,0.2732686815747444,1.278874642248948,0.5863209852449944,-1.2962647108988423,11.032233307751337,38.05525072761107
PFC,140.0,-0.14990037633038827,-0.4190821009076712,-0.02876263747570978,1.9192207083124246,-0.12775096693409813,0.2884202979952474,0.585432464477866,1.5411821954562333,0.5718209977488121,-1.9990366088632028,18.802919708029187,4.776619029226192
INOXINDIA,141.0,0.4365589139480834,-0.3933583017875907,-0.06727350254360938,0.6693892246897698,0.510639549326991,0.31084304465622864,0.5593244368174437,0.8876907883341808,0.567124454783711,2.437768240343363,3.3604711588429037,21.794152166147885
RADICO,142.0,0.7221406537584494,0.1829225290311194,0.01487776854386191,-1.0000215153762597,0.8215096767755834,0.8131716087500432,0.6150180093744085,0.014816654592330208,0.5661289873730914,2.22897311808965,-9.82176243300511,32.08279135574268
NLCINDIA,143.0,0.04019893121249975,0.004147262284584797,0.30370262323108804,0.33966763364391095,0.07918171721786568,0.6573379973618372,0.8108237198381024,0.7152913654403548,0.5656586999645401,-5.298265675624181,3.8540316849893452,9.88500663423264
HEG,144.0,0.48348698939979134,-0.17795460838205465,0.15136741294634803,-0.10483216094230303,0.5617231263311677,0.4986046744421524,0.7075496989414551,0.4828785961703271,0.5626890239712756,-3.733259952302337,-2.23567768979972,31.121939030484768
SUPREMEIND,145.0,0.4154516334686402,-0.6317824810707355,-1.2136060042833667,2.4994187520258713,0.4876632099535605,0.10301507395243566,-0.2178193798871369,1.844546641754848,0.5543513864434269,8.990795972900756,21.27582892839981,20.7626168224299
LT,146.0,0.5420283808755303,-0.025551972681961885,0.40239595930011013,-0.8851455201232754,0.6254483835593274,0.6314499697586364,0.8777318078139592,0.07488113269687122,0.5523778234571985,-6.680280046674447,-3.969981238273912,20.440498227339752
NAVA,147.0,0.6819609116381058,0.10965840002852224,-1.3712704726203007,0.8656669410927859,0.777772000963058,0.749309229935232,-0.324706314084768,0.9903172645909079,0.5481730453511074,-2.0207253886010412,1.8034993270524824,40.316596586693045
ASAHIINDIA,148.0,0.8787145913365736,0.37121297548900856,0.1620358924365442,-1.977433809544281,0.9919483048277845,0.9772993474211382,0.7147822801139008,-0.4962366704550466,0.5469483154769441,-11.708537581699352,-14.009349512631786,47.83686730506156
GRSE,149.0,1.0883359080712034,-1.0387041438490632,-0.08281244696003381,0.17114485674750848,1.2201316806014157,-0.2516876397777887,0.5487899762198308,0.6271769371760436,0.5361027385548753,-2.608661072891394,0.12673753066230198,87.90808301684123
BRITANNIA,150.0,0.7579201799308579,0.013751083678926067,-0.6920249786520253,-0.10930241500854986,0.8604574955984982,0.665709391225449,0.13578087864575103,0.4805412629712326,0.5356222571102327,1.3434879342803407,0.6373215499660079,25.236609739332728
POONAWALLA,151.0,0.8825953781087971,-0.21715517708593682,-0.3363596553711741,-0.8325344862023241,0.9961727369615863,0.46443458872074006,0.3769003674367081,0.1023895280586964,0.48497430529443275,-10.335945046688854,-8.258291236547333,48.46276879331792
STARHEALTH,152.0,0.7253650362412889,-0.466867572873829,-0.028864570085350354,-0.5183896282788722,0.825019579733836,0.246766982053429,0.5853633603591373,0.26664444396905174,0.4809485915288635,-1.5866162978953047,-3.0824829931972775,28.767123287671215
IFCI,153.0,0.41627336411494326,-0.867359163196925,-0.05720935497198392,0.7733135294285328,0.48855770520705344,-0.10233080975206825,0.5661473176516005,0.9420290259508767,0.4736008097643656,-17.025228292833926,10.810252170318302,31.71990171990171
ELGIEQUIP,154.0,0.24925766525345222,-0.4176693069463626,0.07974962998837377,0.18251248555295185,0.3067526933548816,0.2896517926485335,0.6589971916127255,0.6331206566622726,0.47213058356960325,0.5014039310068164,1.6945712836123894,12.987598647125154
FACT,155.0,0.6730799366036256,-0.6994090643943999,-0.7058103570048555,0.6489797283626558,0.7681046117151674,0.04406679269989867,0.12643522934105453,0.877019405313168,0.45390650976732216,8.350679564099405,9.00468095590048,47.77889111556446
ADANIPORTS,156.0,0.6013093856937791,-0.5026423187283549,0.22164432380471835,-0.7590576993936403,0.6899787472141142,0.21558309434646755,0.7551931764209765,0.14080786639598764,0.4503907210943865,-9.662547224178786,-5.770772107934818,26.054324517512505
NESTLEIND,157.0,0.26573032335889185,-0.2221323344969981,-0.1665033207254809,-0.04751156455983832,0.3246840125213503,0.46009613392255533,0.49205264655089836,0.5128494503837912,0.44742056084464876,-4.777709169496747,1.4722816252673132,12.566436278199799
CEATLTD,158.0,0.7024411465359589,-0.45126668327225966,0.13219465801984376,-1.004824285448822,0.8000657695951153,0.2603658596371392,0.694551735507886,0.012305460872273428,0.4418222064031035,-11.512600856659027,-7.692107860965347,34.55901844207976
ENGINERSIN,159.0,0.46417599054381065,-0.6949624224345754,-0.23454364390700919,0.2460681839451697,0.5407021301025411,0.04794281138950977,0.44592543968303416,0.6663516188497276,0.42523050000620316,10.06525826789073,0.9536370092320334,23.24746098588062
ZFCVINDIA,160.0,0.4592776153786953,-0.20329101144561249,-0.009568878983072055,-0.9079112950880368,0.535370001679759,0.47651961054693687,0.5984446670536775,0.06297773731045957,0.41832800414770827,-7.690276585913258,-2.895632247760571,17.680225194710108
BALRAMCHIN,161.0,-0.01370833093169903,-0.9699812576727611,-0.5832028310739766,2.0496555637646052,0.02050094349507925,-0.19178374069393306,0.20955568567812916,1.6093818354430125,0.41191368098057196,14.466865144999442,24.6667467275129,9.7473305846284
DIVISLAB,162.0,0.18858443441489844,-0.4897642281340296,0.17798133396193563,-0.23430511204543605,0.2407068214583674,0.226808580967855,0.7255923210638656,0.4151819009683553,0.4020724061146108,3.9093808783839057,0.9294566253574832,13.024757804090425
GRASIM,163.0,0.313936280443509,0.05700835261104888,-0.6112739092237058,-0.4104498019797378,0.3771586281344749,0.7034155938739438,0.19052519951535818,0.3230822517031605,0.3985454183067343,-6.5167617810887535,-0.37873270211216115,15.416420555227406
JSL,164.0,0.22532890269374217,0.023999364131412165,-0.35113580845383796,-0.5904183109959827,0.2807050284321744,0.674642542787708,0.3668830330372692,0.22898326657134452,0.38780346770712404,-6.795317937361601,-4.832353511208742,16.4874268543413
PETRONET,165.0,-0.20938908643868764,-0.5441636689089611,0.16608582536757885,0.5759282301050387,-0.19250742827297582,0.1793900455757341,0.7175278886791688,0.83882343488492,0.38580848521671174,-3.4500000000000086,7.57660167130918,3.07829181494661
KIMS,166.0,0.43832325810702516,-0.1259484696680092,-0.8216147665268729,-0.2021204540188597,0.5125601269308588,0.5439370325342585,0.04792687275989206,0.4320100875976173,0.3841085299556567,4.523312456506612,-0.1919669226225773,18.464639383051452
BPCL,167.0,0.5234708592629083,-0.1391411033708777,0.03413404035284846,-1.5741102942977954,0.6052475853126448,0.5324373671104361,0.6280725921821234,-0.28535347943486083,0.37010101629258585,-16.28895184135978,-8.44951415293621,22.934079649029915
SUNTV,168.0,-0.2027447686820537,-0.4736180210425468,0.017730694143124646,0.407470815249764,-0.18527475328057155,0.2408827972007691,0.6169521196658121,0.7507431820536882,0.3558258364099245,1.421301982804013,3.7236428891879836,1.33239831697054
CREDITACC,169.0,0.4766114141175391,-0.19355059084724396,-0.7187252856364498,-0.5597763622513415,0.5542387158583713,0.48501007427778325,0.11767969208289257,0.24500482664923343,0.35048332721707015,-6.784683771348354,-5.763166193629776,29.466558353642025
KPIL,170.0,0.6275986347112609,-0.28932970642125777,-0.9993487469045915,-0.35212598401521217,0.718595920700133,0.4015219847501178,-0.07256597173261684,0.3535776539792289,0.3502823969242157,1.729209376949803,-2.694176826668948,33.228272923597736
AADHARHFC,171.0,0.2208545750318483,0.10318255925339895,-0.85662651096383,-0.3684252985787544,0.27583449710400426,0.7436644129919955,0.024191036377404773,0.34505533545162975,0.3471863204812585,1.0157068062827346,-1.1476585715749499,16.32702279030509
MANAPPURAM,172.0,0.532019298816805,-0.04821122331322404,-0.8653160516145838,-0.7555147898733211,0.6145529929180857,0.6116985079290402,0.018300055552480488,0.14266032487385275,0.34680297031836477,-15.87870883599608,-6.25,23.955030268088784
ENRIN,173.0,,0.09995310014243897,-1.1264211116289082,-0.2185055576657971,,0.740849379988549,-0.15871331761145785,0.423442913079784,0.3351929918189584,9.344926243822682,-2.9675547348984477,
RAMCOCEM,174.0,0.5355501601045017,-0.34259582421613416,-0.9622884992838723,-0.28148391429771813,0.6183965135130596,0.35509133664277226,-0.04744137460196591,0.39051382189195616,0.32914007436145554,-17.412233380363517,-0.44022011005502293,24.14696525481881
INDIACEM,175.0,0.6100090757733427,0.0737495013034575,-0.6598664177133533,-1.566440062777871,0.6994487986452492,0.7180084047644109,0.15758242989696042,-0.2813429944578152,0.3234241597122013,-19.38383949128386,-9.889705882352951,34.74436503573391
THERMAX,176.0,-0.29562845236026214,-0.7515094005840816,-0.5374559686967799,1.4777563206180593,-0.2863833276667106,-0.001347674808566819,0.2405692800550815,1.3103565300053484,0.3157987018962881,9.988594338644452,12.30193739633696,-5.5893434598154546
TATAPOWER,177.0,0.05357289907737753,-0.6086707185648617,-0.35205185102854447,0.22841975504694592,0.09373995577124332,0.123160978262248,0.36626201180504303,0.6571238975246375,0.310071710840793,4.624355844860317,2.5249169435215935,9.978617248752663
360ONE,178.0,0.42456436291881894,-0.3171013230137454,-0.18286741209431814,-1.2748430152638834,0.4975828755717569,0.377314210450825,0.48095878643266915,-0.12887750819864213,0.30674459106415225,-7.924097338135816,-6.243850076035439,21.188645429843312
JINDALSAW,179.0,-0.7558492652876205,-0.46573902358500685,-0.21217213459859594,1.4356326503302872,-0.7873568943388106,0.2477507082394237,0.4610919643196438,1.2883315955000079,0.30245434343006616,4.5728165592987535,24.993688462509468,-24.009055677065348
HBLENGINE,180.0,0.8142662510120623,0.1334576934238934,-1.1748920005204875,-1.6818463641047563,0.9217930358535324,0.7700544365053688,-0.19157363652861023,-0.341684750312981,0.2896472713793275,-13.280744859692216,-17.40870743272369,61.66827386692382
ATUL,181.0,0.16849402908970504,-1.1800686663660034,-0.3939166913395282,0.8195374719080253,0.2188374019776823,-0.3749113074969766,0.3378801926246323,0.9661978435950738,0.28700103267510296,-5.022201806767724,5.808102345415778,11.944271495989112
AGARWALEYE,182.0,-0.10523121905619268,0.6416625691973294,0.06881419844911932,-2.3013805539611036,-0.07912633629744996,1.2130430140536907,0.6515836331636454,-0.6656166361668658,0.2799709186882551,-3.209661625503213,-8.496194198724549,5.16609528313039
REDINGTON,183.0,-0.030160932940769852,-0.4907842424706959,0.030387453952384794,-0.7689940541572772,0.002591456401061744,0.22591946179246133,0.6255326341416326,0.1356125080286884,0.24741401509096103,-8.963740106755003,-10.170722847802393,10.106856634016026
ESCORTS,184.0,0.3033890644369543,-0.07864970633454874,-0.7602977017126333,-1.178810025876302,0.36567745154957587,0.5851660975978243,0.08949611877406326,-0.07866535225012458,0.2404185789178347,-9.632120840419677,-7.1041427214690085,17.37105019514673
TRIVENI,185.0,-0.2650206229456261,-0.9456568169856245,-0.18304041711306449,0.6834555650099278,-0.25306516160549486,-0.17058077729604354,0.4808414995369617,0.8950455658776572,0.23806028162827012,-3.683313671516586,0.6437474318586434,0.5886379192334035
HDFCAMC,186.0,0.7222152771492694,-0.48557799696241255,-1.261876112710306,-0.7516228051221118,0.8215909081002132,0.23045760654869143,-0.25054358184313424,0.1446953020886956,0.2365500587236165,-10.864341367508922,-4.326077611473689,31.44345118251859
ACMESOLAR,187.0,0.2350072036275302,-0.508576019299597,-1.6967590964995207,0.8083737546264185,0.29124034713557034,0.2104108464973067,-0.5453678333835067,0.9603607420252492,0.2291610255686549,0.9691707231504587,6.008563930199373,14.507385487641123
JSWENERGY,188.0,-0.4289271173786229,-0.5931724058653095,-0.4912092034387529,0.6834360566724629,-0.43148564762071523,0.13667044230807204,0.27192177822495645,0.8950353656778163,0.2180354846475324,1.6454905228077354,8.15602836879432,-5.076833300914219
WELCORP,189.0,-0.15525376183494863,-0.8280462434065653,-0.3305406679785965,0.26796306028092276,-0.1335783970603702,-0.0680627905979848,0.38084528748805485,0.6777996530310577,0.2142509382151894,0.11424448319403702,3.1534601325816203,2.7650907295395655
IGIL,190.0,0.09457428901181986,-0.9659520995198593,-0.5467662174370004,0.2363228927601805,0.13837203667022965,-0.18827163145618753,0.23425749684256422,0.6612561606757715,0.21140351568309446,-0.9224255254800973,0.7844946931241381,6.19124797406807
WAAREEENER,191.0,0.37287384471526164,-0.32494506461263917,-1.047550155949203,-0.7796452558046623,0.44131513943255585,0.3704770309997967,-0.10524359967967145,0.1300433822358932,0.20914798824714356,-14.07340977515853,-7.7917167898264195,26.23456063992473
AIIL,192.0,0.7770012647931916,-0.4391543216980308,-1.4294323035368572,-0.9797336033275311,0.881228218849046,0.27092388078235674,-0.3641365031411023,0.025424465618072378,0.2033600155270932,-9.279279279279285,-10.78319420381163,54.45838162110572
ENDURANCE,193.0,0.6108456629156683,-0.19544193218010256,-1.372397266476065,-1.114358543635054,0.7003594659439684,0.48336144269898096,-0.32547021188612935,-0.044966017281498266,0.20332116986883045,-0.8102175214528162,-5.307677652886267,30.44642154161088
CHOLAFIN,194.0,0.007914076993154778,-0.3616598566957505,0.060765396014817424,-1.5378246703254337,0.044038025073923154,0.3384737301752475,0.6461270339359334,-0.2663810469279842,0.19056443556428,-12.021240537792332,-10.039279112754151,7.800927528206558
KSB,195.0,0.02451395221505131,-0.8374987709071747,-0.7518375134322752,0.21811891390774826,0.062107826488006404,-0.0763023056269554,0.09523161262096937,0.6517379624935534,0.18319377399389344,4.628868803067654,3.096957020443969,7.258177734100801
FINPIPE,196.0,0.04299493354027322,-1.074701612252331,-1.5259089735577656,1.561690474581357,0.08222530677145082,-0.2830656687646916,-0.42954182615969216,1.3542426451319174,0.18096511424474612,3.766509961943143,11.854488416988417,6.799119617202831
HFCL,197.0,-0.42621210547971855,-1.0817152403125865,-0.0192276846702135,0.5950847085994055,-0.4285302202338057,-0.28917926047932657,0.5918965833998328,0.8488396604727902,0.18075669078987266,-0.2491694352159346,7.216188067251905,-7.0793036750483544
METROPOLIS,198.0,0.1929657192706642,0.23478216600395913,-1.622480057527901,-0.8413494635808261,0.24547607099933907,0.8583762651985035,-0.4950111561018764,0.09778049712427841,0.17665541930506112,-8.122436731019311,-4.412529919866792,12.969682061373856
PVRINOX,199.0,0.15228431541565154,-0.209051183025602,-0.9530473186753309,-0.9154917655941508,0.201192311086702,0.4714986232713417,-0.04117641538805658,0.05901418510154172,0.1726321760178822,-1.4424689701442395,-4.954247157777991,14.280951322516122
HSCL,200.0,0.09559609389682339,-0.6818920357953838,-0.3816020011500572,-0.7502092178086651,0.13948432282353754,0.05933591732240785,0.3462288046729301,0.14543441546090527,0.1726208650699452,-2.016659359929851,-2.2095821483264055,11.304780876494025
CGCL,201.0,-0.026840202661644573,0.19964142603194165,-0.8721696277889408,-1.3452236596436313,0.006206238794990575,0.8277450234369834,0.013653747140102814,-0.16567698631433692,0.17048200576443498,-4.270603540924256,-7.7157969354926585,6.386723661051041
WELSPUNLIV,202.0,-0.1838884249495672,-0.5799517975887716,0.0203702243217108,-0.9190051981044813,-0.1647486720849566,0.14819449241844138,0.6187415608220038,0.05717713907966581,0.1648411300587886,-18.21376886499897,-9.98179611650485,-1.1247188202949232
HINDPETRO,203.0,0.31139922774936696,-0.49044968761488505,-0.21449152329350707,-1.8100438741215576,0.3743969183175397,0.2262110842989593,0.45951955964643676,-0.4087145637783908,0.16285324962113623,-17.124986520004313,-14.37325905292479,18.705591597157856
WOCKPHARMA,204.0,-0.1504944442934649,-0.5258962655650595,-0.6363004675187941,-0.3102458041338354,-0.12839763987445274,0.19531325176398803,0.17355871291316638,0.37547527621057014,0.15398740025331795,-7.497165532879812,-1.248203343671983,1.0332417476103917
ICICIPRULI,205.0,0.1210336573330159,-0.7829306460204891,-0.33712966895429636,-0.850181659598418,0.16717439359851707,-0.02873673281295374,0.3763783449920913,0.09316246318998804,0.15199461724191066,-7.681628875520586,-4.02501603592047,11.535594483786804
MRF,206.0,0.7134296126308808,-0.41301148560531736,-0.969884881108121,-1.910801100918434,0.812027269156191,0.2937118907481506,-0.052591260132632094,-0.46139685157478777,0.14793776204923043,-6.2315050581515425,-10.561554366733406,29.71527471021005
TATACONSUM,207.0,0.2851136584984376,-0.6156729755148985,-0.33318860716989995,-1.523430704775655,0.3457837504430067,0.11705729843980656,0.37905014553193994,-0.2588549660727261,0.14575905708550674,-8.036326250856751,-6.392256039068622,13.45523728992708
ULTRACEMCO,208.0,0.09623248422948544,-0.25120238925155836,-1.3716954417207685,-0.42931754996528915,0.14017706579776645,0.43475654585706125,-0.32499441732551004,0.3132169927927642,0.14078904678052045,-12.15511955855304,0.4205361836341348,9.662173151806819
MSUMI,209.0,0.3802827398551886,-0.2532160303464604,-1.0153263813519557,-1.5527116877928315,0.44938009546907187,0.43300130885158006,-0.08339783752852718,-0.27416492669105597,0.1312046600252672,-7.312572087658598,-10.212290502793298,18.641265191869326
