date,equity
2024-01-12,1808076.4243774046
2024-01-15,1827108.9614311035
2024-01-16,1825582.0291700545
2024-01-17,1810490.8970990584
2024-01-18,1803794.6097565368
2024-01-19,1833470.8256276844
2024-01-23,1794362.0157464985
2024-01-24,1830166.499200422
2024-01-25,1835641.7090860629
2024-01-29,1887032.178306964
2024-01-30,1872474.8632268056
2024-01-31,1883856.6058872226
2024-02-01,1882375.9254538694
2024-02-02,1914564.828179257
2024-02-05,1921076.7703543701
2024-02-06,1940607.852015201
2024-02-07,1950928.6200162915
2024-02-08,1959840.1172862574
2024-02-09,1945313.5100974436
2024-02-12,1909690.4582997276
2024-02-13,1920976.182244521
2024-02-14,1947914.8635370035
2024-02-15,1979978.8817777708
2024-02-16,1991269.320372163
2024-02-19,1993916.5109886925
2024-02-20,1997354.8768537643
2024-02-21,1975173.5194269277
2024-02-22,1997437.3409995975
2024-02-23,2002741.9805369135
2024-02-26,2000295.3653250933
2024-02-27,2000608.3369297108
2024-02-28,1972223.3643542803
2024-02-29,1983004.7317377396
2024-03-01,2009394.7424094728
2024-03-04,2039811.737143687
2024-03-05,2048330.44751272
2024-03-06,2046680.9708622068
2024-03-07,2056096.3498852705
2024-03-11,2041555.0144061975
2024-03-12,2015196.0046549547
2024-03-13,1938460.3808276057
2024-03-14,1969019.430095698
2024-03-15,1948856.004402878
2024-03-18,1954788.5975023652
2024-03-19,1926364.6289215882
2024-03-20,1935061.5049880315
2024-03-21,1974288.5619302888
2024-03-22,1987774.1986154977
2024-03-26,1996459.3356584175
2024-03-27,2002920.6825644404
2024-03-28,2025611.3390971823
2024-04-01,2052645.1269422262
2024-04-02,2064856.977213793
2024-04-03,2065118.9407629746
2024-04-04,2060255.7440904323
2024-04-05,2061875.4657667023
2024-04-08,2076562.8562930068
2024-04-09,2071911.7068312718
2024-04-10,2083257.0014177873
2024-04-12,2069594.343185071
2024-04-15,2045879.6414795422
2024-04-16,2084039.948510716
2024-04-18,2036452.8652916458
2024-04-19,2034317.697913615
2024-04-22,2058813.638215819
2024-04-23,2064406.8389556499
2024-04-24,2072219.0831955285
2024-04-25,2091650.7924623254
2024-04-26,2098288.449315328
2024-04-29,2104759.5608497825
2024-04-30,2119511.330095526
2024-05-02,2142070.7687212047
