Rebalance_Date,State,Regime,Exposure,Eligible_Count,Turnover_Pct,Gross_Return,Net_Return,Nifty_Return,Equity,Nifty_Equity,Top20_Tickers
2025-12-05,Correction,Correction (exp=0.50),0.5034709140676834,462,21.327201735455056,0.0024130396550823842,0.001559951585664182,-0.00457515654335483,27973187.56217309,5521412.572359423,"LAURUSLABS, CUPID, CARTRADE, EICHERMOT, LTF, IMFA, INDIANB, ABDL, RBLBANK, MUTHOOTFIN, ABCAPITAL, LUMAXTECH, CANBK, TDPOWERSYS, MTARTECH, ASHAPURMIN, SBIN, AUBANK, CUMMINSIND, SHRIRAMFIN"
2025-12-12,Correction,Correction (exp=0.50),0.503422076753713,473,6.65118877592179,0.006183711003260428,0.0059176634522235564,-0.002050475845268185,28138723.471851956,5510091.04924804,"LAURUSLABS, CUPID, EICHERMOT, LTF, IMFA, ABDL, RBLBANK, MUTHOOTFIN, ABCAPITAL, LUMAXTECH, CANBK, MTARTECH, ASHAPURMIN, SBIN, AUBANK, CUMMINSIND, SHRIRAMFIN, MCX, MARUTI, FEDERALBNK"
2025-12-19,Correction,Correction (exp=0.50),0.5034002891762287,472,2.299535085809721,0.007622195097467751,0.007530213694035362,0.00433744200730235,28350614.07267237,5533990.749629109,"LAURUSLABS, CUPID, EICHERMOT, LTF, IMFA, ABDL, RBLBANK, MUTHOOTFIN, ABCAPITAL, LUMAXTECH, CANBK, ASHAPURMIN, SBIN, AUBANK, CUMMINSIND, SHRIRAMFIN, MCX, MARUTI, FEDERALBNK, ASHOKLEY"
2025-12-26,Correction,Correction (exp=0.50),0.5034462826851215,497,0.3300244096698271,0.010221572303780251,0.010208371327393459,0.01340398019364808,28640027.66848584,5608168.252028969,"LAURUSLABS, CUPID, EICHERMOT, LTF, IMFA, ABDL, RBLBANK, MUTHOOTFIN, ABCAPITAL, LUMAXTECH, CANBK, ASHAPURMIN, SBIN, AUBANK, CUMMINSIND, SHRIRAMFIN, MCX, MARUTI, FEDERALBNK, ASHOKLEY"
2026-01-02,Bull,Bull (exp=1.00),1.0,527,23.50091463491867,-0.022487789165988332,-0.02342782575138508,-0.02621063114652067,27969054.090753704,5461174.622567411,"LAURUSLABS, CUPID, EICHERMOT, LTF, IMFA, RBLBANK, MUTHOOTFIN, ABCAPITAL, LUMAXTECH, CANBK, ASHAPURMIN, SBIN, AUBANK, CUMMINSIND, SHRIRAMFIN, MCX, MARUTI, FEDERALBNK, ASHOKLEY, NATIONALUM"
2026-01-09,Correction,Correction (exp=0.50),0.5036693674092186,471,28.296438708772527,0.013170094753145333,0.012038237204794432,0.0007648924995793394,28305752.198291924,5465351.834075105,"LAURUSLABS, CUPID, EICHERMOT, LTF, MUTHOOTFIN, ABCAPITAL, LUMAXTECH, CANBK, ASHAPURMIN, SBIN, AUBANK, SHRIRAMFIN, MCX, MARUTI, FEDERALBNK, ASHOKLEY, NATIONALUM, HINDCOPPER, HINDALCO, VEDL"
2026-01-16,Correction,Correction (exp=0.50),0.5036601320162146,476,3.694028923984565,-0.01262702329938327,-0.012774784456342652,-0.03317394284935682,27944152.3150841,5284044.56467987,"LAURUSLABS, CUPID, EICHERMOT, LTF, MUTHOOTFIN, ABCAPITAL, LUMAXTECH, CANBK, SBIN, AUBANK, SHRIRAMFIN, MCX, FEDERALBNK, ASHOKLEY, NATIONALUM, HINDCOPPER, HINDALCO, VEDL, THANGAMAYL, SMLMAH"
2026-01-23,Correction,Correction (exp=0.50),0.5040232970987528,396,0.4169318876944092,0.008501217731403995,0.008484540455896219,0.016440443579286645,28181245.605907157,5370916.601215926,"LAURUSLABS, CUPID, EICHERMOT, LTF, MUTHOOTFIN, ABCAPITAL, LUMAXTECH, CANBK, SBIN, AUBANK, SHRIRAMFIN, MCX, FEDERALBNK, ASHOKLEY, NATIONALUM, HINDCOPPER, HINDALCO, VEDL, THANGAMAYL, SMLMAH"
2026-01-30,Correction,Correction (exp=0.50),0.5038592458548843,453,4.390984457459032,-0.0005190117098300965,-0.0006946510881284578,0.015359951472085687,28161669.472982198,5453413.619571222,"CUPID, EICHERMOT, LTF, MUTHOOTFIN, ABCAPITAL, LUMAXTECH, CANBK, SBIN, AUBANK, SHRIRAMFIN, MCX, FEDERALBNK, ASHOKLEY, NATIONALUM, HINDCOPPER, HINDALCO, VEDL, THANGAMAYL, JKTYRE, MTARTECH"
2026-02-06,Bull,Bull (exp=1.00),1.0,469,21.244727863884762,0.02126410194243181,0.02041431282787642,-0.005157036784159685,28736570.603358913,5425290.164935856,"CUPID, EICHERMOT, LTF, MUTHOOTFIN, ABCAPITAL, LUMAXTECH, CANBK, SBIN, AUBANK, SHRIRAMFIN, MCX, FEDERALBNK, ASHOKLEY, NATIONALUM, HINDCOPPER, HINDALCO, VEDL, THANGAMAYL, JKTYRE, MTARTECH"
2026-02-13,Bull,Bull (exp=1.00),1.0,466,13.22567964636326,0.006468898487713742,0.0059398713018592115,0.0035108940662242905,28907262.134399656,5444337.783983475,"CUPID, EICHERMOT, LTF, ABCAPITAL, LUMAXTECH, SBIN, AUBANK, SHRIRAMFIN, MCX, FEDERALBNK, ASHOKLEY, NATIONALUM, HINDCOPPER, HINDALCO, VEDL, JKTYRE, MTARTECH, SANSERA, APLAPOLLO, SMLMAH"
2026-02-20,Bull,Bull (exp=1.00),1.0,468,4.664284207854048,-0.00139259849534605,-0.001579169863660212,-0.009752083778585274,28861612.657196086,5391244.145795151,"CUPID, EICHERMOT, LTF, ABCAPITAL, LUMAXTECH, SBIN, AUBANK, SHRIRAMFIN, MCX, FEDERALBNK, ASHOKLEY, NATIONALUM, HINDALCO, VEDL, JKTYRE, MTARTECH, SANSERA, APLAPOLLO, SMLMAH, TMB"
2026-02-27,Bull,Bull (exp=1.00),1.0,436,20.492517931653033,-0.03250931655127645,-0.03332901726854257,-0.029591852150810283,27899683.470546413,5231707.246123859,"CUPID, EICHERMOT, LUMAXTECH, SBIN, SHRIRAMFIN, MCX, FEDERALBNK, ASHOKLEY, NATIONALUM, VEDL, JKTYRE, MTARTECH, SANSERA, APLAPOLLO, SMLMAH, TMB, BHARATFORG, KARURVYSYA, UNIONBANK, CUMMINSIND"
2026-03-06,Correction,Correction (exp=0.50),0.5033952006120119,390,25.214202019409175,-0.030065113314874135,-0.0310736813956505,-0.048489188792463,27032737.595343158,4978026.005759662,"CUPID, EICHERMOT, SBIN, SHRIRAMFIN, MCX, FEDERALBNK, ASHOKLEY, NATIONALUM, VEDL, MTARTECH, SANSERA, APLAPOLLO, SMLMAH, TMB, BHARATFORG, KARURVYSYA, UNIONBANK, CUMMINSIND, KIRLOSENG, GESHIP"
2026-03-13,Correction,Correction (exp=0.50),0.5028550274704909,336,8.639273797743014,0.0006861938522129049,0.0003406229003031844,-0.002959160776394021,27041945.564826015,4963295.226459549,"SBIN, SHRIRAMFIN, MCX, FEDERALBNK, ASHOKLEY, NATIONALUM, VEDL, MTARTECH, SANSERA, TMB, BHARATFORG, KARURVYSYA, UNIONBANK, CUMMINSIND, KIRLOSENG, GESHIP, STLTECH, TORNTPHARM, GVT&D, ACUTAAS"
2026-03-20,Correction,Correction (exp=0.50),0.5028236606602365,338,1.0279790730202656,0.001023860498073573,0.0009827413351527624,-0.014429456252139206,27068520.80251552,4891677.575122899,"SBIN, SHRIRAMFIN, MCX, FEDERALBNK, ASHOKLEY, NATIONALUM, VEDL, MTARTECH, SANSERA, TMB, BHARATFORG, KARURVYSYA, UNIONBANK, CUMMINSIND, KIRLOSENG, GESHIP, STLTECH, TORNTPHARM, GVT&D, ACUTAAS"
2026-03-27,Bear,Bear (exp=0.15),0.15,320,17.27013448415836,-0.0001721071256440852,-0.0008629125050104195,-0.0038915041043952048,27045163.037422895,4872641.591761931,"SBIN, MCX, FEDERALBNK, NATIONALUM, VEDL, MTARTECH, SANSERA, TMB, BHARATFORG, KARURVYSYA, UNIONBANK, CUMMINSIND, KIRLOSENG, GESHIP, STLTECH, TORNTPHARM, GVT&D, ACUTAAS, CUPID, PFOCUS"
2026-04-03,Rebound,Rebound (exp=0.50),0.5047056919497475,333,16.270870866811443,0.036180520275181025,0.035529685440508565,0.06726413494855144,28006069.1728298,5200395.61334613,"SBIN, MCX, FEDERALBNK, NATIONALUM, VEDL, MTARTECH, SANSERA, TMB, BHARATFORG, KARURVYSYA, UNIONBANK, CUMMINSIND, KIRLOSENG, GESHIP, STLTECH, TORNTPHARM, GVT&D, ACUTAAS, CUPID, PFOCUS"
2026-04-10,Bull,Bull (exp=1.00),1.0,430,27.425534539335256,0.04024354590717702,0.03914652452560361,0.023388188439034785,29102409.44656973,5322023.445908599,"SBIN, MCX, FEDERALBNK, NATIONALUM, VEDL, MTARTECH, SANSERA, TMB, BHARATFORG, UNIONBANK, CUMMINSIND, KIRLOSENG, GESHIP, STLTECH, GVT&D, ACUTAAS, CUPID, PFOCUS, ATHERENERG, ANANDRATHI"
2026-04-17,Bull,Bull (exp=1.00),1.0,481,9.991633114791986,0.012385799654729737,0.011986134330138058,-0.013089543232441714,29451234.83552699,5252360.58992931,"MCX, FEDERALBNK, NATIONALUM, VEDL, MTARTECH, SANSERA, TMB, BHARATFORG, CUMMINSIND, KIRLOSENG, GESHIP, STLTECH, GVT&D, ACUTAAS, CUPID, PFOCUS, ATHERENERG, ANANDRATHI, TDPOWERSYS, POWERINDIA"
2026-04-24,Bull,Bull (exp=1.00),1.0,474,1.838069425121588,0.04261277944460683,0.042539256667601964,0.0050287881506687615,30704068.473373294,5278773.598626986,"MCX, FEDERALBNK, NATIONALUM, VEDL, MTARTECH, SANSERA, TMB, BHARATFORG, CUMMINSIND, KIRLOSENG, GESHIP, STLTECH, GVT&D, ACUTAAS, CUPID, PFOCUS, ATHERENERG, ANANDRATHI, TDPOWERSYS, POWERINDIA"
2026-05-01,Bull,Bull (exp=1.00),1.0,487,6.450891851980391,0.02251520930774878,0.022257173633669563,0.019049046555764004,31387454.256645244,5379329.20266457,"MCX, NATIONALUM, VEDL, MTARTECH, SANSERA, TMB, BHARATFORG, CUMMINSIND, KIRLOSENG, GESHIP, STLTECH, GVT&D, ACUTAAS, CUPID, PFOCUS, ATHERENERG, ANANDRATHI, TDPOWERSYS, POWERINDIA, VOLTAMP"
2026-05-08,Bull,Bull (exp=1.00),1.0,528,10.98589256389701,0.01122928209961414,0.01078984639705826,-0.02528589937985737,31726120.066869136,5243308.025714865,"MCX, NATIONALUM, VEDL, MTARTECH, SANSERA, BHARATFORG, CUMMINSIND, KIRLOSENG, GESHIP, STLTECH, GVT&D, ACUTAAS, CUPID, ATHERENERG, ANANDRATHI, TDPOWERSYS, POWERINDIA, VOLTAMP, HFCL, ADANIPOWER"
2026-05-15,Correction,Correction (exp=0.50),0.501122973781323,469,23.177250781195657,0.013288485967791667,0.012361395936543841,0.005332617287621799,32118299.198546033,5271268.580737119,"MCX, NATIONALUM, VEDL, MTARTECH, SANSERA, BHARATFORG, CUMMINSIND, KIRLOSENG, GESHIP, STLTECH, GVT&D, ACUTAAS, CUPID, ATHERENERG, ANANDRATHI, TDPOWERSYS, POWERINDIA, VOLTAMP, HFCL, ADANIPOWER"
2026-05-22,Correction,Correction (exp=0.50),0.5011826215649817,470,2.4907284355790944,0.025059436730900737,0.024959807593477573,0.0002516411861570589,32919965.766771488,5272595.049015327,"MCX, NATIONALUM, VEDL, MTARTECH, SANSERA, BHARATFORG, CUMMINSIND, KIRLOSENG, GESHIP, STLTECH, GVT&D, ACUTAAS, CUPID, ATHERENERG, ANANDRATHI, TDPOWERSYS, POWERINDIA, HFCL, ADANIPOWER, BBOX"
2026-05-29,Correction,Correction (exp=0.50),0.5011854512975398,468,3.269449367056266,0.0014879318994056342,0.0013571539247233836,-0.008458754468817609,32964643.227513622,5227995.4620822035,"MCX, NATIONALUM, VEDL, MTARTECH, SANSERA, BHARATFORG, CUMMINSIND, KIRLOSENG, STLTECH, GVT&D, ACUTAAS, CUPID, ATHERENERG, ANANDRATHI, TDPOWERSYS, POWERINDIA, HFCL, ADANIPOWER, BBOX, WELCORP"
2026-06-05,Bear,Bear (exp=0.15),0.15,461,17.410992411805832,-0.0025689580948108914,-0.0032653977912831247,0.005984772104596692,32857000.554328065,5259283.823486631,"MCX, NATIONALUM, VEDL, MTARTECH, SANSERA, CUMMINSIND, KIRLOSENG, STLTECH, GVT&D, ACUTAAS, CUPID, ATHERENERG, ANANDRATHI, TDPOWERSYS, POWERINDIA, HFCL, ADANIPOWER, BBOX, WELCORP, CPPLUS"
2026-06-12,Bear,Bear (exp=0.15),0.15,470,2.9292051226878817,0.00882313242427165,0.008705964219364135,0.02408870874963509,33143052.425509673,5385973.179742267,"VEDL, MTARTECH, SANSERA, KIRLOSENG, STLTECH, GVT&D, ACUTAAS, CUPID, ATHERENERG, TDPOWERSYS, POWERINDIA, HFCL, ADANIPOWER, BBOX, WELCORP, CPPLUS, LAURUSLABS, SYRMA, AVALON, THANGAMAYL"
2026-06-19,Rebound,Rebound (exp=0.50),0.5025385509119542,505,17.183365573106116,0.004675620219851296,0.0039882855969270515,-0.0013178247681924216,33275236.38413653,5378875.410885183,"MTARTECH, SANSERA, KIRLOSENG, STLTECH, GVT&D, ACUTAAS, CUPID, ATHERENERG, TDPOWERSYS, POWERINDIA, HFCL, ADANIPOWER, BBOX, WELCORP, CPPLUS, LAURUSLABS, SYRMA, AVALON, THANGAMAYL, APARINDS"
2026-06-26,Rebound,Rebound (exp=0.50),0.5025385509119542,502,0.8047210630733407,-0.003911451645817368,-0.003943640488340302,0.008109908841942293,33144010.814672958,5422497.600139627,"MTARTECH, SANSERA, KIRLOSENG, STLTECH, GVT&D, ACUTAAS, CUPID, ATHERENERG, TDPOWERSYS, POWERINDIA, HFCL, ADANIPOWER, BBOX, WELCORP, CPPLUS, LAURUSLABS, SYRMA, AVALON, THANGAMAYL, APARINDS"
2026-07-03,Bull,Bull (exp=1.00),1.0,520,28.29820542915359,0.011743159720722122,0.010611231503555979,0.002027796911311164,33495709.586383816,5433493.3240247825,"MTARTECH, SANSERA, KIRLOSENG, STLTECH, ACUTAAS, CUPID, ATHERENERG, HFCL, ADANIPOWER, BBOX, WELCORP, CPPLUS, LAURUSLABS, SYRMA, AVALON, THANGAMAYL, APARINDS, ANANDRATHI, ASTRAMICRO, AEGISLOG"
2026-07-10,Bull,Bull (exp=1.00),1.0,528,6.496893721971326,-0.019770242685456275,-0.02003011843433513,-0.0005182367956692024,32824786.556326453,5430677.48785525,"MTARTECH, SANSERA, KIRLOSENG, STLTECH, ACUTAAS, CUPID, ATHERENERG, HFCL, BBOX, WELCORP, CPPLUS, LAURUSLABS, SYRMA, AVALON, THANGAMAYL, APARINDS, ANANDRATHI, ASTRAMICRO, AEGISLOG, HONASA"
2026-07-17,Bull,Bull (exp=1.00),1.0,527,12.687996235571688,-0.014510749441956933,-0.0150182692913798,-0.018126266803220714,32331815.072391476,5332239.578788142,"SANSERA, KIRLOSENG, STLTECH, ACUTAAS, CUPID, ATHERENERG, HFCL, WELCORP, CPPLUS, LAURUSLABS, SYRMA, AVALON, THANGAMAYL, ANANDRATHI, ASTRAMICRO, AEGISLOG, HONASA, GRANULES, CEMPRO, GRWRHITECH"
2026-07-24,Correction,Correction (exp=0.50),0.5011010599657242,506,21.92023694568436,0.003175321722335565,0.0022985122445081906,0.023890055120824982,32406130.145222545,5459627.076242835,"SANSERA, KIRLOSENG, STLTECH, ACUTAAS, CUPID, ATHERENERG, HFCL, WELCORP, CPPLUS, LAURUSLABS, SYRMA, AVALON, THANGAMAYL, ANANDRATHI, ASTRAMICRO, AEGISLOG, HONASA, GRANULES, CEMPRO, GRWRHITECH"
2026-07-31,Bull,Bull (exp=1.00),1.0,533,23.652967846379745,0.05957979562846163,0.058633676914606435,0.010715792793906331,34306220.71021021,5518131.308723854,"SANSERA, KIRLOSENG, STLTECH, ACUTAAS, CUPID, ATHERENERG, HFCL, WELCORP, CPPLUS, LAURUSLABS, SYRMA, AVALON, ANANDRATHI, ASTRAMICRO, AEGISLOG, HONASA, GRANULES, CEMPRO, GRWRHITECH, DIACABS"
2026-08-07,Bull,Bull (exp=1.00),1.0,549,5.25951499855505,0.010690379813030167,0.010479999213087966,-0.0049426242298235,34665749.87625723,5490857.259214007,"SANSERA, KIRLOSENG, STLTECH, ACUTAAS, CUPID, ATHERENERG, HFCL, WELCORP, CPPLUS, LAURUSLABS, SYRMA, AVALON, ANANDRATHI, ASTRAMICRO, AEGISLOG, HONASA, GRANULES, GRWRHITECH, DIACABS, SHILPAMED"
2026-08-14,Bull,Bull (exp=1.00),1.0,536,4.6433854811177415,0.011037823351961022,0.010852087932716312,-0.002737879796057663,35041945.642167926,5475823.952060969,"SANSERA, KIRLOSENG, STLTECH, CUPID, ATHERENERG, HFCL, WELCORP, CPPLUS, LAURUSLABS, SYRMA, AVALON, ANANDRATHI, ASTRAMICRO, AEGISLOG, HONASA, GRANULES, GRWRHITECH, DIACABS, SHILPAMED, SKYGOLD"
2026-08-21,Bull,Bull (exp=1.00),1.0,541,5.0653105982081295,0.01703125939760435,0.016828646973676024,-0.0020526725116126743,35631654.174650714,5464583.878756143,"SANSERA, STLTECH, CUPID, ATHERENERG, HFCL, WELCORP, CPPLUS, LAURUSLABS, SYRMA, AVALON, ANANDRATHI, ASTRAMICRO, AEGISLOG, HONASA, GRANULES, GRWRHITECH, DIACABS, SHILPAMED, SKYGOLD, RRKABEL"
