,RS_12M_before,RS_9M_before,RS_6M_before,RS_3M_before,RZ_12M_before,RZ_9M_before,RZ_6M_before,RZ_3M_before,RES_MOM_before,RS_12M_after,RS_9M_after,RS_6M_after,RS_3M_after,RZ_12M_after,RZ_9M_after,RZ_6M_after,RZ_3M_after,RES_MOM_after,RANK_before,COMPOSITE_before,RANK_after,COMPOSITE_after
ALKEM,0.33703107029566814,-0.4186025775751862,-0.2422957961488477,-1.0049724766041035,0.3513200425947598,-0.4131094650974749,-0.367257493568788,-0.4804506811480899,-0.22737439930489828,0.674524082198597,0.14115609110261856,-0.2624068322778985,-0.41008096142903705,0.6753323595216334,0.1448571934432514,-0.39632299936635973,-0.16214576189271368,0.06543019792645285,471.0,0.6323413028312368,471.0,0.6323413028312368
ASIANPAINT,-0.2157213550044854,-0.6528234379332829,0.2049985405981956,-3.114012557569506,-0.13719462347758796,-0.6077188700191423,-0.053483052256605774,-1.5024020174982071,-0.5751996408128858,0.12783225438724619,0.7938735439688848,-0.21583024767135514,0.8812256494316997,0.19162694706034863,0.6877176496293627,-0.3627224793749738,0.5097591519252352,0.2565953173099932,472.0,0.6317604074533836,472.0,0.6317604074533836
RELIANCE,-0.16837070866933035,-0.5513848735444014,-0.21618189446933542,-0.008124955636392511,-0.09534680133521141,-0.5234356058314568,-0.3489387395922446,0.0025793311236235014,-0.24128545390882233,-0.2515083303256232,0.0018264875498987042,-0.08739824518155369,-2.188708012890044,-0.14400838651767722,0.028977754625247976,-0.27007115889609834,-1.08761787337644,-0.3681799160412419,473.0,0.6257165085945787,473.0,0.6257165085945787
IGIL,-0.8072475856783398,-0.14269720523890173,-0.21553192323803175,-2.994592454298708,-0.6599770226570354,-0.18386523705150246,-0.34848278845846886,-1.444536102466001,-0.659215287658252,-0.6480777374536059,-0.511310327208706,0.9205195044111402,-0.6392122280810781,-0.49488754527942314,-0.39779447909165566,0.45704442463048506,-0.28136951764365564,-0.17925177934606235,474.0,0.6228670372199586,474.0,0.6228670372199586
RHIM,-0.8250487671375225,-0.6016832633993509,-1.069581198387628,-0.834734895885848,-0.6757094515315062,-0.5652275269405509,-0.9475935129805362,-0.39796077273800595,-0.6466228160476498,-0.6630507684550477,-0.14046643638128484,-0.25042935114558956,-0.2826506322123645,-0.5081354772365243,-0.08936625664353683,-0.38768240028353096,-0.0958400033300363,-0.2702560343734071,475.0,0.6209501968856274,475.0,0.6209501968856274
ITI,-0.21011897938001844,-0.5614234856261896,-0.256629829590386,-3.702557565766163,-0.13224332424825905,-0.5317764868293722,-0.37731273676184535,-1.7875859564176835,-0.7072296260642901,-0.1872459933991377,-0.7152461177813806,-0.3969537605472363,-2.5810066186986407,-0.08714995438563881,-0.5674064234587082,-0.49338564986517586,-1.2917424079445927,-0.6099211089135288,476.0,0.6173211814690842,476.0,0.6173211814690842
TIINDIA,0.019557182938891166,0.010616299355201394,1.0063696601085628,-2.536479186631028,0.07074117406321186,-0.056480127758087945,0.5086742447410643,-1.2225538507686307,-0.17490463993061062,0.035338408176129,-0.3367606522514816,1.3666194454958036,-0.9455852204477377,0.10978966368482758,-0.25262275776213483,0.7788625681288291,-0.4407844213550626,0.04881126317411483,477.0,0.6170781863603179,477.0,0.6170781863603179
ADVENZYMES,0.010516360769434305,0.28161586757902535,0.30248614769917437,-2.393136114622719,0.06275102509058017,0.16868796625981988,0.014903951422964808,-1.1530958801413644,-0.2266882343419999,0.13850083419092352,0.7692998068355944,1.2422233179269544,-0.22932579194397382,0.20106635978208884,0.667279847496456,0.6891227427093217,-0.06809351624204212,0.3723438584364561,478.0,0.6111766177675318,478.0,0.6111766177675318
PFIZER,-0.8280564761103387,-0.49896260753521543,-0.7716291814653983,0.012335821815825614,-0.6783676215860297,-0.4798789987167209,-0.738581862335647,0.012493755723124358,-0.4710836817288183,-0.57394193995095,-0.5273200684977808,0.2294532230045026,0.22673342919130995,-0.4292932109855826,-0.41110966688301,-0.04149334064211864,0.16920754695667412,-0.17817216788850926,479.0,0.6084102323207828,479.0,0.6084102323207828
IEX,-1.0370772499972416,-0.9058023577155069,-1.3077828610486002,-1.124083995424554,-0.8630971838346201,-0.8179139694704665,-1.1146906288631988,-0.538167069248942,-0.8334672128543068,-0.8888010832738442,-1.0957462094166162,-1.541529335985948,-1.3782639851875556,-0.70787625181487,-0.8838656393367343,-1.3190866931910892,-0.665919943537189,-0.8941871319699707,480.0,0.6019232314343586,480.0,0.6019232314343586
MAXHEALTH,-0.7739357827777925,-0.44886110268719975,-0.772943785854938,-1.366368561732889,-0.6305365290013232,-0.4382506654024063,-0.7395040498618164,-0.6555678899116163,-0.6159647835442905,-0.4721483472541896,-0.4528757474877301,0.4555667823332736,0.3881189688424643,-0.3392276397872267,-0.34919485537227574,0.12162581536148531,0.2531812029410517,-0.07840386921424135,481.0,0.590192928887508,481.0,0.590192928887508
TATAPOWER,-0.21365641147103082,-0.23533628366374504,-0.05057587942064657,-3.0563014101847554,-0.13536965599751577,-0.26083718522549104,-0.23276705893171887,-1.4744376441681624,-0.525852886080722,-0.11850509524185232,-0.11078685326410814,0.3626564265491685,-4.196845858710692,-0.026328952854950637,-0.06468195877521359,0.05459994188230303,-2.1325112200706893,-0.5422305474546376,482.0,0.5890542869798778,482.0,0.5890542869798778
IOB,-0.448700134921688,-0.7186148420088119,-0.5499259933035809,-0.6480050776945426,-0.34309792785728854,-0.6623836252272155,-0.5830583327767548,-0.30747942581658183,-0.4740048279194602,-0.4481696736757011,-0.8419106020836339,-0.31864225111685995,-1.1059264150364183,-0.3180116391018101,-0.6727523728108363,-0.43689143801175223,-0.5242146738028238,-0.48796753093180567,483.0,0.5845235553405094,483.0,0.5845235553405094
INDUSTOWER,0.5250869679849751,-0.09629644107611103,-1.5590664653406887,-2.613976117445064,0.5175211479318219,-0.14531177478590637,-1.2909646526325882,-1.2601055752347603,-0.5447152136803582,0.5791418821960267,0.6401437852104649,-0.8558101702791644,-2.1057110024287624,0.5909395004251028,0.5598617043003271,-0.8244063569139115,-1.0444320810230938,-0.17950930830289386,484.0,0.5837784878991004,484.0,0.5837784878991004
CIEINDIA,-0.045373024548244954,-0.07497346987817625,-0.8718922378503562,-2.525188371883559,0.013356787895457953,-0.12759494661933063,-0.8089158279526394,-1.2170828010129637,-0.5350591969223689,0.13654138920716458,0.0893652136851938,0.3401078788763144,-2.1337157962741653,0.19933266980201586,0.1017830896060699,0.038333336392470344,-1.0590038011993288,-0.1798886763496932,485.0,0.5790025954981167,485.0,0.5790025954981167
TEGA,-0.714197704464928,-0.9379894136960557,-0.6124134275919724,-1.8235239312094644,-0.577740872133846,-0.8446575473096829,-0.6268929136602592,-0.877085984789341,-0.7315943294732823,-0.910330353419347,-1.1668170318837754,-1.2577450719226495,-2.144560499942374,-0.7269250540210636,-0.942974736139067,-1.1143636780011767,-1.064646620358066,-0.9622275221298433,486.0,0.5765723446034833,486.0,0.5765723446034833
SUZLON,-1.3186895889245993,-1.0661645171136405,-0.17816365615842178,-3.1286919495119703,-1.1119821301797173,-0.9511556643592605,-0.3222691609598941,-1.5095150279847322,-0.9737304958709011,-1.290007105068949,-0.8379977575742155,-0.3404809155672928,-2.091660694451452,-1.062857823482554,-0.6694980879038822,-0.4526459311256344,-1.0371212914002346,-0.8055307834780763,487.0,0.5759370595678676,487.0,0.5759370595678676
IRB,-0.3529506223075423,-0.19091230625136735,-0.11530861037268367,-3.244641120294539,-0.25847588181942666,-0.22392619533646616,-0.2781767026951585,-1.5656990764053265,-0.5815694640640945,-0.35771649495856006,-0.3391224471509695,-0.0189565375461211,-2.0422719605597126,-0.23797991026662638,-0.25458704575676994,-0.22069705847470605,-1.0114228765466258,-0.43117172276118204,488.0,0.5715157261723874,488.0,0.5715157261723874
RECLTD,-0.9471632473779626,-0.5985563984958411,-0.9431734268311284,-2.1393903845751496,-0.783632477839104,-0.5626294777436855,-0.8589191778970376,-1.0301414658295467,-0.8088306498273434,-0.42246518276154255,-0.19968925593985745,-0.30298894381444513,-0.3743527521534164,-0.2952686589670662,-0.13862145382114557,-0.4255990843669079,-0.1435553208833518,-0.2507611295096179,489.0,0.5713553957166164,489.0,0.5713553957166164
NTPC,-0.046154303613463336,0.13516336830780956,-0.8136791820060201,-3.1800943312237244,0.012666304662485754,0.04700352837974621,-0.7680796993142364,-1.534422441151513,-0.5607080768558794,0.11969042443113496,-0.012564651636472059,-0.14483568724281742,-3.3342473338400347,0.18442316786197105,0.01700874667327015,-0.3115067415292319,-1.68367576717513,-0.44843764854228013,490.0,0.5702061165480345,490.0,0.5702061165480345
MFSL,0.16997209853745612,-0.2439627338721873,-1.5609189164590187,-1.636369571579573,0.20367571926404487,-0.26800472930796376,-1.2922641365897054,-0.7863989231001347,-0.5357480174334397,-0.014823486847650773,-0.2681030955357668,-0.7752552080918793,-2.297150976050014,0.06540710867306729,-0.1955207568953781,-0.7662937099638609,-1.144043945390115,-0.5101128258940717,491.0,0.569176289568035,491.0,0.569176289568035
KANSAINER,-1.0298707813822265,-1.0415722935506682,-0.4168399311151697,-1.447497521694163,-0.8567282102256608,-0.930722480116091,-0.48969921467724964,-0.6948795415949583,-0.74300736165349,-0.8284388965915523,-0.7838297891405063,-0.9288308556575801,0.7100256119000709,-0.6544686189934437,-0.6244469744006815,-0.8770837487744015,0.4206787232370836,-0.4338301547328608,492.0,0.5632638867596104,492.0,0.5632638867596104
CANBK,0.7971331364993145,-0.5648811575405682,-1.063843751247304,-2.0528205255560383,0.7579516500610131,-0.5346493969221915,-0.943568726339807,-0.9881933853209366,-0.4271149646304805,0.9984759299769616,0.3066877943868554,-1.2486937091246073,-0.8746736043827075,0.9619605002322007,0.2825287319681392,-1.1078339914813502,-0.40388701613763967,-0.06680794385466246,493.0,0.5627563213414551,493.0,0.5627563213414551
GICRE,-0.898848034467095,-1.198358267140716,-1.6466080046646954,-2.432865190856704,-0.7409321855906343,-1.06099279409997,-1.3523745461554133,-1.1723469047737134,-1.0816616076549326,-0.9198941441411824,-1.1216264287944815,-1.1325951322004715,-2.341318703975353,-0.7353869645535823,-0.9053900334462681,-1.0240800497128753,-1.1670257168575655,-0.9579706911425728,494.0,0.5580102764359411,494.0,0.5580102764359411
SBILIFE,-0.8000408778236942,-1.2310301679291988,-1.903937943766885,-1.4893235700915834,-0.6536078376115216,-1.0881392197444888,-1.5328900395146554,-0.7151466699628661,-0.997445941708383,-0.4152739667361022,-0.2535277962575636,-1.6488652288534236,-0.6526925062509947,-0.28890596990399836,-0.1833985843068115,-1.3965192023489248,-0.2883837039459796,-0.5393018651264286,495.0,0.5494825337752463,495.0,0.5494825337752463
POWERGRID,-0.5729711891395267,-0.26613337622390304,-1.6015807825053843,-2.703311731434671,-0.45292690331718016,-0.28642587039762574,-1.3207882050905424,-1.3033938232506759,-0.8408837005140061,-0.572281960530503,-0.4951769892198146,0.13570775582703995,-3.1871866041967287,-0.42782448401840056,-0.38437649680545394,-0.10912166656182624,-1.6071557323159211,-0.6321195949254005,496.0,0.5449257866063221,496.0,0.5449257866063221
CENTRALBK,-0.7696360001459501,-1.1400834578068821,-1.9992093460634834,-1.7942211343514287,-0.6267364427774814,-1.0125734263756678,-1.5997223880886302,-0.8628870927539852,-1.0254798374989413,-0.9333574451936947,-1.2907943230370025,-1.9769181266908913,-3.788851041491853,-0.7472991082100321,-1.0460857660902587,-1.6331777732839734,-1.9202194837812991,-1.3366955328413908,497.0,0.5445364757571508,497.0,0.5445364757571508
SHREECEM,-1.8313830942842262,-1.0301738711171717,-1.1703671022870787,-0.6877034896973718,-1.5650932973215288,-0.9212517600297714,-1.0182942531646841,-0.3267155918636008,-0.9578387255948964,-1.5802271657367373,-1.3662424014229764,-0.8851882864957307,0.4709854386701182,-1.3196405427557851,-1.108835395460698,-0.8455998383506185,0.2962990711527186,-0.7444441763535956,498.0,0.5412725155061275,498.0,0.5412725155061275
DMART,-1.1091577300913393,-0.871864961793822,-0.9865929177863624,-2.320358349469553,-0.9268008783853618,-0.7897160693568193,-0.8893777046372108,-1.1178308631195881,-0.9309313788747451,-0.9174408829059145,-0.9846095052015441,-0.44927040425314935,-2.6724661727746417,-0.7332163527439431,-0.7914340340773969,-0.5311270696702638,-1.339331511324387,-0.8487772419539978,499.0,0.5380510151116861,499.0,0.5380510151116861
TATACONSUM,-0.48318213362888335,-0.9790253856171032,-1.1001280555221142,-2.114747831924834,-0.3735726237843224,-0.8787535115364715,-0.9690219600762948,-1.0182007304023941,-0.8098872064498708,-0.28282291152355626,-0.5709908701123027,-0.9758128443843728,-0.7469902743896195,-0.1717150973990871,-0.44743036151491805,-0.9109767287939777,-0.3374496138093039,-0.4668929503793217,500.0,0.5268963311086455,500.0,0.5268963311086455
DRREDDY,-0.025944987972060976,-0.013978495548588774,-0.3430638917903205,-2.7181407793436696,0.030527007990470964,-0.07691544847665777,-0.43794574136092745,-1.3105793506686585,-0.4487283831289432,-9.548745272851154e-05,-0.10055864624704193,0.5163542102161227,-2.6821116635960216,0.07843824003380301,-0.05617523185552116,0.16547809012694037,-1.3443503446708307,-0.2891523115914021,501.0,0.5092569801162679,501.0,0.5092569801162679
ONGC,-0.2715986613554736,-0.45054798333295293,-1.6203200620495353,-2.894474691046319,-0.1865781854551815,-0.4396522606238653,-1.3339337034492307,-1.3960232824055454,-0.8390468579834558,-0.1770719680436782,-0.3747344827326239,-0.21904091532520445,-2.405119807965532,-0.07814811663976291,-0.28420532208242827,-0.3650386668670404,-1.200223312933866,-0.4819038546307744,502.0,0.508134227417728,502.0,0.508134227417728
ABBOTINDIA,-1.4584395562204033,-1.0849747452215615,-0.38513308441758604,-0.4471843069994282,-1.2354911470240295,-0.966784704799666,-0.46745704147948874,-0.2101702011930317,-0.719975773624054,-1.2962833857781448,-0.8756219821638278,-0.19993692740069113,1.4885720093409394,-1.0684109903577905,-0.7007898874944631,-0.3512569794892453,0.8257793753022784,-0.3236696205098052,503.0,0.5075940598937578,503.0,0.5075940598937578
CAMPUS,-0.9717614050258008,-1.0118589107693992,-1.635655796205844,-1.7935346743047549,-0.8053719767889338,-0.906034227616157,-1.3446916340146007,-0.8625544633419694,-0.9796630754404152,-0.9682238382033039,-1.079983664384918,-0.6661232997441036,-1.6750710732984897,-0.7781484133464718,-0.87075604291184,-0.6875655486116781,-0.8203574251394892,-0.7892068575023699,504.0,0.48737347696409433,504.0,0.48737347696409433
BRITANNIA,-0.8522438724469531,-0.8555301070435583,-1.873041087618913,-0.653383093694167,-0.6997440955800145,-0.7761437668831177,-1.5112160700952406,-0.3100853841799775,-0.8242973291845876,-0.6182888581574835,-0.650201829188048,-0.723730328692217,-0.8296094600923137,-0.4685307544629661,-0.5133095519517161,-0.7291234718507192,-0.38043881279766456,-0.5228506477657665,505.0,0.47803698796512284,505.0,0.47803698796512284
STLTECH,3.193387229854405,4.149931116084704,5.076624806394156,1.677978285476199,2.8757266514175437,3.3827933512803576,3.3639351537251496,0.8195934201543685,2.610512144144355,3.0586748666316725,3.741600154217595,5.4375398124680085,3.5611698663252946,2.784796192502222,3.139320874462109,3.715639541564822,1.9042131669082019,2.885992443859339,,3.940838270535778,,3.940838270535778
DIACABS,1.7273840529930045,2.5213864462905686,3.570507173094805,3.497969998202603,1.5800940686811422,2.029668319665153,2.3074021728343426,1.701484181621314,1.904662185700488,2.0097004665803326,2.8726212388141197,3.954851290891173,4.6074505005994535,1.8566780663003235,2.416597300332867,2.6460225713406444,2.4486238386175128,2.341980444147837,,3.0315841336139853,,3.0315841336139853
MTARTECH,2.7700099817234305,2.5768230310027294,2.3806155837853686,0.18159913815230347,2.5015519114676965,2.0757294636009616,1.4726999689726012,0.09451157695198216,1.5361232302483103,2.8981413134165948,2.8812598787457895,2.9248093746557196,0.4493716235982031,2.6427583118873867,2.423781995630259,1.9029465323652008,0.28505276571988875,1.8136349014006838,,2.55863328194496,,2.55863328194496
LOTUSDEV,0.11975519780654906,0.402115211912072,1.134110466047439,2.840657150330806,0.15929474259365542,0.26880844937243625,0.5982836958862194,1.382978265424976,0.6023412883193218,-0.16509062467888205,-0.17404520157767614,0.570925508322101,1.903684370924901,-0.06754718876910001,-0.1172934764729323,0.2048460259353596,1.041774579840821,0.26544498513353704,,1.8017650805397745,,1.8017650805397745
THANGAMAYL,1.667755628723207,1.189874275092105,1.1412466611047147,-0.23398221241414094,1.5273953224843024,0.9233416206396335,0.6032896962605496,-0.10686151235372622,0.7367912817576897,1.6648809464028322,1.8801147802243539,0.8473073822901196,0.6623803691196406,1.5515864959728531,1.591136748432941,0.4042289295975249,0.3958874982290419,0.9857099180580904,,1.7854239247540322,,1.7854239247540322
SPARC,0.97948735412983,1.5950022576260408,2.038783527149269,-0.7790178998845971,0.9191136923338844,1.2599543180633601,1.2329067192444172,-0.37096268055626397,0.7602530122713494,0.9803332816749677,1.4315613235670326,2.110536481367304,1.6336095726647168,0.9459081344684963,1.21807803361604,1.3155270626787654,0.9012466970566918,1.0951899819549984,,1.5455333203505057,,1.5455333203505057
BBOX,0.5252613115976534,0.8373751531194645,1.3825955171927975,-2.4401206305985683,0.5176752303163238,0.6304571855913426,0.7725945504894535,-1.1758625830232288,0.18621609584347276,0.4337241985632816,0.43221165648318416,1.2668830470512933,-0.018727289936385838,0.46227593337976947,0.38692603395635033,0.7069123622879996,0.041487095482138164,0.3994003562765644,,1.453265722410555,,1.453265722410555
