date,equity,regime
2023-01-10,1398551.0002238082,BEAR
2023-01-11,1398627.6331553275,BEAR
2023-01-12,1398704.2702859114,BEAR
2023-01-13,1398780.91161579,BEAR
2023-01-16,1398797.5571451937,PARTIAL
2023-01-17,1397145.190593907,PARTIAL
2023-01-18,1394616.8995854948,PARTIAL
2023-01-19,1391315.329282925,PARTIAL
2023-01-20,1404310.5921322869,PARTIAL
2023-01-23,1405928.0931551238,PARTIAL
2023-01-24,1417793.978865,PARTIAL
2023-01-25,1414098.1104209665,PARTIAL
2023-01-27,1420741.189789206,PARTIAL
2023-01-30,1400581.5699709114,BEAR
2023-01-31,1400658.3141665263,BEAR
2023-02-01,1400735.0625673027,BEAR
2023-02-02,1400811.8151734709,BEAR
2023-02-03,1400888.5719852613,BEAR
2023-02-06,1400965.3330029044,BEAR
2023-02-07,1401042.0982266308,BEAR
2023-02-08,1401118.8676566707,BEAR
2023-02-09,1401195.6412932547,BEAR
2023-02-10,1401272.4191366134,BEAR
2023-02-13,1401349.201186977,BEAR
2023-02-14,1401425.9874445766,BEAR
2023-02-15,1401502.777909642,BEAR
2023-02-16,1401579.5725824044,BEAR
2023-02-17,1401656.371463094,BEAR
2023-02-20,1401733.1745519412,BEAR
2023-02-21,1401809.981849177,BEAR
2023-02-22,1401886.7933550319,BEAR
2023-02-23,1401963.6090697364,BEAR
2023-02-24,1402040.4289935213,BEAR
2023-02-27,1402117.2531266168,BEAR
2023-02-28,1402194.081469254,BEAR
2023-03-01,1402270.9140216634,BEAR
2023-03-02,1402347.7507840756,BEAR
2023-03-03,1402424.5917567215,BEAR
2023-03-06,1402501.4369398316,BEAR
2023-03-08,1402578.2863336366,BEAR
2023-03-09,1402655.1399383673,BEAR
2023-03-10,1402731.9977542544,BEAR
2023-03-13,1402808.8597815286,BEAR
2023-03-14,1402885.726020421,BEAR
2023-03-15,1402962.5964711618,BEAR
2023-03-16,1403039.4711339823,BEAR
2023-03-17,1403116.350009113,BEAR
2023-03-20,1403193.233096785,BEAR
2023-03-21,1403270.1203972287,BEAR
2023-03-22,1403347.0119106753,BEAR
2023-03-23,1403423.9076373554,BEAR
2023-03-24,1403500.8075775,BEAR
2023-03-27,1403577.7117313398,BEAR
2023-03-28,1403654.620099106,BEAR
2023-03-29,1403731.5326810295,BEAR
2023-03-31,1403808.449477341,BEAR
2023-04-03,1403885.3704882714,BEAR
2023-04-05,1403962.2957140517,BEAR
2023-04-06,1404039.2251549128,BEAR
2023-04-10,1404116.1588110859,BEAR
2023-04-11,1404193.0966828016,BEAR
2023-04-12,1404270.0387702913,BEAR
2023-04-13,1404346.9850737855,BEAR
2023-04-17,1404363.9355935156,PARTIAL
2023-04-18,1405030.2228056004,PARTIAL
2023-04-19,1400104.1645295564,PARTIAL
2023-04-20,1406181.998457564,PARTIAL
2023-04-21,1403059.7487576352,PARTIAL
2023-04-24,1399611.2996271518,BEAR
2023-04-25,1399687.9906572686,BEAR
2023-04-26,1399764.6858896334,BEAR
2023-04-27,1399841.3853244768,BEAR
2023-04-28,1399918.088962029,BEAR
2023-05-02,1399934.7968025198,PARTIAL
2023-05-03,1398219.4244535523,PARTIAL
2023-05-04,1403256.2197798607,PARTIAL
2023-05-05,1398053.3487221333,PARTIAL
2023-05-08,1405660.7769719497,PARTIAL
2023-05-09,1403570.1160328751,PARTIAL
2023-05-10,1406930.7888429288,PARTIAL
2023-05-11,1407592.3342036908,PARTIAL
2023-05-12,1405480.4602174552,PARTIAL
2023-05-15,1412135.4898524329,BULL
2023-05-16,1403212.2688050468,BULL
2023-05-17,1403065.114979451,BULL
2023-05-18,1395706.1875567825,BULL
2023-05-19,1399383.7859971763,BULL
2023-05-22,1399175.6934929672,BULL
2023-05-23,1408465.2644204122,BULL
2023-05-24,1420236.7037635648,BULL
2023-05-25,1414382.7534948243,BULL
2023-05-26,1426865.48612227,BULL
2023-05-29,1433220.1866106235,BULL
2023-05-30,1433703.7032551458,BULL
2023-05-31,1439813.0839526155,BULL
2023-06-01,1444072.9795971198,BULL
2023-06-02,1451090.6156395401,BULL
2023-06-05,1455101.84803154,BULL
2023-06-06,1457612.9366572178,BULL
2023-06-07,1472419.0431470969,BULL
2023-06-08,1462135.804081761,BULL
2023-06-09,1453645.3344215555,BULL
2023-06-12,1458555.7528752089,BULL
2023-06-13,1468694.632104698,BULL
2023-06-14,1470901.301386248,BULL
2023-06-15,1476014.758287965,BULL
2023-06-16,1488084.223059383,BULL
2023-06-19,1484123.2246455261,BULL
2023-06-20,1489505.6710353813,BULL
2023-06-21,1489759.7805038083,BULL
2023-06-22,1477710.0493591204,BULL
2023-06-23,1464371.0420411068,BULL
2023-06-26,1474672.631543711,BULL
2023-06-27,1480163.768693917,BULL
2023-06-28,1490520.211362518,BULL
2023-06-30,1505134.3571986733,BULL
2023-07-03,1511293.620429638,BULL
2023-07-04,1509963.3104870387,BULL
2023-07-05,1526392.991604028,BULL
2023-07-06,1540759.7774681922,BULL
2023-07-07,1533148.8548101205,BULL
2023-07-10,1522870.1598925295,BULL
2023-07-11,1540255.1953402637,BULL
2023-07-12,1542310.238142401,BULL
2023-07-13,1534619.3938859035,BULL
2023-07-14,1542939.5359050462,BULL
2023-07-17,1546839.1439575602,BULL
2023-07-18,1540870.1187011856,BULL
2023-07-19,1551575.2390835288,BULL
2023-07-20,1556297.5301800393,BULL
2023-07-21,1552644.0418142746,BULL
2023-07-24,1556157.8766040448,BULL
2023-07-25,1558654.4512144632,BULL
2023-07-26,1566350.4464611635,BULL
2023-07-27,1562680.588898246,BULL
2023-07-28,1567094.9110036613,BULL
2023-07-31,1581567.3256081822,BULL
2023-08-01,1581953.7917672084,BULL
2023-08-02,1562425.026742287,BULL
2023-08-03,1556001.983840413,BULL
2023-08-04,1566350.2808762696,BULL
2023-08-07,1572314.0573077318,BULL
2023-08-08,1573499.5960911617,BULL
2023-08-09,1578622.8120118931,BULL
2023-08-10,1565239.6269457103,BULL
2023-08-11,1565584.3569888673,BULL
2023-08-14,1558398.4394566622,BULL
2023-08-16,1562827.7742043498,BULL
2023-08-17,1562429.1389284737,BULL
2023-08-18,1555987.1960618403,BULL
2023-08-21,1563502.7219755363,BULL
2023-08-22,1573876.896299405,BULL
2023-08-23,1581883.502079796,BULL
2023-08-24,1576049.2672976532,BULL
2023-08-25,1564364.6236824528,BULL
2023-08-28,1572718.1383954957,BULL
2023-08-29,1578108.933685793,BULL
2023-08-30,1588978.6199986308,BULL
2023-08-31,1598090.301687246,BULL
2023-09-01,1605065.5699597395,BULL
2023-09-04,1616965.633434829,BULL
2023-09-05,1632399.671655085,BULL
2023-09-06,1636034.3808779512,BULL
2023-09-07,1642400.1249573526,BULL
2023-09-08,1652265.1409367456,BULL
2023-09-11,1670707.3228524448,BULL
2023-09-12,1612609.4991489039,BULL
2023-09-13,1620566.466401475,BULL
2023-09-14,1637479.01903503,BULL
2023-09-15,1638820.601408635,BULL
2023-09-18,1642745.0812437455,BULL
2023-09-20,1630824.3321532062,BULL
2023-09-21,1619559.8289349908,BULL
2023-09-22,1617809.9812402467,BULL
2023-09-25,1614798.819995013,BULL
2023-09-26,1616682.6736911503,BULL
2023-09-27,1626424.6481465406,BULL
2023-09-28,1605408.1318038478,BULL
2023-09-29,1614594.9552619774,BULL
2023-10-03,1614183.7845037365,BULL
2023-10-04,1591884.1284033577,BULL
2023-10-05,1597539.9624562738,BULL
2023-10-06,1607835.4227398955,BULL
2023-10-09,1583645.7886548021,BULL
2023-10-10,1605100.8446977634,BULL
2023-10-11,1613063.5742242076,BULL
2023-10-12,1613235.3804361024,BULL
2023-10-13,1605456.2883336418,BULL
2023-10-16,1611122.4076567704,BULL
2023-10-17,1620108.6631170907,BULL
2023-10-18,1608337.3649544339,BULL
2023-10-19,1606284.8694157498,BULL
2023-10-20,1587954.1388335505,BULL
2023-10-23,1543549.8491626745,BULL
2023-10-25,1532268.0765266854,BULL
2023-10-26,1518097.2303896844,BULL
2023-10-27,1542244.1265856298,BULL
2023-10-30,1543614.3608927738,BEAR
2023-10-31,1543698.94250159,BEAR
2023-11-01,1543783.5287450147,BEAR
2023-11-02,1543868.1196233022,BEAR
2023-11-03,1543952.7151367064,BEAR
2023-11-06,1543977.315285481,PARTIAL
2023-11-07,1543017.8489328027,PARTIAL
2023-11-08,1547971.2106195423,PARTIAL
2023-11-09,1544792.2500215073,PARTIAL
2023-11-10,1550750.4597885315,PARTIAL
2023-11-13,1556650.8864268875,BULL
2023-11-15,1575652.351267646,BULL
2023-11-16,1581405.455124249,BULL
2023-11-17,1584899.6360252174,BULL
2023-11-20,1585987.428852484,BULL
2023-11-21,1585853.1964529958,BULL
2023-11-22,1583728.7566266565,BULL
2023-11-23,1590357.4805244303,BULL
2023-11-24,1591366.1074179611,BULL
2023-11-28,1596058.560450043,BULL
2023-11-29,1605049.431908302,BULL
2023-11-30,1620943.4891322057,BULL
2023-12-01,1641073.7010542832,BULL
2023-12-04,1672332.5593709918,BULL
2023-12-05,1682487.4964444048,BULL
2023-12-06,1681938.2832958146,BULL
2023-12-07,1690967.3249413476,BULL
2023-12-08,1686769.0681728139,BULL
2023-12-11,1703422.0928948333,BULL
2023-12-12,1696671.886881484,BULL
2023-12-13,1714263.4472357277,BULL
2023-12-14,1730642.4273893358,BULL
2023-12-15,1749062.3645061501,BULL
2023-12-18,1742892.8710464616,BULL
2023-12-19,1744663.4638353817,BULL
2023-12-20,1700482.8726085464,BULL
2023-12-21,1718968.8535474194,BULL
2023-12-22,1729242.159764041,BULL
2023-12-26,1745105.9310767255,BULL
2023-12-27,1747549.5688918913,BULL
2023-12-28,1761555.0292297036,BULL
2023-12-29,1760577.0906727267,BULL
2024-01-01,1763293.6380028494,BULL
2024-01-02,1761719.481740006,BULL
2024-01-03,1762043.112784195,BULL
2024-01-04,1776695.8535730352,BULL
2024-01-05,1779810.5821344047,BULL
2024-01-08,1771868.7312444532,BULL
2024-01-09,1775944.6710582627,BULL
2024-01-10,1770536.0548558529,BULL
2024-01-11,1778367.3068958498,BULL
2024-01-12,1789631.9284970188,BULL
2024-01-15,1804743.4194713435,BULL
2024-01-16,1798378.1507452442,BULL
2024-01-17,1783904.632594576,BULL
2024-01-18,1776733.0346223903,BULL
2024-01-19,1803751.920199142,BULL
2024-01-23,1766419.1902977286,BULL
2024-01-24,1795786.6885842418,BULL
2024-01-25,1798145.8938826048,BULL
2024-01-29,1842949.4568126216,BULL
2024-01-30,1834346.172542889,BULL
2024-01-31,1852493.8242691702,BULL
2024-02-01,1853562.8034474195,BULL
2024-02-02,1884537.6751078747,BULL
2024-02-05,1887565.003325676,BULL
2024-02-06,1905618.4053570945,BULL
2024-02-07,1913802.6333199195,BULL
2024-02-08,1923852.2742240406,BULL
2024-02-09,1905978.7616466456,BULL
2024-02-12,1857619.9277197372,BULL
2024-02-13,1880630.4729645099,BULL
2024-02-14,1901971.2442775415,BULL
2024-02-15,1933429.5542433562,BULL
2024-02-16,1941075.6762769748,BULL
2024-02-19,1946903.823890505,BULL
2024-02-20,1952472.81462731,BULL
2024-02-21,1934290.7532880253,BULL
2024-02-22,1951453.7408627803,BULL
2024-02-23,1956924.2721099937,BULL
2024-02-26,1952344.5134889176,BULL
2024-02-27,1955145.4758697194,BULL
2024-02-28,1928064.0729984525,BULL
2024-02-29,1935638.543069059,BULL
2024-03-01,1952543.384814359,BULL
2024-03-04,1978549.5254054235,BULL
2024-03-05,1984437.9799905822,BULL
2024-03-06,1984869.1537131555,BULL
2024-03-07,1988635.3249284958,BULL
2024-03-11,1978378.8862665312,BULL
2024-03-12,1955572.470029671,BULL
2024-03-13,1878898.5891510746,BULL
2024-03-14,1905471.4300548465,BULL
2024-03-15,1894377.791779766,BULL
2024-03-18,1898815.7292210828,BULL
2024-03-19,1881899.9191178093,BULL
2024-03-20,1888146.6806642716,BULL
2024-03-21,1920687.5582699007,BULL
2024-03-22,1916039.178551608,BULL
2024-03-26,1926624.4953019556,BULL
2024-03-27,1934148.3977107233,BULL
2024-03-28,1954267.263031251,BULL
2024-04-01,1976641.8086016052,BULL
2024-04-02,1989018.6457384322,BULL
2024-04-03,1989259.1855975029,BULL
2024-04-04,1988780.704846209,BULL
2024-04-05,1987149.9059147304,BULL
2024-04-08,2010456.0682018432,BULL
2024-04-09,2011821.6339752236,BULL
2024-04-10,2016412.3359851635,BULL
2024-04-12,2026861.0777357179,BULL
2024-04-15,2001635.086084177,BULL
2024-04-16,2010096.2529559883,BULL
2024-04-18,2005231.8213405802,BULL
2024-04-19,2006441.3460183507,BULL
2024-04-22,2009155.9105680056,BULL
2024-04-23,1994256.0643348934,BULL
2024-04-24,2006120.6650286117,BULL
2024-04-25,2019111.428046106,BULL
2024-04-26,2028368.701074995,BULL
2024-04-29,2030188.250982426,BULL
2024-04-30,2038411.6129908685,BULL
2024-05-02,2053678.9601378266,BULL
2024-05-03,2043921.6257547776,BULL
2024-05-06,2034141.3115795567,BULL
2024-05-07,1997041.4743466554,BULL
2024-05-08,2020829.357147556,BULL
2024-05-09,1990894.697319648,BULL
2024-05-10,2010003.3928949612,BULL
2024-05-13,2004705.888389198,BULL
2024-05-14,2007861.8810983463,BULL
2024-05-15,2005213.2599630891,BULL
2024-05-16,2031103.8911809775,BULL
2024-05-17,2043510.5600486952,BULL
2024-05-21,2052697.76433795,BULL
2024-05-22,2061897.5308779806,BULL
2024-05-23,2063230.207540839,BULL
2024-05-24,2055788.469836792,BULL
2024-05-27,2066784.3029450553,BULL
2024-05-28,2078646.249852693,BULL
2024-05-29,2048295.1362700535,BULL
2024-05-30,2024861.6027052503,BULL
2024-05-31,2027919.3481151261,BULL
2024-06-03,2103159.246373904,BULL
2024-06-04,1997134.1025987216,BULL
2024-06-05,2030317.194201742,BULL
2024-06-06,2059234.3395646042,BULL
2024-06-07,2095438.5070074098,BULL
2024-06-10,2105453.927560643,BULL
2024-06-11,2118068.357599204,BULL
2024-06-12,2125563.850761564,BULL
2024-06-13,2137548.647372984,BULL
2024-06-14,2159987.4313920895,BULL
2024-06-18,2168346.261010193,BULL
2024-06-19,2141031.204210688,BULL
2024-06-20,2139194.0183832445,BULL
2024-06-21,2127182.4693355267,BULL
2024-06-24,2142035.015401656,BULL
2024-06-25,2139116.9267252595,BULL
2024-06-26,2132741.988283041,BULL
2024-06-27,2137793.0956756715,BULL
2024-06-28,2142459.965423366,BULL
2024-07-01,2162400.1804682333,BULL
2024-07-02,2163583.461068158,BULL
2024-07-03,2167814.854572635,BULL
2024-07-04,2177469.965644997,BULL
2024-07-05,2187724.639829302,BULL
2024-07-08,2187429.9911824567,BULL
2024-07-09,2194928.200551854,BULL
2024-07-10,2179976.0757463514,BULL
2024-07-11,2183447.6768278433,BULL
2024-07-12,2200481.9166539502,BULL
2024-07-15,2209867.618260335,BULL
2024-07-16,2222836.3281693268,BULL
2024-07-18,2271635.4141606395,BULL
2024-07-19,2205487.3490968924,BULL
2024-07-22,2197222.2840296105,BULL
2024-07-23,2203854.6586547694,BULL
2024-07-24,2210081.2714760248,BULL
2024-07-25,2204722.289020521,BULL
2024-07-26,2244095.9301416376,BULL
2024-07-29,2251539.815296929,BULL
2024-07-30,2251279.632080211,BULL
2024-07-31,2262280.792708256,BULL
2024-08-01,2265673.5388261834,BULL
2024-08-02,2231112.428530194,BULL
2024-08-05,2204643.2792538013,BULL
2024-08-06,2178396.2358204448,BULL
2024-08-07,2208522.4879259784,BULL
2024-08-08,2196445.8187213037,BULL
2024-08-09,2218119.6813584724,BULL
2024-08-12,2212219.020039878,BULL
2024-08-13,2205597.9123663497,BULL
2024-08-14,2208736.61348008,BULL
2024-08-16,2245021.909642875,BULL
2024-08-19,2256038.9259334616,BULL
2024-08-20,2265621.019472012,BULL
2024-08-21,2280444.6132893,BULL
2024-08-22,2286684.781668539,BULL
2024-08-23,2284121.9993621567,BULL
2024-08-26,2297392.425352097,BULL
2024-08-27,2297756.7706131875,BULL
2024-08-28,2308413.120319584,BULL
2024-08-29,2310409.2916863905,BULL
2024-08-30,2328795.841061275,BULL
2024-09-02,2323473.244159107,BULL
2024-09-03,2324239.383395082,BULL
2024-09-04,2324475.4330237154,BULL
2024-09-05,2326538.6630440857,BULL
2024-09-06,2312288.199823344,BULL
2024-09-09,2312418.311385166,BULL
2024-09-10,2328596.38627935,BULL
2024-09-11,2341968.854938795,BULL
2024-09-12,2359513.138598443,BULL
2024-09-13,2359719.2397738216,BULL
2024-09-16,2360658.8078711536,BULL
2024-09-17,2358568.596385494,BULL
2024-09-18,2329243.0556312874,BULL
2024-09-19,2325127.873774775,BULL
2024-09-20,2338994.786555509,BULL
2024-09-23,2352649.935341813,BULL
2024-09-24,2350891.12343364,BULL
2024-09-25,2346512.3341799458,BULL
2024-09-26,2355108.704336194,BULL
2024-09-27,2362103.4345205547,BULL
2024-09-30,2337702.2348286533,BULL
2024-10-01,2338442.914915137,BULL
2024-10-03,2298927.8464806443,BULL
2024-10-04,2290693.049728826,BULL
2024-10-07,2264836.2554954155,PARTIAL
2024-10-08,2275212.29114462,PARTIAL
2024-10-09,2284805.1739153797,PARTIAL
2024-10-10,2275007.288804735,PARTIAL
2024-10-11,2278994.5758144083,PARTIAL
2024-10-14,2283663.1047360403,BULL
2024-10-15,2219961.1239867206,BULL
2024-10-16,2213603.246681893,BULL
2024-10-17,2193452.7244170075,BULL
2024-10-18,2207749.113050298,BULL
2024-10-21,2194363.0880448204,PARTIAL
2024-10-22,2177038.382374253,PARTIAL
2024-10-23,2193430.7043933664,PARTIAL
2024-10-24,2184508.5943074315,PARTIAL
2024-10-25,2185307.8554275194,PARTIAL
2024-10-28,2208614.3442902276,BEAR
2024-10-29,2208735.3642542986,BEAR
2024-10-30,2208856.3908496005,BEAR
2024-10-31,2208977.4240764966,BEAR
2024-11-01,2209098.46393535,BEAR
2024-11-04,2209219.5104265246,BEAR
2024-11-05,2209340.563550384,BEAR
2024-11-06,2209461.623307291,BEAR
2024-11-07,2209582.6896976093,BEAR
2024-11-08,2209703.7627217025,BEAR
2024-11-11,2209824.842379934,BEAR
2024-11-12,2209945.9286726676,BEAR
2024-11-13,2210067.0216002665,BEAR
2024-11-14,2210188.121163094,BEAR
2024-11-18,2210309.2273615142,BEAR
2024-11-19,2210430.3401958905,BEAR
2024-11-21,2210551.4596665865,BEAR
2024-11-22,2210672.585773966,BEAR
2024-11-25,2210793.7185183917,BEAR
2024-11-26,2210914.8579002284,BEAR
2024-11-27,2211036.0039198394,BEAR
2024-11-28,2211157.1565775885,BEAR
2024-11-29,2211278.3158738394,BEAR
2024-12-02,2211399.481808956,BEAR
2024-12-03,2211520.6543833017,BEAR
2024-12-04,2211641.8335972405,BEAR
2024-12-05,2211763.0194511362,BEAR
2024-12-06,2211884.211945353,BEAR
2024-12-09,2211905.4110802542,BULL
2024-12-10,2227070.5467807543,BULL
2024-12-11,2231519.2051625038,BULL
2024-12-12,2235267.928345679,BULL
2024-12-13,2231874.5613680296,BULL
2024-12-16,2251461.330094887,BULL
2024-12-17,2239262.30542131,BULL
2024-12-18,2222390.5959869106,BULL
2024-12-19,2199690.2688374356,BULL
2024-12-20,2142298.5443083975,BULL
2024-12-23,2148917.3610887183,BEAR
2024-12-24,2149035.1099852165,BEAR
2024-12-26,2149152.865333709,BEAR
2024-12-27,2149270.6271345494,BEAR
2024-12-30,2149388.395388091,BEAR
2024-12-31,2149506.170094688,BEAR
2025-01-01,2149623.9512546933,BEAR
2025-01-02,2149741.738868461,BEAR
2025-01-03,2149859.5329363444,BEAR
2025-01-06,2149977.3334586974,BEAR
2025-01-07,2150095.1404358735,BEAR
2025-01-08,2150212.953868226,BEAR
2025-01-09,2150330.7737561096,BEAR
2025-01-10,2150448.6000998775,BEAR
2025-01-13,2150566.432899883,BEAR
2025-01-14,2150684.2721564802,BEAR
2025-01-15,2150802.117870023,BEAR
2025-01-16,2150919.9700408652,BEAR
2025-01-17,2151037.828669361,BEAR
2025-01-20,2151155.6937558632,BEAR
2025-01-21,2151273.565300727,BEAR
2025-01-22,2151391.443304305,BEAR
2025-01-23,2151509.327766952,BEAR
2025-01-24,2151627.2186890217,BEAR
2025-01-27,2151745.116070868,BEAR
2025-01-28,2151863.0199128445,BEAR
2025-01-29,2151980.9302153056,BEAR
2025-01-30,2152098.8469786053,BEAR
2025-01-31,2152216.7702030973,BEAR
2025-02-01,2152334.699889136,BEAR
2025-02-03,2152452.6360370754,BEAR
2025-02-04,2152570.5786472694,BEAR
2025-02-05,2152688.5277200723,BEAR
2025-02-06,2152806.483255838,BEAR
2025-02-07,2152924.4452549205,BEAR
2025-02-10,2153042.4137176746,BEAR
2025-02-11,2153160.3886444536,BEAR
2025-02-12,2153278.3700356125,BEAR
2025-02-13,2153396.357891505,BEAR
2025-02-14,2153514.352212486,BEAR
2025-02-17,2153632.3529989086,BEAR
2025-02-18,2153750.3602511277,BEAR
2025-02-19,2153868.3739694976,BEAR
2025-02-20,2153986.3941543726,BEAR
2025-02-21,2154104.420806107,BEAR
2025-02-24,2154222.4539250555,BEAR
2025-02-25,2154340.493511572,BEAR
2025-02-27,2154458.539566011,BEAR
2025-02-28,2154576.5920887273,BEAR
2025-03-03,2154694.6510800747,BEAR
2025-03-04,2154812.716540408,BEAR
2025-03-05,2154930.7884700815,BEAR
2025-03-06,2155048.86686945,BEAR
2025-03-07,2155166.951738868,BEAR
2025-03-10,2155285.0430786894,BEAR
2025-03-11,2155403.1408892693,BEAR
2025-03-12,2155521.245170962,BEAR
2025-03-13,2155639.3559241225,BEAR
2025-03-17,2155757.473149105,BEAR
2025-03-18,2155875.596846264,BEAR
2025-03-19,2155993.7270159544,BEAR
2025-03-20,2156111.8636585306,BEAR
2025-03-21,2156230.0067743477,BEAR
2025-03-24,2156348.15636376,BEAR
2025-03-25,2156466.3124271226,BEAR
2025-03-26,2156584.47496479,BEAR
2025-03-27,2156702.6439771173,BEAR
2025-03-28,2156820.8194644586,BEAR
2025-04-01,2156939.001427169,BEAR
2025-04-02,2157057.1898656036,BEAR
2025-04-03,2157175.384780117,BEAR
2025-04-04,2157293.586171064,BEAR
2025-04-07,2157411.7940387996,BEAR
2025-04-08,2157530.0083836787,BEAR
2025-04-09,2157648.229206056,BEAR
2025-04-11,2157766.4565062863,BEAR
2025-04-15,2157884.6902847253,BEAR
2025-04-16,2158002.930541727,BEAR
2025-04-17,2158121.1772776474,BEAR
2025-04-21,2158179.4304928407,PARTIAL
2025-04-22,2170922.090911904,PARTIAL
2025-04-23,2152631.653869157,PARTIAL
2025-04-24,2151297.76516988,PARTIAL
2025-04-25,2140007.4063846515,PARTIAL
2025-04-28,2145871.0517597455,PARTIAL
2025-04-29,2150876.395236926,PARTIAL
2025-04-30,2142448.1707127914,PARTIAL
2025-05-02,2136152.480506582,PARTIAL
2025-05-05,2139556.3657810707,PARTIAL
2025-05-06,2144947.188994989,PARTIAL
2025-05-07,2146218.0527394786,PARTIAL
2025-05-08,2139950.8880481212,PARTIAL
2025-05-09,2130474.199434521,PARTIAL
2025-05-12,2142465.1182554793,PARTIAL
2025-05-13,2141944.9107419723,PARTIAL
2025-05-14,2137130.0255614384,PARTIAL
2025-05-15,2146448.3600088162,PARTIAL
2025-05-16,2142210.7927504308,PARTIAL
2025-05-19,2145904.9226223333,BULL
2025-05-20,2116680.2808406954,BULL
2025-05-21,2138142.8031607606,BULL
2025-05-22,2135120.282117958,BULL
2025-05-23,2149465.9907276724,BULL
2025-05-26,2162398.7285582894,BULL
2025-05-27,2160850.412929962,BULL
2025-05-28,2176115.2015700913,BULL
2025-05-29,2176390.700257258,BULL
2025-05-30,2158829.476668015,BULL
2025-06-02,2163337.7623526137,BULL
2025-06-03,2169940.6076814756,BULL
2025-06-04,2184774.1796807237,BULL
2025-06-05,2202996.2910520243,BULL
2025-06-06,2207751.1284463042,BULL
2025-06-09,2242236.808222765,BULL
2025-06-10,2236453.2954912325,BULL
2025-06-11,2213769.5974541265,BULL
2025-06-12,2183798.921057594,BULL
2025-06-13,2179111.3855776824,BULL
2025-06-16,2195435.239683211,BULL
2025-06-17,2189080.8681483823,BULL
2025-06-18,2182892.1679534274,BULL
2025-06-19,2146074.342493729,BULL
2025-06-20,2173140.545564378,BULL
2025-06-23,2193071.0511516198,BULL
2025-06-24,2184468.7697040476,BULL
2025-06-25,2179612.5069052815,BULL
2025-06-26,2195547.9744206606,BULL
2025-06-27,2194304.1842461047,BULL
2025-06-30,2210309.955956952,BULL
2025-07-01,2209953.0766108204,BULL
2025-07-02,2199260.0405994663,BULL
2025-07-03,2191788.2735424796,BULL
2025-07-04,2183872.353161394,BULL
2025-07-07,2186257.6964249285,BULL
2025-07-08,2181134.2708822545,BULL
2025-07-09,2175893.040632056,BULL
2025-07-10,2167467.1532773506,BULL
2025-07-11,2155884.669128596,BULL
2025-07-14,2160147.97021164,BULL
2025-07-15,2163324.0367881116,BULL
2025-07-16,2163763.313117143,BULL
2025-07-17,2159662.097408514,BULL
2025-07-18,2158257.822344591,BULL
2025-07-21,2167387.1811938495,BULL
2025-07-22,2163519.490548407,BULL
2025-07-23,2169809.024446451,BULL
2025-07-24,2166529.99666977,BULL
2025-07-25,2141277.0210010824,BULL
2025-07-28,2124971.480297501,PARTIAL
2025-07-29,2135748.5487406217,PARTIAL
2025-07-30,2133567.15883861,PARTIAL
2025-07-31,2126245.0397367803,PARTIAL
2025-08-01,2104436.3310108036,PARTIAL
2025-08-04,2114792.9610980903,BEAR
2025-08-05,2114908.840164452,BEAR
2025-08-06,2115024.7255803514,BEAR
2025-08-07,2115140.617346137,BEAR
2025-08-08,2115256.515462156,BEAR
2025-08-11,2115372.4199287565,BEAR
2025-08-12,2115488.330746287,BEAR
2025-08-13,2115604.247915095,BEAR
2025-08-14,2115720.171435529,BEAR
2025-08-18,2115776.1013079365,PARTIAL
2025-08-19,2094865.5529168355,PARTIAL
2025-08-20,2082602.718517247,PARTIAL
2025-08-21,2094271.7801742728,PARTIAL
2025-08-22,2104285.116628628,PARTIAL
2025-08-25,2120784.233501345,BULL
2025-08-26,2121080.5020072456,BULL
2025-08-28,2115989.9473732198,BULL
2025-08-29,2130810.1713029314,BULL
2025-09-01,2175699.98594647,BEAR
2025-09-02,2175819.202384056,BEAR
2025-09-03,2175938.42535405,BEAR
2025-09-04,2176057.6548568094,BEAR
2025-09-05,2176176.890892692,BEAR
2025-09-08,2176236.1334620565,PARTIAL
2025-09-09,2191323.720905359,PARTIAL
2025-09-10,2186570.2129471404,PARTIAL
2025-09-11,2186506.0825000717,PARTIAL
2025-09-12,2199914.69183707,PARTIAL
2025-09-15,2199218.416627945,BULL
2025-09-16,2225298.416925066,BULL
2025-09-17,2224144.7619767184,BULL
2025-09-18,2220880.474979584,BULL
2025-09-19,2227284.0255722003,BULL
2025-09-22,2319537.5678691985,BULL
2025-09-23,2239790.8583160276,BULL
2025-09-24,2226222.756513795,BULL
2025-09-25,2214881.809071327,BULL
2025-09-26,2207510.200118585,BULL
2025-09-29,2218217.0916363816,BEAR
2025-09-30,2218338.6377783893,BEAR
2025-10-01,2218460.1905804593,BEAR
2025-10-03,2218581.7500429573,BEAR
2025-10-06,2218603.3161662472,BULL
2025-10-07,2154193.0199417947,BULL
2025-10-08,2178692.2548701344,BULL
2025-10-09,2204755.3088381733,BULL
2025-10-10,2192236.033722828,BULL
2025-10-13,2227744.147434302,BULL
2025-10-14,2259841.8545229468,BULL
2025-10-15,2245970.8097410183,BULL
2025-10-16,2207144.2786372034,BULL
2025-10-17,2223992.220828465,BULL
2025-10-20,2188806.533505066,BULL
2025-10-21,2199770.378305339,BULL
2025-10-23,2180326.301179776,BULL
2025-10-24,2176843.733156809,BULL
2025-10-27,2176232.8759645736,BULL
2025-10-28,2164291.24433753,BULL
2025-10-29,2169529.7273965874,BULL
