date,equity,regime
2023-01-23,1226892.333668761,HOLD
2023-01-24,1226117.1913327482,HOLD
2023-01-25,1225933.3273093433,HOLD
2023-01-27,1226853.18030301,HOLD
2023-01-30,1226826.9954966826,HOLD
2023-01-31,1225026.9872912557,HOLD
2023-02-01,1231899.0215823555,HOLD
2023-02-02,1239401.752548723,HOLD
2023-02-03,1232674.457765643,HOLD
2023-02-06,1224981.1251833595,HOLD
2023-02-07,1225048.2474367942,HOLD
2023-02-08,1225115.3733681608,HOLD
2023-02-09,1225182.5029776606,HOLD
2023-02-10,1225249.636265495,HOLD
2023-02-13,1225316.7732318658,HOLD
2023-02-14,1225383.9138769745,HOLD
2023-02-15,1225451.0582010227,HOLD
2023-02-16,1225518.2062042118,HOLD
2023-02-17,1225585.3578867437,HOLD
2023-02-20,1225652.5132488199,HOLD
2023-02-21,1225719.6722906418,HOLD
2023-02-22,1225786.8350124112,HOLD
2023-02-23,1225854.0014143297,HOLD
2023-02-24,1225921.1714965992,HOLD
2023-02-27,1225988.345259421,HOLD
2023-02-28,1226055.522702997,HOLD
2023-03-01,1226122.7038275287,HOLD
2023-03-02,1226189.8886332181,HOLD
2023-03-03,1226257.0771202666,HOLD
2023-03-06,1226324.269288876,HOLD
2023-03-08,1226391.4651392482,HOLD
2023-03-09,1226458.6646715847,HOLD
2023-03-10,1226525.8678860874,HOLD
2023-03-13,1226593.074782958,HOLD
2023-03-14,1226660.2853623983,HOLD
2023-03-15,1226727.49962461,HOLD
2023-03-16,1226794.717569795,HOLD
2023-03-17,1226861.939198155,HOLD
2023-03-20,1226929.164509892,HOLD
2023-03-21,1226996.3935052077,HOLD
2023-03-22,1227063.626184304,HOLD
2023-03-23,1227130.8625473827,HOLD
2023-03-24,1227198.1025946457,HOLD
2023-03-27,1227265.3463262948,HOLD
2023-03-28,1227332.593742532,HOLD
2023-03-29,1227399.844843559,HOLD
2023-03-31,1227467.099629578,HOLD
2023-04-03,1227534.3581007905,HOLD
2023-04-05,1227601.6202573988,HOLD
2023-04-06,1227668.886099605,HOLD
2023-04-10,1227636.1556276106,BUY
2023-04-11,1230149.038424441,BUY
2023-04-12,1238979.597529041,BUY
2023-04-13,1240605.157144849,BUY
2023-04-17,1239059.849903907,BUY
2023-04-18,1239807.7962538055,BUY
2023-04-19,1232942.9802760582,BUY
2023-04-20,1238422.6591680883,BUY
2023-04-21,1237494.594180107,BUY
2023-04-24,1238446.1752573696,BUY
2023-04-25,1239314.0031375345,BUY
2023-04-26,1242633.644555738,BUY
2023-04-27,1245526.280238608,BUY
2023-04-28,1249139.8550529256,BUY
2023-05-02,1250950.8289004215,BUY
2023-05-03,1255151.7359601404,BUY
2023-05-04,1257857.9346120735,BUY
2023-05-05,1246572.0313813495,BUY
2023-05-08,1258834.6737976894,BUY
2023-05-09,1253877.021579323,BUY
2023-05-10,1258024.7035470656,BUY
2023-05-11,1260010.1663487323,BUY
2023-05-12,1256295.082871395,BUY
2023-05-15,1263974.3826854252,BUY
2023-05-16,1264068.9921648337,BUY
2023-05-17,1263987.9655101907,BUY
2023-05-18,1256664.0225140606,BUY
2023-05-19,1256560.066728379,BUY
2023-05-22,1262345.3561100424,BUY
2023-05-23,1266076.7312976047,BUY
2023-05-24,1267637.790642808,BUY
2023-05-25,1273205.2223931206,BUY
2023-05-26,1286625.3972135226,BUY
2023-05-29,1294318.9361035847,BUY
2023-05-30,1296031.6498356436,BUY
2023-05-31,1301372.485246874,BUY
2023-06-01,1305111.5193543073,BUY
2023-06-02,1309951.6100734246,BUY
2023-06-05,1310387.7131153506,BUY
2023-06-06,1310396.3816702568,BUY
2023-06-07,1322807.8233558692,BUY
2023-06-08,1314007.1967266116,BUY
2023-06-09,1309655.423643514,BUY
2023-06-12,1314666.7701797509,BUY
2023-06-13,1326722.5209447525,BUY
2023-06-14,1331557.468104117,BUY
2023-06-15,1336771.8264779535,BUY
2023-06-16,1348669.5798746736,BUY
2023-06-19,1348289.1697394736,BUY
2023-06-20,1351161.4098545935,BUY
2023-06-21,1353299.158556655,BUY
2023-06-22,1341410.3016814475,BUY
2023-06-23,1325117.3812726752,BUY
2023-06-26,1333328.5416342001,BUY
2023-06-27,1338986.3687556211,BUY
2023-06-28,1347271.3071806075,BUY
2023-06-30,1358319.1415066614,BUY
2023-07-03,1363419.2348168895,BUY
2023-07-04,1363256.2342480614,BUY
2023-07-05,1371815.179359657,BUY
2023-07-06,1381520.2224048583,BUY
2023-07-07,1376260.029417378,BUY
2023-07-10,1367122.2748795778,BUY
2023-07-11,1378222.8647873364,BUY
2023-07-12,1383734.2096952668,BUY
2023-07-13,1377794.5757086112,BUY
2023-07-14,1389905.5422297881,BUY
2023-07-17,1397491.331018914,BUY
2023-07-18,1395028.7070949734,BUY
2023-07-19,1402205.2226856786,BUY
2023-07-20,1403498.5303049176,BUY
2023-07-21,1400805.918410695,BUY
2023-07-24,1402209.795627319,BUY
2023-07-25,1402423.7932171847,BUY
2023-07-26,1410564.6633912374,BUY
2023-07-27,1411125.2429108087,BUY
2023-07-28,1426731.2136647438,BUY
2023-07-31,1437178.3883412024,BUY
2023-08-01,1426361.808239976,BUY
2023-08-02,1424990.0233614906,BUY
2023-08-03,1417490.9733682722,BUY
2023-08-04,1436266.9411882402,BUY
2023-08-07,1443752.9143950269,BUY
2023-08-08,1442382.174553085,BUY
2023-08-09,1449413.4642269406,BUY
2023-08-10,1444002.471276575,BUY
2023-08-11,1434060.1869296737,BUY
2023-08-14,1424014.4071749668,BUY
2023-08-16,1429609.9066881442,BUY
2023-08-17,1429881.964529319,BUY
2023-08-18,1425854.2761929464,BUY
2023-08-21,1434536.3029630738,BUY
2023-08-22,1445193.0674975743,BUY
2023-08-23,1455047.4914436277,BUY
2023-08-24,1451998.5493661629,BUY
2023-08-25,1441566.385122139,BUY
2023-08-28,1448324.3593910239,BUY
2023-08-29,1452972.579090561,BUY
2023-08-30,1462930.1814616136,BUY
2023-08-31,1471831.3065375315,BUY
2023-09-01,1477822.5637025745,BUY
2023-09-04,1488464.5301293042,BUY
2023-09-05,1502718.8980506377,BUY
2023-09-06,1507305.7377300612,BUY
2023-09-07,1511695.8546682976,BUY
2023-09-08,1520255.5882602532,BUY
2023-09-11,1537757.762240806,BUY
2023-09-12,1484741.5575304525,BUY
2023-09-13,1491765.7569444568,BUY
2023-09-14,1507296.8918582418,BUY
2023-09-15,1507610.732909578,BUY
2023-09-18,1511532.6238106247,BUY
2023-09-20,1499338.268894568,BUY
2023-09-21,1489630.4978286217,BUY
2023-09-22,1487429.3999242005,BUY
2023-09-25,1486390.750749703,BUY
2023-09-26,1486411.3678804843,BUY
2023-09-27,1496684.9142086199,BUY
2023-09-28,1477556.5899893772,BUY
2023-09-29,1482651.5562403083,BUY
2023-10-03,1483114.1506205508,BUY
2023-10-04,1463862.040652622,BUY
2023-10-05,1469048.2763665903,BUY
2023-10-06,1477699.1065311395,BUY
2023-10-09,1457376.7938455115,BUY
2023-10-10,1470611.095174814,BUY
2023-10-11,1477578.881450578,BUY
2023-10-12,1475392.0276825642,BUY
2023-10-13,1473764.278770985,BUY
2023-10-16,1476472.5814045076,BUY
2023-10-17,1484300.226798239,BUY
2023-10-18,1474221.3569487825,BUY
2023-10-19,1472048.463101232,BUY
2023-10-20,1457193.097181371,BUY
2023-10-23,1418677.599210758,BUY
2023-10-25,1410380.5227782372,BUY
2023-10-26,1410602.921934269,BUY
2023-10-27,1415353.503728473,BUY
2023-10-30,1417874.9678648592,HOLD
2023-10-31,1418688.9305269886,HOLD
2023-11-01,1414728.4516349314,HOLD
2023-11-02,1417132.0875859456,HOLD
2023-11-03,1420079.385981744,HOLD
2023-11-06,1423793.4219230437,HOLD
2023-11-07,1422021.048077837,HOLD
2023-11-08,1424478.02950678,HOLD
2023-11-09,1422210.755652936,HOLD
2023-11-10,1426703.5605735818,HOLD
2023-11-13,1432045.932230411,BUY
2023-11-15,1446289.415270147,BUY
2023-11-16,1450640.2661731045,BUY
2023-11-17,1455078.816400114,BUY
2023-11-20,1452267.3807683333,BUY
2023-11-21,1453564.7057551024,BUY
2023-11-22,1462792.157570218,BUY
2023-11-23,1461263.598724965,BUY
2023-11-24,1462509.2408244656,BUY
2023-11-28,1473218.4950152456,BUY
2023-11-29,1480404.5770689046,BUY
2023-11-30,1493507.3199372832,BUY
2023-12-01,1517910.6913133655,BUY
2023-12-04,1547301.6892114119,BUY
2023-12-05,1558427.197500405,BUY
2023-12-06,1559619.99548064,BUY
2023-12-07,1568292.3213713726,BUY
2023-12-08,1559363.219058909,BUY
2023-12-11,1573061.545250404,BUY
2023-12-12,1568819.4122179963,BUY
2023-12-13,1590350.353883096,BUY
2023-12-14,1601847.0179594802,BUY
2023-12-15,1614158.6886578074,BUY
2023-12-18,1611064.064013676,BUY
2023-12-19,1612890.64690754,BUY
2023-12-20,1577169.320262008,BUY
2023-12-21,1590543.7006350153,BUY
2023-12-22,1600498.1427712515,BUY
2023-12-26,1618852.3683415274,BUY
2023-12-27,1623467.6964360785,BUY
2023-12-28,1635643.2493327812,BUY
2023-12-29,1636763.631913872,BUY
2024-01-01,1639706.5727024362,BUY
2024-01-02,1637948.3472674708,BUY
2024-01-03,1639656.1156360705,BUY
2024-01-04,1653310.2375926718,BUY
2024-01-05,1654699.860512144,BUY
2024-01-08,1645175.93952956,BUY
2024-01-09,1647989.0417829165,BUY
2024-01-10,1643450.687350628,BUY
2024-01-11,1651093.7311566707,BUY
2024-01-12,1660862.6876370371,BUY
2024-01-15,1675434.5028362793,BUY
2024-01-16,1669950.2062114677,BUY
2024-01-17,1656198.323544786,BUY
2024-01-18,1648043.5828777875,BUY
2024-01-19,1673869.261442685,BUY
2024-01-23,1639852.9925027415,BUY
2024-01-24,1665675.4829361269,BUY
2024-01-25,1667934.7678865152,BUY
2024-01-29,1711713.9702498028,BUY
2024-01-30,1703294.870128735,BUY
2024-01-31,1719871.832954669,BUY
2024-02-01,1722118.6474630106,BUY
2024-02-02,1760118.4347537532,BUY
2024-02-05,1756034.9932822809,BUY
2024-02-06,1771285.318329255,BUY
2024-02-07,1777664.666568787,BUY
2024-02-08,1787593.053391502,BUY
2024-02-09,1770567.3377433014,BUY
2024-02-12,1723810.7260364625,BUY
2024-02-13,1739527.2411381924,BUY
2024-02-14,1749938.2110949564,BUY
2024-02-15,1767745.8833797472,BUY
2024-02-16,1773875.240948405,BUY
2024-02-19,1778862.173283809,BUY
2024-02-20,1776539.1275745474,BUY
2024-02-21,1770153.0232845747,BUY
2024-02-22,1781439.0768599084,BUY
2024-02-23,1783858.0418823478,BUY
2024-02-26,1776252.5114929255,BUY
2024-02-27,1773665.2654802464,BUY
2024-02-28,1750349.9057541229,BUY
2024-02-29,1761290.724155729,BUY
2024-03-01,1775336.746644105,BUY
2024-03-04,1793643.7009983074,BUY
2024-03-05,1804006.5449590012,BUY
2024-03-06,1807326.8124005876,BUY
2024-03-07,1819908.5029144336,BUY
2024-03-11,1811769.4323650186,BUY
2024-03-12,1785023.413186001,BUY
2024-03-13,1729829.8928153133,BUY
2024-03-14,1738449.9894424474,BUY
2024-03-15,1734172.2225464708,BUY
2024-03-18,1735216.9726259797,BUY
2024-03-19,1711006.061926405,BUY
2024-03-20,1713921.2295854553,BUY
2024-03-21,1732972.3664482068,BUY
2024-03-22,1718844.803186493,BUY
2024-03-26,1720280.7426301995,BUY
2024-03-27,1721362.362808227,BUY
2024-03-28,1738540.9613945072,BUY
2024-04-01,1760892.4594682527,BUY
2024-04-02,1776207.8715518573,BUY
2024-04-03,1780460.7905991892,BUY
2024-04-04,1791643.099858558,BUY
2024-04-05,1791271.3876569276,BUY
2024-04-08,1822136.3889251198,BUY
2024-04-09,1824087.4561161553,BUY
2024-04-10,1827628.062868488,BUY
2024-04-12,1840358.5467305023,BUY
2024-04-15,1819287.082264627,BUY
2024-04-16,1824351.116382909,BUY
2024-04-18,1819774.7698757828,BUY
2024-04-19,1821528.6775467577,BUY
2024-04-22,1823244.34083291,BUY
2024-04-23,1808765.5795104078,BUY
2024-04-24,1817539.047692336,BUY
2024-04-25,1828810.2727000301,BUY
2024-04-26,1834876.327329919,BUY
2024-04-29,1837425.4884738685,BUY
2024-04-30,1844773.5355236242,BUY
2024-05-02,1858552.524873945,BUY
2024-05-03,1849587.1157558255,BUY
2024-05-06,1841047.400707687,BUY
2024-05-07,1815612.3397129106,BUY
2024-05-08,1831494.9559831494,BUY
2024-05-09,1812936.224312957,BUY
2024-05-10,1835078.0444796148,BUY
2024-05-13,1825737.7396806425,BUY
2024-05-14,1822486.169263125,BUY
2024-05-15,1826408.1117156264,BUY
2024-05-16,1838376.4474805607,BUY
2024-05-17,1855231.650452036,BUY
2024-05-21,1872418.3645412265,BUY
2024-05-22,1883027.8431824197,BUY
2024-05-23,1883173.2639641706,BUY
2024-05-24,1876466.7833550368,BUY
2024-05-27,1887611.2083593463,BUY
2024-05-28,1886406.696387337,BUY
2024-05-29,1874777.0405207295,BUY
2024-05-30,1848346.1832719096,BUY
2024-05-31,1849268.9414300115,BUY
2024-06-03,1895121.845397881,BUY
2024-06-04,1835344.2455832611,BUY
2024-06-05,1836303.2518425907,BUY
2024-06-06,1838221.8805078976,BUY
2024-06-07,1848478.1188135007,BUY
2024-06-10,1848509.8642035257,BUY
2024-06-11,1850098.8121904833,BUY
2024-06-12,1856646.331283068,BUY
2024-06-13,1862220.1874510194,BUY
2024-06-14,1875102.0928179116,BUY
2024-06-18,1883596.1566462473,BUY
2024-06-19,1862655.008570854,BUY
2024-06-20,1864195.4018072395,BUY
2024-06-21,1856208.8671911424,BUY
2024-06-24,1866486.9869626923,BUY
2024-06-25,1863855.7378415004,BUY
2024-06-26,1859183.509061891,BUY
2024-06-27,1863442.6720752686,BUY
2024-06-28,1868330.593521251,BUY
2024-07-01,1886412.9956069286,BUY
2024-07-02,1885868.1037706183,BUY
2024-07-03,1893635.49400509,BUY
2024-07-04,1904732.8911397648,BUY
2024-07-05,1919165.2995120247,BUY
2024-07-08,1917861.967189566,BUY
2024-07-09,1924261.4543921147,BUY
2024-07-10,1911530.5042273456,BUY
2024-07-11,1915857.99684468,BUY
2024-07-12,1922477.5636908489,BUY
2024-07-15,1932066.6923621017,BUY
2024-07-16,1943429.0023417072,BUY
2024-07-18,1986038.1139463596,BUY
2024-07-19,1928179.855171864,BUY
2024-07-22,1927943.7291112626,BUY
2024-07-23,1933756.3976458614,BUY
2024-07-24,1939174.2123776516,BUY
2024-07-25,1934510.3841724494,BUY
2024-07-26,1968900.6890845527,BUY
2024-07-29,1975423.7958407549,BUY
2024-07-30,1972906.47720712,BUY
2024-07-31,1980781.243676704,BUY
2024-08-01,1984871.2256387707,BUY
2024-08-02,1956939.1391397663,BUY
2024-08-05,1934776.4115656335,BUY
2024-08-06,1914928.6251045524,BUY
2024-08-07,1932697.6251774074,BUY
2024-08-08,1926886.6685947007,BUY
2024-08-09,1935990.9963800837,BUY
2024-08-12,1930645.7455596374,BUY
2024-08-13,1928244.55168342,BUY
2024-08-14,1930855.767704831,BUY
2024-08-16,1961693.9021372946,BUY
2024-08-19,1972602.1528244584,BUY
2024-08-20,1983026.8402600153,BUY
2024-08-21,1996636.711978753,BUY
2024-08-22,2001010.9594845634,BUY
2024-08-23,1993881.7355013362,BUY
2024-08-26,2006948.1991593305,BUY
2024-08-27,2007277.3169239184,BUY
2024-08-28,2023193.1957084138,BUY
2024-08-29,2025018.0720826832,BUY
2024-08-30,2042684.5354779703,BUY
2024-09-02,2042069.5835188027,BUY
2024-09-03,2041721.9291280066,BUY
2024-09-04,2043326.547009706,BUY
2024-09-05,2042512.1431414615,BUY
2024-09-06,2028506.7531630548,BUY
2024-09-09,2033959.16794761,BUY
2024-09-10,2048597.7746369932,BUY
2024-09-11,2057007.2823865677,BUY
2024-09-12,2072573.2521711173,BUY
2024-09-13,2073706.1290460734,BUY
2024-09-16,2073627.3007517068,BUY
2024-09-17,2073643.4856156646,BUY
2024-09-18,2042408.1451992148,BUY
2024-09-19,2037523.8336074848,BUY
2024-09-20,2053657.4969781225,BUY
2024-09-23,2061298.218716707,BUY
2024-09-24,2059760.2143556462,BUY
2024-09-25,2057257.6947283018,BUY
2024-09-26,2068060.3062630424,BUY
2024-09-27,2069890.758761302,BUY
2024-09-30,2046012.2377224895,BUY
2024-10-01,2068834.895381346,BUY
2024-10-03,2068094.0813869417,BUY
2024-10-04,2078392.0491875657,BUY
2024-10-07,2064781.9404715844,HOLD
2024-10-08,2021329.9255370398,HOLD
2024-10-09,2028964.4365014273,HOLD
2024-10-10,2023623.3126290215,HOLD
2024-10-11,2025736.2844805839,HOLD
2024-10-14,2026941.0288561787,BUY
2024-10-15,1966451.6738175226,BUY
2024-10-16,1978471.9283078304,BUY
2024-10-17,1970746.4718315937,BUY
2024-10-18,1981808.0512203844,BUY
2024-10-21,2004278.091662618,HOLD
2024-10-22,1997677.4587954262,HOLD
2024-10-23,2002955.535668691,HOLD
2024-10-24,1997238.1689507863,HOLD
2024-10-25,1983957.3196366332,HOLD
2024-10-28,1993988.9590708944,HOLD
2024-10-29,2003511.2746358975,HOLD
2024-10-30,2009719.9428746235,HOLD
2024-10-31,2009607.9455137304,HOLD
2024-11-01,2009648.8114496293,HOLD
2024-11-04,1994722.0915442854,HOLD
2024-11-05,1991595.2654604171,HOLD
2024-11-06,1990793.5294182831,HOLD
2024-11-07,1979652.4064674051,HOLD
2024-11-08,1983685.4052661874,HOLD
2024-11-11,1975436.0886614264,HOLD
2024-11-12,1965046.8463360732,HOLD
2024-11-13,1965154.5201358725,HOLD
2024-11-14,1965262.1998356062,HOLD
2024-11-18,1965369.8854355973,HOLD
2024-11-19,1965477.5769361693,HOLD
2024-11-21,1965585.2743376454,HOLD
2024-11-22,1965692.977640349,HOLD
2024-11-25,1965800.6868446034,HOLD
2024-11-26,1965908.401950732,HOLD
2024-11-27,1966016.1229590583,HOLD
2024-11-28,1966123.8498699055,HOLD
2024-11-29,1966231.5826835972,HOLD
2024-12-02,1966339.3214004568,HOLD
2024-12-03,1966447.0660208077,HOLD
2024-12-04,1966554.8165449733,HOLD
2024-12-05,1966662.5729732772,HOLD
2024-12-06,1966770.335306043,HOLD
2024-12-09,1966778.103543594,BUY
2024-12-10,1980262.6871951553,BUY
2024-12-11,1984218.3589914998,BUY
2024-12-12,1987551.6601511578,BUY
2024-12-13,1984534.3345534992,BUY
2024-12-16,2001946.127444847,BUY
2024-12-17,1991098.989501003,BUY
2024-12-18,1976096.9811041052,BUY
2024-12-19,1955912.258227175,BUY
2024-12-20,1904840.5399962475,BUY
2024-12-23,1909597.5735825414,HOLD
2024-12-24,1908291.5164782114,HOLD
2024-12-26,1912588.1455871763,HOLD
2024-12-27,1907966.871821466,HOLD
2024-12-30,1903903.9968950038,HOLD
2024-12-31,1902827.4940719218,HOLD
2025-01-01,1902446.7569472236,HOLD
2025-01-02,1908984.9824292944,HOLD
2025-01-03,1905511.982656498,HOLD
2025-01-06,1901729.7602622649,HOLD
2025-01-07,1897193.1278804506,HOLD
2025-01-08,1897297.0836682797,HOLD
2025-01-09,1897401.0451523163,HOLD
2025-01-10,1897505.0123328727,HOLD
2025-01-13,1897608.985210261,HOLD
2025-01-14,1897712.9637847934,HOLD
2025-01-15,1897816.9480567817,HOLD
2025-01-16,1897920.9380265384,HOLD
2025-01-17,1898024.9336943754,HOLD
2025-01-20,1898128.9350606054,HOLD
2025-01-21,1898232.9421255405,HOLD
2025-01-22,1898336.9548894926,HOLD
2025-01-23,1898440.9733527743,HOLD
2025-01-24,1898544.997515698,HOLD
2025-01-27,1898649.0273785756,HOLD
2025-01-28,1898753.0629417198,HOLD
2025-01-29,1898857.1042054428,HOLD
2025-01-30,1898961.151170057,HOLD
2025-01-31,1899065.2038358748,HOLD
2025-02-01,1899169.2622032084,HOLD
2025-02-03,1899273.3262723703,HOLD
2025-02-04,1899377.396043673,HOLD
2025-02-05,1899481.471517429,HOLD
2025-02-06,1899585.5526939507,HOLD
2025-02-07,1899689.6395735506,HOLD
2025-02-10,1899793.732156541,HOLD
2025-02-11,1899897.8304432346,HOLD
2025-02-12,1900001.934433944,HOLD
2025-02-13,1900106.0441289817,HOLD
2025-02-14,1900210.1595286601,HOLD
2025-02-17,1900314.280633292,HOLD
2025-02-18,1900418.4074431898,HOLD
2025-02-19,1900522.5399586663,HOLD
2025-02-20,1900626.678180034,HOLD
2025-02-21,1900730.8221076056,HOLD
2025-02-24,1900834.9717416938,HOLD
2025-02-25,1900939.1270826112,HOLD
2025-02-27,1901043.2881306706,HOLD
2025-02-28,1901147.4548861848,HOLD
2025-03-03,1901251.6273494663,HOLD
2025-03-04,1901355.805520828,HOLD
2025-03-05,1901459.9894005829,HOLD
2025-03-06,1901564.1789890432,HOLD
2025-03-07,1901668.3742865222,HOLD
2025-03-10,1901772.5752933326,HOLD
2025-03-11,1901876.7820097872,HOLD
2025-03-12,1901980.9944361988,HOLD
2025-03-13,1902085.2125728803,HOLD
2025-03-17,1902189.4364201447,HOLD
2025-03-18,1902293.6659783048,HOLD
2025-03-19,1902397.9012476737,HOLD
2025-03-20,1902502.142228564,HOLD
2025-03-21,1902606.388921289,HOLD
2025-03-24,1902610.6413261616,BUY
2025-03-25,1885736.328111069,BUY
2025-03-26,1878247.7416995976,BUY
2025-03-27,1892437.0029438282,BUY
2025-03-28,1894186.77425435,BUY
2025-04-01,1892329.9677483072,BUY
2025-04-02,1891816.2558911021,BUY
2025-04-03,1900546.2947604745,BUY
2025-04-04,1836800.2419466532,BUY
2025-04-07,1798397.6666118307,HOLD
2025-04-08,1797693.184366161,HOLD
2025-04-09,1804078.2583431664,HOLD
2025-04-11,1819846.5671244035,HOLD
2025-04-15,1818672.9360835378,HOLD
2025-04-16,1826934.6689060354,HOLD
2025-04-17,1828576.0155228565,HOLD
2025-04-21,1836601.3696595174,BUY
2025-04-22,1854105.8692873376,BUY
2025-04-23,1838171.1767199836,BUY
2025-04-24,1831896.996901926,BUY
2025-04-25,1813074.5216398237,BUY
2025-04-28,1822750.2355454287,BUY
2025-04-29,1826069.5696106495,BUY
2025-04-30,1816864.1490302135,BUY
2025-05-02,1810740.2791853105,BUY
2025-05-05,1813850.8742995113,BUY
2025-05-06,1795464.1219795619,BUY
2025-05-07,1801684.1175209202,BUY
2025-05-08,1784552.1732396036,BUY
2025-05-09,1768272.4254709617,BUY
2025-05-12,1827841.5590166156,BUY
2025-05-13,1836905.7501967975,BUY
2025-05-14,1851956.6928799967,BUY
2025-05-15,1881462.6081551106,BUY
2025-05-16,1899444.4296253747,BUY
2025-05-19,1894171.4033523109,BUY
2025-05-20,1864604.4857896038,BUY
2025-05-21,1889773.3363794768,BUY
2025-05-22,1890171.3845233421,BUY
2025-05-23,1897198.972536659,BUY
2025-05-26,1911980.4004434678,BUY
2025-05-27,1915966.0134993494,BUY
2025-05-28,1918578.630006444,BUY
2025-05-29,1925588.8530741842,BUY
2025-05-30,1913492.5012943042,BUY
2025-06-02,1916317.4673653636,BUY
2025-06-03,1922136.6644594204,BUY
2025-06-04,1932793.5876571946,BUY
2025-06-05,1951293.6263984097,BUY
2025-06-06,1952542.3791037921,BUY
2025-06-09,1970748.0155622675,BUY
2025-06-10,1980133.1611192615,BUY
2025-06-11,1966268.800989262,BUY
2025-06-12,1941206.9024987854,BUY
2025-06-13,1940017.8778117301,BUY
2025-06-16,1951249.8247406846,BUY
2025-06-17,1949667.669661949,BUY
2025-06-18,1942841.3050992826,BUY
2025-06-19,1910839.2134720064,BUY
2025-06-20,1930147.0250593228,BUY
2025-06-23,1952396.1039906533,BUY
2025-06-24,1951242.9781515524,BUY
2025-06-25,1955350.7247385103,BUY
2025-06-26,1962263.1572976802,BUY
2025-06-27,1971962.7807872584,BUY
2025-06-30,1985925.4754097196,BUY
2025-07-01,1981586.9625396056,BUY
2025-07-02,1973621.0628804795,BUY
2025-07-03,1973772.8052233988,BUY
2025-07-04,1972651.1456501526,BUY
2025-07-07,1968315.3798428504,BUY
2025-07-08,1965391.740486926,BUY
2025-07-09,1959570.4595817472,BUY
2025-07-10,1952126.710659632,BUY
2025-07-11,1934119.6247753166,BUY
2025-07-14,1936115.4416625253,BUY
2025-07-15,1952683.8455883933,BUY
2025-07-16,1957524.8323581836,BUY
2025-07-17,1957762.754117709,BUY
2025-07-18,1948193.1609778001,BUY
2025-07-21,1948322.7944600985,BUY
2025-07-22,1941491.384666375,BUY
2025-07-23,1944038.7386200859,BUY
2025-07-24,1938015.9792964086,BUY
2025-07-25,1922696.999786031,BUY
2025-07-28,1921145.3650735358,HOLD
2025-07-29,1917327.310608113,HOLD
2025-07-30,1915570.5285620382,HOLD
2025-07-31,1900683.4772392716,HOLD
2025-08-01,1881618.0137147927,HOLD
2025-08-04,1887119.8933342649,HOLD
2025-08-05,1881642.5838361206,HOLD
2025-08-06,1870318.404636746,HOLD
2025-08-07,1872104.7692061327,HOLD
2025-08-08,1867334.499435239,HOLD
2025-08-11,1869494.2712803707,HOLD
2025-08-12,1869596.7093226328,HOLD
2025-08-13,1869699.1529779383,HOLD
2025-08-14,1869801.6022465948,HOLD
2025-08-18,1869904.05712891,HOLD
2025-08-19,1870006.5176251912,HOLD
2025-08-20,1870108.9837357462,HOLD
2025-08-21,1870211.4554608825,HOLD
2025-08-22,1870313.9328009079,HOLD
2025-08-25,1870316.4157561301,BUY
2025-08-26,1869186.4652831391,BUY
2025-08-28,1858849.6795802878,BUY
2025-08-29,1866303.789090039,BUY
2025-09-01,1893239.5359466425,HOLD
2025-09-02,1897878.7602265114,HOLD
2025-09-03,1909014.7487311552,HOLD
2025-09-04,1911506.0171266012,HOLD
2025-09-05,1918895.3252526324,HOLD
2025-09-08,1935477.949132408,HOLD
2025-09-09,1954487.9072583157,HOLD
2025-09-10,1958377.164924795,HOLD
2025-09-11,1962131.961609021,HOLD
2025-09-12,1976354.784149399,HOLD
2025-09-15,1972831.8271884818,BUY
2025-09-16,1993457.5558299716,BUY
2025-09-17,2002932.7587213276,BUY
2025-09-18,2003313.425084814,BUY
2025-09-19,2024184.2487606881,BUY
2025-09-22,2016719.5549894758,BUY
2025-09-23,2027462.2247968123,BUY
2025-09-24,2015844.3647062646,BUY
2025-09-25,2002345.5199348626,BUY
2025-09-26,2003768.489548102,BUY
2025-09-29,2014684.0135931517,HOLD
2025-09-30,2000092.8883441824,HOLD
2025-10-01,2026997.4955344712,HOLD
2025-10-03,2038494.2208503133,HOLD
2025-10-06,2137796.398866456,BUY
2025-10-07,2064822.5009452675,BUY
2025-10-08,2088295.7155269557,BUY
2025-10-09,2113869.20659852,BUY
2025-10-10,2101187.018177961,BUY
2025-10-13,2135113.6813269523,BUY
2025-10-14,2170015.374963939,BUY
2025-10-15,2162165.989967654,BUY
2025-10-16,2130928.3244960746,BUY
2025-10-17,2141579.15072991,BUY
2025-10-20,2142681.315279345,BUY
2025-10-21,2143104.736195549,BUY
2025-10-23,2114632.779929708,BUY
2025-10-24,2111279.2717526783,BUY
2025-10-27,2108369.442797265,BUY
2025-10-28,2091443.1813414684,BUY
2025-10-29,2112942.6809418234,BUY
2025-10-30,2104946.515543676,BUY
2025-10-31,2099520.145775913,BUY
2025-11-03,2101518.472551761,BUY
2025-11-04,2090300.8025293548,BUY
2025-11-06,2080533.742506011,BUY
2025-11-07,2084169.460454048,BUY
2025-11-10,2087186.6672766902,BUY
2025-11-11,2084446.9501284705,BUY
2025-11-12,2100197.427020244,BUY
2025-11-13,2094913.807716375,BUY
2025-11-14,2104132.8693527053,BUY
2025-11-17,2120403.372780647,BUY
2025-11-18,2110457.9772410127,BUY
2025-11-19,2114592.206266257,BUY
2025-11-20,2114427.718826719,BUY
2025-11-21,2095621.8755107902,BUY
2025-11-24,2084446.1332846684,BUY
