date,equity,regime
2025-10-31,2275429.1154312524,BULL
2025-11-03,2279967.8930271566,BULL
2025-11-04,2266063.0450159474,BULL
2025-11-06,2253871.9541853657,BULL
2025-11-07,2258901.219418418,BULL
2025-11-10,2264951.372842684,BULL
2025-11-11,2268906.984396128,BULL
2025-11-12,2286232.0935576796,BULL
2025-11-13,2282007.814365457,BULL
2025-11-14,2291643.3080082815,BULL
2025-11-17,2306581.6273192833,BULL
2025-11-18,2297722.7132901843,BULL
2025-11-19,2301204.0118159447,BULL
2025-11-20,2300621.162887426,BULL
2025-11-21,2284282.494107212,BULL
2025-11-24,2271936.314011865,BULL
2025-11-25,2275514.0815849192,BULL
2025-11-26,2303645.5159001034,BULL
2025-11-27,2296571.0198381185,BULL
2025-11-28,2289428.4182286793,BULL
2025-12-01,2289869.750172237,BULL
2025-12-02,2276930.858570475,BULL
2025-12-03,2279215.8576202393,BULL
2025-12-04,2270335.005096114,BULL
2025-12-05,2295879.5650660037,BULL
2025-12-08,2277728.1653260957,BULL
2025-12-09,2266072.942963231,BULL
2025-12-10,2255047.0202028872,BULL
2025-12-11,2263877.2687148824,BULL
2025-12-12,2275937.882356213,BULL
2025-12-15,2280042.3557171356,BULL
2025-12-16,2275759.5182626094,BULL
2025-12-17,2229931.4664134798,BULL
2025-12-18,2240940.5872064647,BULL
2025-12-19,2240470.487783184,BULL
2025-12-22,2272754.576527801,BULL
2025-12-23,2280639.419659809,BULL
2025-12-24,2295818.192360266,BULL
2025-12-26,2320737.465389163,BULL
2025-12-29,2306980.005523317,BULL
2025-12-30,2307713.137722863,BULL
2025-12-31,2305563.776176657,BULL
2026-01-01,2311961.8490927955,BULL
2026-01-02,2343250.5652169823,BULL
2026-01-05,2351436.739855121,BULL
2026-01-06,2364310.5808343766,BULL
2026-01-07,2365791.256913371,BULL
2026-01-08,2296264.6357491096,BULL
2026-01-09,2301984.720737217,BULL
2026-01-12,2351600.3559187287,BEAR
2026-01-13,2351729.210732752,BEAR
2026-01-14,2351858.072607313,BEAR
2026-01-15,2351986.941542798,BEAR
2026-01-16,2352115.817539595,BEAR
2026-01-19,2352244.7005980904,BEAR
2026-01-20,2352373.590718671,BEAR
2026-01-21,2352502.4879017244,BEAR
2026-01-22,2352631.392147637,BEAR
2026-01-23,2352760.303456796,BEAR
2026-01-27,2352889.221829588,BEAR
2026-01-28,2353018.147266401,BEAR
2026-01-29,2353147.079767621,BEAR
2026-01-30,2353276.019333636,BEAR
2026-02-02,2353404.9659648323,BEAR
2026-02-03,2353533.919661598,BEAR
2026-02-04,2353662.8804243193,BEAR
2026-02-05,2353791.8482533838,BEAR
2026-02-06,2353920.8231491786,BEAR
2026-02-09,2353989.805112091,PARTIAL
2026-02-10,2362322.938621387,PARTIAL
2026-02-11,2365210.353179403,PARTIAL
2026-02-12,2360132.352887501,PARTIAL
2026-02-13,2341309.507894332,PARTIAL
2026-02-16,2355881.8372274125,BEAR
2026-02-17,2356010.9266431513,BEAR
2026-02-18,2356140.023132283,BEAR
2026-02-19,2356269.1266951943,BEAR
2026-02-20,2356398.2373322737,BEAR
2026-02-23,2356527.3550439086,BEAR
2026-02-24,2356656.4798304867,BEAR
2026-02-25,2356785.6116923955,BEAR
2026-02-26,2356914.7506300225,BEAR
2026-02-27,2357043.896643756,BEAR
2026-03-02,2357173.0497339834,BEAR
2026-03-04,2357302.209901092,BEAR
2026-03-05,2357431.3771454706,BEAR
2026-03-06,2357560.551467506,BEAR
2026-03-09,2357689.732867587,BEAR
2026-03-10,2357818.9213461005,BEAR
2026-03-11,2357948.1169034345,BEAR
2026-03-12,2358077.3195399772,BEAR
2026-03-13,2358206.5292561166,BEAR
2026-03-16,2358335.7460522405,BEAR
2026-03-17,2358464.969928737,BEAR
2026-03-18,2358594.2008859934,BEAR
2026-03-19,2358723.4389243983,BEAR
2026-03-20,2358852.6840443397,BEAR
2026-03-23,2358981.936246205,BEAR
2026-03-24,2359111.1955303834,BEAR
2026-03-25,2359240.461897262,BEAR
2026-03-27,2359369.735347229,BEAR
2026-03-30,2359499.0158806727,BEAR
2026-04-01,2359628.3034979813,BEAR
2026-04-02,2359757.598199543,BEAR
2026-04-06,2359886.899985746,BEAR
2026-04-07,2360016.2088569785,BEAR
2026-04-08,2360145.5248136283,BEAR
2026-04-09,2360274.847856084,BEAR
2026-04-10,2360404.1779847336,BEAR
2026-04-13,2360533.515199966,BEAR
2026-04-15,2360662.859502169,BEAR
2026-04-16,2360792.2108917306,BEAR
2026-04-17,2360921.56936904,BEAR
2026-04-20,2360990.934934485,PARTIAL
2026-04-21,2369793.243081209,PARTIAL
2026-04-22,2375975.6220351937,PARTIAL
2026-04-23,2370992.620797636,PARTIAL
2026-04-24,2358954.4924405916,PARTIAL
2026-04-27,2381414.945755763,BEAR
2026-04-28,2381545.4342459417,BEAR
2026-04-29,2381675.9298861744,BEAR
2026-04-30,2381806.432676853,BEAR
2026-05-01,2381936.94261837,BEAR
2026-05-04,2382067.4597111163,BEAR
2026-05-05,2382197.9839554843,BEAR
2026-05-06,2382328.5153518654,BEAR
2026-05-07,2382459.053900652,BEAR
2026-05-08,2382589.599602236,BEAR
2026-05-11,2382660.152457009,PARTIAL
2026-05-12,2340945.995177917,PARTIAL
2026-05-13,2354274.9273673557,PARTIAL
2026-05-14,2376097.90540298,PARTIAL
2026-05-15,2366817.134685795,PARTIAL
2026-05-18,2354894.151837582,BEAR
2026-05-19,2355023.187133573,BEAR
2026-05-20,2355152.2294999915,BEAR
2026-05-21,2355281.2789372248,BEAR
2026-05-22,2355410.3354456597,BEAR
2026-05-25,2355539.399025684,BEAR
2026-05-26,2355668.4696776858,BEAR
2026-05-27,2355797.5474020517,BEAR
2026-05-28,2355926.63219917,BEAR
2026-05-29,2356055.7240694277,BEAR
2026-06-01,2356184.8230132125,BEAR
2026-06-02,2356313.929030912,BEAR
2026-06-03,2356443.042122914,BEAR
2026-06-04,2356572.162289606,BEAR
2026-06-05,2356701.2895313753,BEAR
2026-06-08,2356830.42384861,BEAR
2026-06-09,2356959.5652416977,BEAR
2026-06-10,2357088.713711026,BEAR
2026-06-11,2357217.869256983,BEAR
2026-06-12,2357347.0318799564,BEAR
2026-06-15,2357476.2015803335,BEAR
2026-06-16,2357605.3783585024,BEAR
2026-06-17,2357734.562214851,BEAR
2026-06-18,2357863.753149767,BEAR
2026-06-19,2357992.9511636384,BEAR
2026-06-22,2358062.1562568536,PARTIAL
2026-06-23,2273700.396747659,PARTIAL
2026-06-24,2276732.0196433854,PARTIAL
2026-06-25,2277367.4847765923,PARTIAL
2026-06-26,2277440.9925418133,PARTIAL
2026-06-29,2277829.403304585,PARTIAL
2026-06-30,2282830.4516345863,PARTIAL
2026-07-01,2291917.9531292226,PARTIAL
2026-07-02,2291421.185985098,PARTIAL
2026-07-03,2305304.7627578843,PARTIAL
2026-07-06,2305725.7907912945,BULL
2026-07-07,2296162.8822346423,BULL
2026-07-08,2253803.7229258656,BULL
2026-07-09,2283831.9956943793,BULL
2026-07-10,2309844.253998443,BULL
2026-07-13,2306628.9065896887,BULL
