ticker,reason,entry_date,entry_price,exit_date,exit_price,shares,hold_weeks,pnl_pct,pnl_rs
NESCO,atr_chandelier_stop,2025-07-11,1190.48,2025-10-10,1292.68,188,14,8.58,19213.6
HEMIPROP,atr_chandelier_stop,2025-09-12,177.65,2025-10-17,145.75,1225,6,-17.96,-39077.5
DATAMATICS,atr_chandelier_stop,2025-08-01,874.8,2025-10-24,846.0,247,13,-3.29,-7113.6
TATAINVEST,atr_chandelier_stop,2025-10-03,878.52,2025-10-31,840.66,248,5,-4.31,-9389.28
NETWEB,atr_chandelier_stop,2025-09-12,3133.55,2025-11-14,3457.74,69,10,10.35,22369.11
GABRIEL,trend_reversal_23wma,2025-07-11,942.97,2025-11-28,1027.9,238,21,9.01,20213.34
AVALON,atr_chandelier_stop,2025-10-17,1213.0,2025-11-28,979.7,180,7,-19.23,-41994.0
DYNAMATECH,atr_chandelier_stop,2025-11-21,9749.97,2025-12-12,8629.55,22,4,-11.49,-24649.24
CHENNPETRO,atr_chandelier_stop,2025-11-07,923.59,2025-12-26,844.11,236,8,-8.61,-18757.28
BLACKBUCK,trend_reversal_23wma,2025-08-29,643.95,2026-01-23,625.45,340,22,-2.87,-6290.0
V2RETAIL,trend_reversal_23wma,2025-10-10,230.0,2026-01-23,204.43,966,16,-11.12,-24700.62
LATENTVIEW,trend_reversal_23wma,2025-11-21,490.0,2026-01-23,433.0,446,10,-11.63,-25422.0
LUMAXTECH,atr_chandelier_stop,2025-06-06,805.07,2026-01-30,1353.6,267,35,68.13,146457.51
ANANDRATHI,trend_reversal_23wma,2025-07-25,1307.9,2026-01-30,1457.99,169,28,11.48,25365.21
FIEMIND,trend_reversal_23wma,2025-06-13,1839.65,2026-03-06,2044.66,120,39,11.14,24601.2
AVANTIFEED,atr_chandelier_stop,2026-02-20,1380.3,2026-03-13,1128.6,154,4,-18.24,-38761.8
TMB,atr_chandelier_stop,2025-11-07,490.38,2026-03-20,590.23,445,20,20.36,44433.25
3MINDIA,trend_reversal_23wma,2025-11-14,34559.5,2026-03-20,32514.12,6,19,-5.92,-12272.28
GRAPHITE,atr_chandelier_stop,2026-01-09,656.79,2026-03-27,593.44,332,12,-9.65,-21032.2
OIL,trend_reversal_23wma,2026-02-06,482.62,2026-05-15,457.0,439,15,-5.31,-11247.18
SUNTV,trend_reversal_23wma,2026-03-06,629.64,2026-05-15,572.5,342,11,-9.08,-19541.88
THANGAMAYL,trend_reversal_23wma,2025-11-14,3390.52,2026-05-22,3629.85,63,28,7.06,15077.79
GALLANTT,atr_chandelier_stop,2026-04-24,862.1,2026-05-29,701.0,250,6,-18.69,-40275.0
GMDCLTD,atr_chandelier_stop,2026-04-24,728.95,2026-06-19,622.2,296,9,-14.64,-31598.0
COALINDIA,trend_reversal_23wma,2026-01-09,419.72,2026-07-03,429.91,519,26,2.43,5288.61
TIMKEN,trend_reversal_23wma,2026-03-06,3348.3,2026-07-10,3412.34,64,19,1.91,4098.56
ATLANTAELE,atr_chandelier_stop,2026-05-01,1812.1,2026-07-10,1680.0,117,11,-7.29,-15455.7
BBOX,atr_chandelier_stop,2026-05-15,759.7,2026-07-17,915.0,295,10,20.44,45813.5
GAEL,trend_reversal_23wma,2026-01-09,138.03,2026-07-24,145.0,1580,29,5.05,11012.6
ADANIPOWER,atr_chandelier_stop,2026-04-24,198.5,2026-07-24,215.75,1087,14,8.69,18750.75
J&KBANK,atr_chandelier_stop,2026-03-06,116.2,2026-08-07,155.0,1853,23,33.39,71896.4
THERMAX,trend_reversal_23wma,2026-04-24,4124.55,2026-08-14,4068.5,52,17,-1.36,-2914.6
AETHER,open_at_backtest_end,2025-11-28,920.0,2026-08-14,1591.6,231,38,73.0,155139.6
ANANDRATHI,open_at_backtest_end,2026-04-17,1766.48,2026-08-14,2101.5,121,18,18.97,40537.42
HONASA,open_at_backtest_end,2026-04-17,342.7,2026-08-14,477.6,625,18,39.36,84312.5
KRN,open_at_backtest_end,2026-04-24,1269.0,2026-08-14,1208.4,170,17,-4.78,-10302.0
INOXINDIA,open_at_backtest_end,2026-04-24,1503.09,2026-08-14,1954.7,143,17,30.05,64580.23
SIEMENS,open_at_backtest_end,2026-04-24,3683.9,2026-08-14,3940.1,58,17,6.95,14859.6
HFCL,open_at_backtest_end,2026-04-24,97.0,2026-08-14,207.98,2225,17,114.41,246930.5
CPPLUS,open_at_backtest_end,2026-04-24,2263.27,2026-08-14,3708.7,95,17,63.86,137315.85
WELCORP,open_at_backtest_end,2026-05-01,1220.45,2026-08-14,1839.8,174,16,50.75,107766.9
ADANIENSOL,open_at_backtest_end,2026-05-01,1425.0,2026-08-14,1630.1,149,16,14.39,30559.9
HSCL,open_at_backtest_end,2026-05-01,576.22,2026-08-14,752.65,370,16,30.62,65279.1
TIPSMUSIC,open_at_backtest_end,2026-05-01,670.0,2026-08-14,645.35,318,16,-3.68,-7838.7
BHEL,open_at_backtest_end,2026-05-15,398.71,2026-08-14,405.2,563,14,1.63,3653.87
GLAND,open_at_backtest_end,2026-05-29,2352.03,2026-08-14,2581.5,93,12,9.76,21340.71
AEGISLOG,open_at_backtest_end,2026-06-19,949.89,2026-08-14,1371.0,246,9,44.33,103593.06
PGIL,open_at_backtest_end,2026-07-03,2070.0,2026-08-14,2464.1,117,7,19.04,46109.7
BLUESTONE,open_at_backtest_end,2026-07-31,793.0,2026-08-14,814.5,314,3,2.71,6751.0
SMLMAH,open_at_backtest_end,2026-08-07,5690.0,2026-08-14,5554.0,43,2,-2.39,-5848.0
ASKAUTOLTD,open_at_backtest_end,2026-08-14,648.95,2026-08-14,648.95,392,1,0.0,0.0
RKFORGE,open_at_backtest_end,2026-08-14,738.8,2026-08-14,738.8,344,1,0.0,0.0
RBA,open_at_backtest_end,2026-08-14,95.05,2026-08-14,95.05,2681,1,0.0,0.0
