ticker,reason,entry_date,entry_price,exit_date,exit_price,shares,hold_weeks,pnl_pct,pnl_rs
TARIL,atr_chandelier_stop,2022-10-07,29.75,2022-12-30,24.49,2125,13,-17.68,-11177.5
GRSE,atr_chandelier_stop,2022-10-21,447.25,2022-12-30,380.74,144,11,-14.87,-9577.44
GOKULAGRO,stop_loss_20pct,2022-10-28,69.1,2022-12-30,54.68,925,10,-20.87,-13338.5
GODFRYPHLP,atr_chandelier_stop,2022-10-28,454.57,2022-12-30,523.18,140,10,15.09,9605.4
SOUTHBANK,atr_chandelier_stop,2022-11-04,12.9,2022-12-30,15.16,5046,9,17.52,11403.96
KTKBANK,atr_chandelier_stop,2022-11-11,130.07,2022-12-30,120.78,517,8,-7.14,-4802.93
REFEX,atr_chandelier_stop,2022-11-18,42.84,2022-12-30,44.82,1551,7,4.62,3070.98
RVNL,atr_chandelier_stop,2022-11-25,61.02,2022-12-30,59.19,1070,6,-3.0,-1958.1
UNIONBANK,atr_chandelier_stop,2022-11-25,65.39,2022-12-30,60.66,998,6,-7.23,-4720.54
UCOBANK,atr_chandelier_stop,2022-12-02,20.33,2022-12-30,27.38,3249,5,34.68,22905.45
VBL,trend_reversal_23wma,2022-08-12,202.25,2023-01-20,226.79,279,24,12.13,6846.66
WESTLIFE,trend_reversal_23wma,2022-08-05,586.11,2023-01-27,690.14,96,26,17.75,9986.88
SKIPPER,stop_loss_20pct,2022-12-16,126.85,2023-02-03,100.78,551,8,-20.55,-14364.57
FACT,atr_chandelier_stop,2022-12-23,277.78,2023-02-03,293.98,262,7,5.83,4244.4
APOLLO,atr_chandelier_stop,2022-10-21,23.95,2023-02-10,29.99,2695,17,25.22,16277.8
HCC,trend_reversal_23wma,2022-11-25,17.7,2023-02-10,14.75,3690,12,-16.67,-10885.5
NFL,stop_loss_20pct,2023-01-06,73.41,2023-02-10,55.36,928,6,-24.59,-16750.4
GICRE,atr_chandelier_stop,2023-01-06,164.66,2023-02-24,137.42,413,8,-16.54,-11250.12
KARURVYSYA,trend_reversal_23wma,2022-08-05,46.75,2023-03-03,78.68,1204,31,68.3,38443.72
IIFL,trend_reversal_23wma,2022-12-02,459.93,2023-03-03,427.78,143,14,-6.99,-4597.45
PNCINFRA,trend_reversal_23wma,2023-01-20,327.76,2023-03-10,284.61,203,8,-13.17,-8759.45
SHRIPISTON,atr_chandelier_stop,2022-08-19,402.8,2023-03-17,517.8,144,31,28.55,16560.0
JAIBALAJI,trend_reversal_23wma,2022-12-30,10.76,2023-03-24,9.16,5946,13,-14.87,-9513.6
CIEINDIA,atr_chandelier_stop,2023-01-20,362.32,2023-03-24,343.3,184,10,-5.25,-3499.68
ANUP,atr_chandelier_stop,2023-02-10,548.02,2023-03-24,489.96,116,7,-10.59,-6734.96
TECHNOE,trend_reversal_23wma,2023-01-13,360.93,2023-03-31,311.05,188,12,-13.82,-9377.44
JINDALSAW,atr_chandelier_stop,2023-01-13,53.75,2023-03-31,67.97,1267,12,26.46,18016.74
LLOYDSENGG,atr_chandelier_stop,2023-01-20,18.46,2023-03-31,17.13,3619,11,-7.2,-4813.27
EQUITASBNK,atr_chandelier_stop,2023-03-10,74.48,2023-03-31,62.55,869,4,-16.02,-10367.17
KALYANKJIL,trend_reversal_23wma,2022-08-12,71.42,2023-04-07,105.64,791,35,47.91,27068.02
MEDPLUS,atr_chandelier_stop,2023-03-24,770.05,2023-04-07,654.95,84,3,-14.95,-9668.4
ZENTEC,atr_chandelier_stop,2023-02-24,238.51,2023-05-12,322.37,269,12,35.16,22558.34
DRREDDY,trend_reversal_23wma,2023-04-21,950.04,2023-05-19,870.79,69,5,-8.34,-5468.25
RVNL,atr_chandelier_stop,2023-05-12,139.97,2023-05-19,121.73,491,2,-13.03,-8955.84
PFOCUS,stop_loss_20pct,2023-04-21,99.45,2023-05-26,79.65,661,6,-19.91,-13087.8
FINCABLES,atr_chandelier_stop,2023-02-24,666.86,2023-06-09,778.09,96,16,16.68,10678.08
IGL,trend_reversal_23wma,2023-04-21,227.3,2023-08-04,218.37,289,16,-3.93,-2580.77
ITC,atr_chandelier_stop,2023-02-10,315.93,2023-08-11,389.78,202,27,23.38,14917.7
JBMA,atr_chandelier_stop,2023-01-06,257.6,2023-08-18,601.19,264,33,133.38,90707.76
MGL,trend_reversal_23wma,2023-03-17,922.49,2023-08-18,946.3,71,23,2.58,1690.51
CHOLAFIN,atr_chandelier_stop,2023-04-14,843.78,2023-08-18,1034.26,77,19,22.57,14666.96
SHRIPISTON,atr_chandelier_stop,2023-05-19,774.94,2023-08-18,1147.28,89,14,48.05,33138.26
LLOYDSENGG,stop_loss_20pct,2023-08-11,55.95,2023-08-25,40.98,1633,3,-26.76,-24446.01
REFEX,atr_chandelier_stop,2023-05-19,72.24,2023-09-29,130.51,964,20,80.66,56172.28
SUPREMEIND,atr_chandelier_stop,2023-08-18,4093.48,2023-10-13,3811.07,22,9,-6.9,-6213.02
USHAMART,atr_chandelier_stop,2023-01-06,171.92,2023-10-27,300.19,396,43,74.61,50794.92
TDPOWERSYS,trend_reversal_23wma,2023-01-13,147.35,2023-11-03,242.28,462,43,64.42,43857.66
HGINFRA,trend_reversal_23wma,2023-01-13,674.52,2023-11-03,904.21,100,43,34.05,22969.0
ZENSARTECH,atr_chandelier_stop,2023-02-17,246.93,2023-11-03,456.0,264,38,84.67,55194.48
GODREJIND,atr_chandelier_stop,2023-10-13,720.0,2023-11-03,631.5,143,4,-12.29,-12655.5
AHLUCONT,trend_reversal_23wma,2023-01-13,515.82,2023-11-10,682.29,132,44,32.27,21974.04
UCOBANK,atr_chandelier_stop,2023-09-29,41.81,2023-11-17,36.16,2358,8,-13.51,-13322.7
APOLLO,atr_chandelier_stop,2023-11-17,122.74,2023-12-08,128.83,874,4,4.96,5322.66
CARTRADE,atr_chandelier_stop,2023-11-17,860.0,2023-12-15,732.05,124,5,-14.88,-15865.8
SMLMAH,atr_chandelier_stop,2023-04-14,869.95,2024-01-05,1298.66,75,39,49.28,32153.25
INOXWIND,atr_chandelier_stop,2024-01-05,126.0,2024-01-19,110.74,995,3,-12.11,-15183.7
MARKSANS,atr_chandelier_stop,2023-12-08,168.06,2024-02-02,146.23,667,9,-12.99,-14560.61
PRICOLLTD,trend_reversal_23wma,2023-04-14,223.24,2024-03-15,356.34,294,49,59.62,39131.4
IRFC,atr_chandelier_stop,2023-08-18,46.09,2024-03-15,139.25,1957,31,202.13,182314.12
ITI,trend_reversal_23wma,2023-10-27,296.5,2024-03-15,280.95,359,21,-5.24,-5582.45
RATEGAIN,atr_chandelier_stop,2023-01-20,346.0,2024-03-22,720.0,193,62,108.09,72182.0
NTPC,atr_chandelier_stop,2023-03-17,167.19,2024-03-22,302.29,393,54,80.81,53094.3
NEULANDLAB,atr_chandelier_stop,2023-04-14,2062.15,2024-03-22,6073.2,31,50,194.51,124342.55
MINDACORP,trend_reversal_23wma,2023-04-14,247.75,2024-03-22,369.45,265,50,49.12,32250.5
AURIONPRO,trend_reversal_23wma,2023-06-09,398.7,2024-03-22,897.42,183,42,125.09,91265.76
JAIBALAJI,atr_chandelier_stop,2023-08-04,31.39,2024-03-22,201.21,2871,34,541.0,487553.22
BANCOINDIA,trend_reversal_23wma,2023-08-18,198.69,2024-03-22,271.26,454,32,36.52,32946.78
CUPID,atr_chandelier_stop,2023-11-10,7.3,2024-03-22,20.22,14262,20,176.99,184265.04
CDSL,trend_reversal_23wma,2023-11-17,896.02,2024-03-22,830.21,119,19,-7.34,-7831.39
BRIGADE,atr_chandelier_stop,2023-11-17,529.22,2024-03-22,647.01,202,19,22.26,23793.58
TARC,stop_loss_20pct,2024-01-19,178.55,2024-03-22,134.4,758,10,-24.73,-33465.7
TATAINVEST,stop_loss_20pct,2024-03-15,957.25,2024-03-22,713.0,157,2,-25.52,-38347.25
SONATSOFTW,trend_reversal_23wma,2023-03-10,379.17,2024-04-05,692.74,170,57,82.7,53306.9
PRSMJOHNSN,trend_reversal_23wma,2023-11-17,156.9,2024-04-19,170.1,684,23,8.41,9028.8
TDPOWERSYS,atr_chandelier_stop,2024-05-03,349.52,2024-05-17,289.56,423,3,-17.15,-25363.08
JUSTDIAL,atr_chandelier_stop,2024-04-26,1084.0,2024-05-31,950.0,131,6,-12.36,-17554.0
DMART,atr_chandelier_stop,2024-04-05,4570.0,2024-06-07,4392.95,30,10,-3.87,-5311.5
HEG,trend_reversal_23wma,2024-04-19,461.32,2024-07-19,415.82,307,14,-9.86,-13968.5
SENCO,atr_chandelier_stop,2024-04-26,485.2,2024-07-19,482.22,294,13,-0.61,-876.12
RTNPOWER,atr_chandelier_stop,2024-06-07,20.1,2024-07-19,16.29,7793,7,-18.96,-29691.33
HINDZINC,atr_chandelier_stop,2024-04-19,387.58,2024-07-26,586.84,366,15,51.41,72929.16
PURVA,atr_chandelier_stop,2024-05-03,429.0,2024-07-26,390.0,345,13,-9.09,-13455.0
LINDEINDIA,atr_chandelier_stop,2024-04-26,7432.43,2024-08-02,7929.87,19,15,6.69,9451.36
KIRLOSENG,atr_chandelier_stop,2023-08-25,510.68,2024-08-09,1125.89,179,51,120.47,110122.59
ABCAPITAL,trend_reversal_23wma,2024-04-12,205.85,2024-08-09,204.0,686,18,-0.9,-1269.1
EXIDEIND,atr_chandelier_stop,2024-04-26,440.91,2024-08-16,483.14,324,17,9.58,13682.52
MOIL,atr_chandelier_stop,2024-05-03,405.83,2024-08-16,422.98,364,16,4.23,6242.6
JWL,atr_chandelier_stop,2024-05-17,487.53,2024-08-16,556.29,294,14,14.1,20215.44
IRFC,atr_chandelier_stop,2024-07-19,212.91,2024-08-16,173.88,795,5,-18.33,-31028.85
DATAPATTNS,trend_reversal_23wma,2024-03-15,2700.46,2024-08-23,2885.09,55,24,6.84,10154.65
HONAUT,atr_chandelier_stop,2024-04-12,41504.53,2024-08-23,51700.62,3,20,24.57,30588.27
COCHINSHIP,atr_chandelier_stop,2024-05-31,2072.99,2024-08-23,2177.62,75,13,5.05,7847.25
INDIANB,trend_reversal_23wma,2023-08-18,362.24,2024-09-13,502.19,249,57,38.63,34847.55
HGINFRA,atr_chandelier_stop,2024-04-12,1094.45,2024-09-13,1473.18,129,23,34.6,48856.17
TARIL,trend_reversal_23wma,2024-02-02,187.36,2024-09-20,342.36,760,34,82.73,117800.0
PGIL,atr_chandelier_stop,2024-08-02,963.55,2024-10-04,860.24,172,10,-10.72,-17769.32
IFBIND,atr_chandelier_stop,2024-08-16,2138.3,2024-10-04,1780.0,75,8,-16.76,-26872.5
KIRLPNU,trend_reversal_23wma,2024-05-03,1079.96,2024-10-11,1244.02,137,24,15.19,22476.22
TRITURBINE,atr_chandelier_stop,2024-08-23,802.12,2024-10-11,664.11,200,8,-17.21,-27602.0
BAJAJ-AUTO,trend_reversal_23wma,2023-04-21,3990.59,2024-10-25,9678.07,16,80,142.52,90999.68
POWERMECH,trend_reversal_23wma,2024-07-26,3015.63,2024-11-01,2790.82,53,15,-7.45,-11914.93
SUZLON,atr_chandelier_stop,2024-08-09,69.9,2024-11-01,68.0,2349,13,-2.72,-4463.1
PCJEWELLER,atr_chandelier_stop,2024-08-09,9.2,2024-11-01,14.23,17853,13,54.67,89800.59
INOXWIND,atr_chandelier_stop,2024-08-23,215.7,2024-11-01,213.0,747,11,-1.25,-2016.9
GODFRYPHLP,atr_chandelier_stop,2024-09-13,2298.07,2024-11-01,2035.09,72,8,-11.44,-18934.56
REFEX,atr_chandelier_stop,2024-09-13,409.15,2024-11-01,444.99,405,8,8.76,14515.2
RPOWER,atr_chandelier_stop,2024-10-04,46.25,2024-11-15,39.5,3777,7,-14.59,-25494.75
APARINDS,trend_reversal_23wma,2023-02-24,2350.24,2024-11-22,8847.62,27,92,276.46,175429.26
PRUDENT,atr_chandelier_stop,2024-11-08,3592.5,2024-11-22,3016.71,49,3,-16.03,-28213.71
POLYMED,atr_chandelier_stop,2024-11-08,3144.48,2024-11-29,2599.49,56,4,-17.33,-30519.44
INDIACEM,trend_reversal_23wma,2024-07-26,339.95,2024-12-20,342.2,474,22,0.66,1066.5
NEULANDLAB,atr_chandelier_stop,2024-08-16,11568.47,2024-12-27,14112.21,13,20,21.99,33068.62
JUBLPHARMA,atr_chandelier_stop,2024-09-20,1174.87,2024-12-27,1051.64,146,15,-10.49,-17991.58
NATIONALUM,atr_chandelier_stop,2024-10-11,203.71,2024-12-27,203.75,841,12,0.02,33.64
BANCOINDIA,atr_chandelier_stop,2024-11-29,558.67,2024-12-27,483.87,320,5,-13.39,-23936.0
KITEX,atr_chandelier_stop,2024-09-20,172.31,2025-01-03,231.05,1001,16,34.09,58798.74
MANORAMA,atr_chandelier_stop,2024-04-26,584.38,2025-01-17,984.58,244,39,68.48,97648.8
SKYGOLD,atr_chandelier_stop,2024-07-19,221.3,2025-01-17,351.0,765,27,58.61,99220.5
GRWRHITECH,atr_chandelier_stop,2024-08-16,3202.79,2025-01-17,4185.3,50,23,30.68,49125.5
SUPRIYA,atr_chandelier_stop,2024-08-23,526.51,2025-01-17,659.0,306,22,25.16,40541.94
ANUP,atr_chandelier_stop,2024-10-11,2636.03,2025-01-17,2982.56,65,15,13.15,22524.45
KIRLPNU,trend_reversal_23wma,2024-11-08,1671.89,2025-01-17,1388.02,106,11,-16.98,-30090.22
RAMCOCEM,atr_chandelier_stop,2024-12-06,1017.64,2025-01-17,890.46,183,7,-12.5,-23273.94
GICRE,atr_chandelier_stop,2024-12-27,487.5,2025-01-17,404.83,388,4,-16.96,-32075.96
KPRMILL,atr_chandelier_stop,2024-12-27,1138.32,2025-01-17,936.8,166,4,-17.7,-33452.32
KFINTECH,atr_chandelier_stop,2024-08-16,1025.45,2025-01-24,1176.09,156,24,14.69,23499.84
TARIL,atr_chandelier_stop,2024-11-15,509.81,2025-01-24,514.86,341,11,0.99,1722.05
AVALON,atr_chandelier_stop,2024-11-15,789.95,2025-01-24,820.0,220,11,3.8,6611.0
SHAKTIPUMP,atr_chandelier_stop,2025-01-03,1069.22,2025-01-24,1012.89,175,4,-5.27,-9857.75
ZENTEC,trend_reversal_23wma,2024-03-15,938.12,2025-01-31,1802.46,160,47,92.14,138294.4
GVT&D,stop_loss_20pct,2024-12-27,2238.9,2025-01-31,1741.81,84,6,-22.2,-41755.56
LLOYDSME,atr_chandelier_stop,2024-04-19,682.18,2025-02-07,1230.39,208,43,80.36,114027.68
AMBER,atr_chandelier_stop,2024-11-01,6229.4,2025-02-07,6538.0,26,15,4.95,8023.6
CRISIL,atr_chandelier_stop,2024-11-08,5365.85,2025-02-14,5146.83,33,15,-4.08,-7227.66
LAURUSLABS,atr_chandelier_stop,2024-12-06,562.21,2025-02-21,542.27,332,12,-3.55,-6620.08
BLUEJET,atr_chandelier_stop,2025-02-07,749.18,2025-04-11,652.45,226,10,-12.91,-21860.98
AVANTIFEED,stop_loss_20pct,2025-03-28,913.19,2025-04-11,588.26,188,3,-35.58,-61086.84
ACUTAAS,trend_reversal_23wma,2024-11-08,993.99,2025-05-02,1067.61,178,26,7.41,13104.36
SHAILY,trend_reversal_23wma,2024-12-20,1489.55,2025-05-09,1579.07,127,21,6.01,11369.04
AAVAS,trend_reversal_23wma,2025-03-28,1990.05,2025-05-16,1771.0,86,8,-11.01,-18838.3
KPRMILL,atr_chandelier_stop,2025-05-16,1292.83,2025-06-20,1071.9,128,6,-17.09,-28279.04
KSCL,atr_chandelier_stop,2025-03-28,1278.4,2025-06-27,1227.66,134,14,-3.97,-6799.16
NH,atr_chandelier_stop,2025-03-14,1567.92,2025-07-25,1942.91,108,20,23.92,40498.92
MAZDOCK,atr_chandelier_stop,2025-05-23,3537.78,2025-07-25,2961.57,48,10,-16.29,-27658.08
GRSE,atr_chandelier_stop,2025-05-23,2506.4,2025-07-25,2586.83,67,10,3.21,5388.81
NESTLEIND,trend_reversal_23wma,2025-04-25,1183.37,2025-08-01,1125.83,144,15,-4.86,-8285.76
AUBANK,atr_chandelier_stop,2025-05-02,671.52,2025-08-01,727.79,251,14,8.38,14123.77
RELIANCE,atr_chandelier_stop,2025-05-09,1418.75,2025-08-01,1380.38,118,13,-2.7,-4527.66
INDIAGLYCO,atr_chandelier_stop,2025-05-23,862.56,2025-08-01,851.22,197,11,-1.31,-2233.98
CEMPRO,atr_chandelier_stop,2025-05-23,655.84,2025-08-01,764.59,259,11,16.58,28166.25
BAJFINANCE,trend_reversal_23wma,2025-02-14,837.53,2025-08-08,868.66,204,26,3.72,6350.52
SBFC,trend_reversal_23wma,2025-05-02,106.0,2025-08-08,100.73,1590,15,-4.97,-8379.3
CEATLTD,trend_reversal_23wma,2025-05-16,3751.85,2025-08-08,3111.0,44,13,-17.08,-28197.4
BHARTIARTL,atr_chandelier_stop,2025-04-25,1859.26,2025-08-15,1839.85,92,17,-1.04,-1785.72
WOCKPHARMA,trend_reversal_23wma,2025-06-20,1790.4,2025-08-15,1472.2,99,9,-17.77,-31501.8
GALLANTT,atr_chandelier_stop,2025-04-11,355.37,2025-08-29,612.92,467,21,72.47,120275.85
NAZARA,trend_reversal_23wma,2025-05-23,312.0,2025-08-29,288.0,545,15,-7.69,-13080.0
GLENMARK,atr_chandelier_stop,2025-07-25,2222.45,2025-08-29,1936.15,86,6,-12.88,-24621.8
SMLMAH,atr_chandelier_stop,2025-08-01,3640.52,2025-09-12,3809.52,51,7,4.64,8619.0
NAVINFLUOR,trend_reversal_23wma,2025-02-07,4105.74,2025-10-03,4564.62,41,35,11.18,18814.08
SBILIFE,trend_reversal_23wma,2025-05-09,1770.54,2025-10-03,1811.48,94,22,2.31,3848.36
UPL,trend_reversal_23wma,2025-08-01,718.05,2025-10-03,641.79,263,10,-10.62,-20056.38
STARCEMENT,atr_chandelier_stop,2025-08-08,242.54,2025-10-03,251.9,778,9,3.86,7282.08
FORCEMOT,atr_chandelier_stop,2025-04-04,9025.82,2025-10-10,16807.0,19,28,86.21,147842.42
NESCO,atr_chandelier_stop,2025-07-25,1266.79,2025-10-10,1292.68,152,12,2.04,3935.28
DATAMATICS,atr_chandelier_stop,2025-08-01,874.8,2025-10-24,846.0,216,13,-3.29,-6220.8
TATAINVEST,atr_chandelier_stop,2025-10-03,878.52,2025-10-31,840.66,223,5,-4.31,-8442.78
AIIL,trend_reversal_23wma,2025-05-23,433.22,2025-11-14,554.7,392,26,28.04,47620.16
ETERNAL,atr_chandelier_stop,2025-08-01,310.0,2025-11-14,304.25,609,16,-1.85,-3501.75
NETWEB,atr_chandelier_stop,2025-09-12,3133.55,2025-11-14,3457.74,62,10,10.35,20099.78
LEMONTREE,trend_reversal_23wma,2025-08-29,170.52,2025-11-21,156.52,1163,13,-8.21,-16282.0
GABRIEL,trend_reversal_23wma,2025-03-28,595.29,2025-11-28,1027.9,289,36,72.67,125024.29
NLCINDIA,trend_reversal_23wma,2025-10-03,276.36,2025-11-28,240.82,709,9,-12.86,-25197.86
AVALON,atr_chandelier_stop,2025-10-10,1061.8,2025-11-28,979.7,189,8,-7.73,-15516.9
ADANIPOWER,atr_chandelier_stop,2025-10-03,148.7,2025-12-05,148.21,1317,10,-0.33,-645.33
INOXGREEN,atr_chandelier_stop,2025-10-24,260.7,2025-12-05,218.5,784,7,-16.19,-33084.8
CHOICEIN,trend_reversal_23wma,2025-05-02,635.7,2025-12-12,765.0,265,33,20.34,34264.5
CHENNPETRO,atr_chandelier_stop,2025-11-14,971.6,2025-12-26,844.11,209,7,-13.12,-26645.41
PRIVISCL,atr_chandelier_stop,2025-10-31,2909.04,2026-01-09,2758.26,69,11,-5.18,-10403.82
CARTRADE,trend_reversal_23wma,2025-08-08,2179.9,2026-01-16,2645.2,86,24,21.35,40015.8
M&MFIN,atr_chandelier_stop,2025-12-05,367.14,2026-01-16,338.88,541,7,-7.7,-15288.66
BLACKBUCK,trend_reversal_23wma,2025-08-15,532.0,2026-01-23,625.45,357,24,17.57,33361.65
MARUTI,atr_chandelier_stop,2025-08-29,14257.81,2026-01-23,15701.31,13,22,10.12,18765.5
V2RETAIL,trend_reversal_23wma,2025-10-10,230.0,2026-01-23,204.43,873,16,-11.12,-22322.61
SHRIPISTON,atr_chandelier_stop,2025-12-19,3126.09,2026-01-23,2858.25,62,6,-8.57,-16606.08
RBLBANK,trend_reversal_23wma,2025-05-09,199.82,2026-01-30,289.75,837,39,45.01,75271.41
ANANDRATHI,trend_reversal_23wma,2025-07-25,1307.9,2026-01-30,1457.99,147,28,11.48,22063.23
EICHERMOT,atr_chandelier_stop,2025-09-12,6502.41,2026-01-30,6947.25,30,21,6.84,13345.2
PRICOLLTD,atr_chandelier_stop,2025-09-12,490.28,2026-01-30,581.0,402,21,18.5,36469.44
SANDUMA,atr_chandelier_stop,2025-10-10,198.0,2026-01-30,205.33,1014,17,3.7,7432.62
GMRAIRPORT,trend_reversal_23wma,2025-11-28,104.68,2026-01-30,91.31,1878,10,-12.77,-25108.86
ZFCVINDIA,trend_reversal_23wma,2025-12-26,2590.34,2026-01-30,2266.9,75,6,-12.49,-24258.0
LTF,atr_chandelier_stop,2025-05-02,158.5,2026-02-06,276.16,1063,41,74.23,125072.58
HINDCOPPER,atr_chandelier_stop,2026-01-09,554.06,2026-02-13,593.3,368,6,7.08,14440.32
BALKRISIND,atr_chandelier_stop,2026-02-13,2698.61,2026-03-06,2291.93,71,4,-15.07,-28874.28
CUB,trend_reversal_23wma,2025-11-21,202.11,2026-03-13,188.73,1003,17,-6.62,-13420.14
