ticker,reason,entry_date,entry_price,exit_date,exit_price,shares,hold_weeks,pnl_pct,pnl_rs
3MINDIA,trend_reversal_23wma,2025-11-14,34559.5,2026-03-20,32514.12,5,19,-5.92,-10226.9
OIL,trend_reversal_23wma,2026-02-06,482.62,2026-05-15,457.0,367,15,-5.31,-9402.54
THANGAMAYL,trend_reversal_23wma,2025-11-14,3390.52,2026-05-22,3629.85,52,28,7.06,12445.16
PTC,atr_chandelier_stop,2026-05-15,196.62,2026-05-29,172.94,949,3,-12.04,-22472.32
ONGC,trend_reversal_23wma,2026-02-06,245.82,2026-06-05,266.55,722,18,8.43,14967.06
NTPC,trend_reversal_23wma,2026-02-13,366.55,2026-06-12,358.95,487,18,-2.07,-3701.2
WOCKPHARMA,atr_chandelier_stop,2026-06-05,2377.0,2026-06-12,1900.0,80,2,-20.07,-38160.0
COALINDIA,trend_reversal_23wma,2026-01-09,419.72,2026-07-03,429.91,432,26,2.43,4402.08
STLTECH,atr_chandelier_stop,2026-05-15,394.7,2026-07-17,531.0,473,10,34.53,64469.9
BBOX,atr_chandelier_stop,2026-05-15,759.7,2026-07-17,915.0,245,10,20.44,38048.5
TRITURBINE,atr_chandelier_stop,2026-05-29,706.95,2026-07-17,602.05,259,8,-14.84,-27169.1
SUPRIYA,atr_chandelier_stop,2026-06-05,990.0,2026-07-24,821.5,194,8,-17.02,-32689.0
SPARC,atr_chandelier_stop,2026-05-29,214.0,2026-07-31,217.49,857,10,1.63,2990.93
IFCI,atr_chandelier_stop,2026-06-12,78.0,2026-07-31,70.9,2508,8,-9.1,-17806.8
J&KBANK,atr_chandelier_stop,2026-03-06,116.2,2026-08-07,155.0,1557,23,33.39,60411.6
FINCABLES,trend_reversal_23wma,2026-05-15,1141.3,2026-08-07,991.0,163,13,-13.17,-24498.9
THERMAX,trend_reversal_23wma,2026-05-15,4687.85,2026-08-14,4068.5,39,14,-13.21,-24154.65
HONASA,open_at_backtest_end,2026-04-17,342.7,2026-08-14,477.6,522,18,39.36,70417.8
KRN,open_at_backtest_end,2026-04-24,1269.0,2026-08-14,1208.4,141,17,-4.78,-8544.6
INOXINDIA,open_at_backtest_end,2026-04-24,1503.09,2026-08-14,1954.7,119,17,30.05,53741.59
SIEMENS,open_at_backtest_end,2026-04-24,3683.9,2026-08-14,3940.1,48,17,6.95,12297.6
HFCL,open_at_backtest_end,2026-04-24,97.0,2026-08-14,207.98,1857,17,114.41,206089.86
WELCORP,open_at_backtest_end,2026-05-01,1220.45,2026-08-14,1839.8,147,16,50.75,91044.45
AZAD,open_at_backtest_end,2026-05-01,2125.0,2026-08-14,2489.0,84,16,17.13,30576.0
HSCL,open_at_backtest_end,2026-05-01,576.22,2026-08-14,752.65,312,16,30.62,55046.16
SKYGOLD,open_at_backtest_end,2026-05-15,501.95,2026-08-14,719.4,371,14,43.32,80673.95
RRKABEL,open_at_backtest_end,2026-05-15,1937.42,2026-08-14,2759.5,96,14,42.43,78919.68
VIJAYA,open_at_backtest_end,2026-05-15,1280.0,2026-08-14,1351.1,145,14,5.55,10309.5
GLAND,open_at_backtest_end,2026-05-29,2352.03,2026-08-14,2581.5,78,12,9.76,17898.66
ASTRAMICRO,open_at_backtest_end,2026-06-26,1697.1,2026-08-14,1840.0,118,8,8.42,16862.2
AEGISLOG,open_at_backtest_end,2026-07-03,1124.01,2026-08-14,1371.0,176,7,21.97,43470.24
DIVISLAB,open_at_backtest_end,2026-08-07,8380.0,2026-08-14,8275.0,23,2,-1.25,-2415.0
ASKAUTOLTD,open_at_backtest_end,2026-08-14,648.95,2026-08-14,648.95,317,1,0.0,0.0
RKFORGE,open_at_backtest_end,2026-08-14,738.8,2026-08-14,738.8,278,1,0.0,0.0
RBA,open_at_backtest_end,2026-08-14,95.05,2026-08-14,95.05,2167,1,0.0,0.0
