ticker,reason,entry_date,entry_price,exit_date,exit_price,shares,hold_weeks,pnl_pct,pnl_rs
INOXGREEN,atr_chandelier_stop,2025-10-24,260.7,2025-12-05,218.5,718,7,-16.19,-30299.6
SYRMA,trend_reversal_23wma,2025-08-08,753.61,2025-12-12,749.45,241,19,-0.55,-1002.56
HCG,trend_reversal_23wma,2025-04-25,601.95,2026-01-02,657.05,270,37,9.15,14877.0
BAJFINANCE,atr_chandelier_stop,2025-09-19,992.9,2026-01-02,996.87,186,16,0.4,738.42
PRIVISCL,atr_chandelier_stop,2025-11-14,3361.76,2026-01-09,2758.26,55,9,-17.95,-33192.5
CARTRADE,trend_reversal_23wma,2025-08-08,2179.9,2026-01-16,2645.2,83,24,21.35,38619.9
IMFA,atr_chandelier_stop,2025-09-12,980.91,2026-01-16,1209.9,187,19,23.34,42821.13
TDPOWERSYS,atr_chandelier_stop,2025-11-07,762.87,2026-01-16,669.35,248,11,-12.26,-23192.96
M&MFIN,atr_chandelier_stop,2025-12-12,358.92,2026-01-16,338.88,508,6,-5.58,-10180.32
USHAMART,trend_reversal_23wma,2025-10-03,451.15,2026-01-23,422.0,400,17,-6.46,-11660.0
V2RETAIL,trend_reversal_23wma,2025-10-10,230.0,2026-01-23,204.43,803,16,-11.12,-20532.71
BHARTIARTL,atr_chandelier_stop,2025-11-28,2135.23,2026-01-23,1997.86,85,9,-6.43,-11676.45
EICHERMOT,atr_chandelier_stop,2025-04-25,5564.33,2026-01-30,6947.25,29,41,24.85,40104.68
PAYTM,trend_reversal_23wma,2025-08-29,1270.0,2026-01-30,1150.0,145,23,-9.45,-17400.0
SANDUMA,atr_chandelier_stop,2025-10-24,218.0,2026-01-30,205.33,859,15,-5.81,-10883.53
PRICOLLTD,atr_chandelier_stop,2025-11-28,638.35,2026-01-30,581.0,285,10,-8.98,-16344.75
SOUTHBANK,atr_chandelier_stop,2025-10-31,38.4,2026-02-06,37.55,4814,15,-2.21,-4091.9
HINDZINC,atr_chandelier_stop,2026-01-30,719.85,2026-02-06,554.86,249,2,-22.92,-41082.51
HINDCOPPER,atr_chandelier_stop,2026-01-02,544.18,2026-02-13,593.3,351,7,9.03,17241.12
CSBBANK,trend_reversal_23wma,2026-01-16,510.65,2026-02-13,415.0,362,5,-18.73,-34625.3
IIFLCAPS,trend_reversal_23wma,2026-01-16,379.66,2026-02-20,330.0,487,6,-13.08,-24184.42
DCBBANK,trend_reversal_23wma,2025-11-28,184.45,2026-03-13,168.59,989,16,-8.6,-15685.54
CUB,trend_reversal_23wma,2025-12-05,202.4,2026-03-13,188.73,912,15,-6.75,-12467.04
SHARDACROP,atr_chandelier_stop,2026-02-13,1183.9,2026-03-13,989.06,155,5,-16.46,-30200.2
CUPID,atr_chandelier_stop,2025-07-25,30.0,2026-03-20,75.9,5995,35,153.0,275170.5
ASHOKLEY,trend_reversal_23wma,2025-12-05,155.61,2026-03-20,166.46,1186,16,6.97,12868.1
TMB,atr_chandelier_stop,2026-01-16,560.72,2026-03-20,590.23,330,10,5.26,9738.3
UNIONBANK,atr_chandelier_stop,2026-01-23,170.8,2026-03-20,167.26,1100,9,-2.07,-3894.0
MAHABANK,atr_chandelier_stop,2026-01-23,64.83,2026-03-20,62.94,2899,9,-2.92,-5479.11
KARURVYSYA,atr_chandelier_stop,2026-02-06,286.27,2026-03-20,275.41,639,7,-3.79,-6939.54
SHRIRAMFIN,atr_chandelier_stop,2025-11-28,820.36,2026-03-27,924.77,222,18,12.73,23179.02
BEL,trend_reversal_23wma,2026-02-06,430.17,2026-04-03,400.0,425,9,-7.01,-12822.25
ACUTAAS,atr_chandelier_stop,2025-09-12,1486.49,2026-04-10,2107.0,123,31,41.74,76322.73
FORCEMOT,trend_reversal_23wma,2026-02-20,23843.0,2026-05-01,20500.0,7,11,-14.02,-23401.0
OIL,trend_reversal_23wma,2026-02-06,482.62,2026-05-15,457.0,379,15,-5.31,-9709.98
THANGAMAYL,trend_reversal_23wma,2025-11-14,3390.52,2026-05-22,3629.85,55,28,7.06,13163.15
PFOCUS,trend_reversal_23wma,2026-01-02,244.8,2026-05-22,235.35,781,21,-3.86,-7380.45
ABB,atr_chandelier_stop,2026-03-20,6299.77,2026-05-22,6236.58,28,10,-1.0,-1769.32
QPOWER,stop_loss_20pct,2026-05-01,1410.7,2026-05-22,1098.7,136,4,-22.12,-42432.0
MCX,atr_chandelier_stop,2026-01-23,2455.0,2026-06-05,2967.0,76,20,20.86,38912.0
GESHIP,atr_chandelier_stop,2026-03-20,1424.78,2026-06-05,1403.8,124,12,-1.47,-2601.52
NATCOPHARM,atr_chandelier_stop,2026-04-17,1079.05,2026-06-05,1010.0,170,8,-6.4,-11738.5
NTPC,trend_reversal_23wma,2026-02-06,342.37,2026-06-12,358.95,535,19,4.84,8870.3
NATIONALUM,trend_reversal_23wma,2026-01-09,326.27,2026-06-19,381.7,588,24,16.99,32592.84
COALINDIA,trend_reversal_23wma,2026-01-16,407.98,2026-07-03,429.91,454,25,5.38,9956.22
GVT&D,atr_chandelier_stop,2026-02-13,3615.7,2026-07-10,4451.1,50,22,23.1,41770.0
POWERINDIA,atr_chandelier_stop,2026-03-13,25400.0,2026-07-10,31075.0,7,18,22.34,39725.0
TIMKEN,trend_reversal_23wma,2026-03-20,3472.3,2026-07-10,3412.34,50,17,-1.73,-2998.0
TDPOWERSYS,atr_chandelier_stop,2026-05-22,1327.7,2026-07-10,1096.13,147,8,-17.44,-34040.79
STLTECH,atr_chandelier_stop,2026-03-13,176.0,2026-07-17,531.0,1053,19,201.7,373815.0
BBOX,atr_chandelier_stop,2026-05-22,884.0,2026-07-17,915.0,220,9,3.51,6820.0
ADANIPOWER,atr_chandelier_stop,2026-04-17,172.0,2026-07-24,215.75,1071,15,25.44,46856.25
MTARTECH,atr_chandelier_stop,2026-05-22,7200.0,2026-07-24,5744.0,27,10,-20.22,-39312.0
NETWEB,atr_chandelier_stop,2026-06-05,4688.88,2026-07-31,4179.19,44,9,-10.87,-22426.36
TRIVENI,stop_loss_20pct,2026-07-24,472.2,2026-07-31,237.3,444,2,-49.75,-104295.6
J&KBANK,atr_chandelier_stop,2026-03-20,121.14,2026-08-07,155.0,1459,21,27.95,49401.74
THANGAMAYL,atr_chandelier_stop,2026-06-12,5205.54,2026-08-07,5175.0,40,9,-0.59,-1221.6
CEMPRO,atr_chandelier_stop,2026-07-10,1463.0,2026-08-07,1375.0,145,5,-6.02,-12760.0
DATAPATTNS,open_at_backtest_end,2026-03-13,3483.61,2026-08-14,4380.7,53,23,25.75,47545.77
JBCHEPHARM,open_at_backtest_end,2026-03-20,2126.99,2026-08-14,2408.9,83,22,13.25,23398.53
EMCURE,open_at_backtest_end,2026-04-03,1654.9,2026-08-14,1978.4,107,20,19.55,34614.5
SHRIPISTON,open_at_backtest_end,2026-04-17,3496.8,2026-08-14,4392.8,52,18,25.62,46592.0
ANANDRATHI,open_at_backtest_end,2026-04-17,1766.48,2026-08-14,2101.5,104,18,18.97,34842.08
HONASA,open_at_backtest_end,2026-04-17,342.7,2026-08-14,477.6,537,18,39.36,72441.3
CUPID,open_at_backtest_end,2026-05-15,131.0,2026-08-14,262.13,1535,14,100.1,201284.55
LAURUSLABS,open_at_backtest_end,2026-05-22,1323.6,2026-08-14,1844.3,147,13,39.34,76542.9
APOLLO,open_at_backtest_end,2026-06-05,410.55,2026-08-14,403.85,502,11,-1.63,-3363.4
SYRMA,open_at_backtest_end,2026-06-19,1320.0,2026-08-14,1424.7,157,9,7.93,16437.9
KIRLOSENG,open_at_backtest_end,2026-07-03,2474.77,2026-08-14,2161.7,86,7,-12.65,-26924.02
RATEGAIN,open_at_backtest_end,2026-07-10,941.1,2026-08-14,949.15,226,6,0.86,1819.3
AEGISLOG,open_at_backtest_end,2026-07-10,1308.03,2026-08-14,1371.0,163,6,4.81,10264.11
ASTRAMICRO,open_at_backtest_end,2026-07-10,1862.5,2026-08-14,1840.0,114,6,-1.21,-2565.0
ATHERENERG,open_at_backtest_end,2026-07-17,1225.8,2026-08-14,1481.5,174,5,20.86,44491.8
AETHER,open_at_backtest_end,2026-07-17,1465.0,2026-08-14,1591.6,146,5,8.64,18483.6
NYKAA,open_at_backtest_end,2026-07-17,328.45,2026-08-14,332.0,652,5,1.08,2314.6
FEDERALBNK,open_at_backtest_end,2026-07-24,341.5,2026-08-14,356.25,615,4,4.32,9071.25
UJJIVANSFB,open_at_backtest_end,2026-07-31,71.5,2026-08-14,70.11,2867,3,-1.94,-3985.13
FLUOROCHEM,open_at_backtest_end,2026-07-31,4653.2,2026-08-14,4518.1,44,3,-2.9,-5944.4
SONACOMS,open_at_backtest_end,2026-08-07,775.0,2026-08-14,818.05,264,2,5.55,11365.2
SMLMAH,open_at_backtest_end,2026-08-07,5690.0,2026-08-14,5554.0,35,2,-2.39,-4760.0
PRICOLLTD,open_at_backtest_end,2026-08-07,715.0,2026-08-14,737.9,286,2,3.2,6549.4
