ticker,reason,entry_date,entry_price,exit_date,exit_price,shares,hold_weeks,pnl_pct,pnl_rs
SMLMAH,atr_chandelier_stop,2025-07-25,3290.69,2025-09-12,3809.52,49,8,15.77,25422.67
KRBL,atr_chandelier_stop,2025-08-22,469.25,2025-09-26,395.4,345,6,-15.74,-25478.25
STARCEMENT,atr_chandelier_stop,2025-08-22,290.96,2025-10-03,251.9,557,7,-13.42,-21756.42
NESCO,atr_chandelier_stop,2025-07-25,1266.79,2025-10-10,1292.68,128,12,2.04,3313.92
DATAMATICS,atr_chandelier_stop,2025-08-01,874.8,2025-10-24,846.0,184,13,-3.29,-5299.2
NUVOCO,atr_chandelier_stop,2025-08-15,441.0,2025-10-24,415.0,366,11,-5.9,-9516.0
APOLLO,atr_chandelier_stop,2025-09-12,303.0,2025-10-31,292.45,538,8,-3.48,-5675.9
TATAINVEST,atr_chandelier_stop,2025-10-03,878.52,2025-10-31,840.66,185,5,-4.31,-7004.1
GABRIEL,trend_reversal_23wma,2025-07-11,942.97,2025-11-28,1027.9,172,21,9.01,14607.96
GMDCLTD,trend_reversal_23wma,2025-09-19,554.68,2025-11-28,486.45,294,11,-12.3,-20059.62
TDPOWERSYS,atr_chandelier_stop,2025-11-07,762.87,2026-01-16,669.35,211,11,-12.26,-19732.72
M&MFIN,atr_chandelier_stop,2025-12-05,367.14,2026-01-16,338.88,438,7,-7.7,-12377.88
MARUTI,atr_chandelier_stop,2025-09-05,14642.94,2026-01-23,15701.31,11,21,7.23,11642.07
LUMAXTECH,atr_chandelier_stop,2025-06-06,805.07,2026-01-30,1353.6,197,35,68.13,108060.41
ANANDRATHI,trend_reversal_23wma,2025-07-25,1307.9,2026-01-30,1457.99,124,28,11.48,18611.16
EICHERMOT,atr_chandelier_stop,2025-09-19,6803.75,2026-01-30,6947.25,24,20,2.11,3444.0
SOUTHBANK,atr_chandelier_stop,2025-10-31,38.4,2026-02-06,37.55,4193,15,-2.21,-3564.05
HINDCOPPER,atr_chandelier_stop,2026-01-02,544.18,2026-02-13,593.3,295,7,9.03,14490.4
HINDZINC,atr_chandelier_stop,2026-01-02,643.25,2026-02-13,613.79,249,7,-4.58,-7335.54
AVANTIFEED,atr_chandelier_stop,2026-02-20,1380.3,2026-03-13,1128.6,118,4,-18.24,-29700.6
TMB,atr_chandelier_stop,2025-11-14,505.43,2026-03-20,590.23,319,19,16.78,27051.2
FEDERALBNK,atr_chandelier_stop,2025-12-05,259.7,2026-03-20,262.0,619,16,0.89,1423.7
BHARATFORG,atr_chandelier_stop,2026-03-06,1854.47,2026-03-20,1670.03,89,3,-9.95,-16415.16
THANGAMAYL,trend_reversal_23wma,2025-11-14,3390.52,2026-05-22,3629.85,47,28,7.06,11248.51
ONGC,trend_reversal_23wma,2026-02-27,279.9,2026-06-05,266.55,587,15,-4.77,-7836.45
WOCKPHARMA,atr_chandelier_stop,2026-06-05,2377.0,2026-06-12,1900.0,76,2,-20.07,-36252.0
STLTECH,atr_chandelier_stop,2026-04-24,263.0,2026-07-17,531.0,628,13,101.9,168304.0
BBOX,atr_chandelier_stop,2026-05-22,884.0,2026-07-17,915.0,195,9,3.51,6045.0
MTARTECH,atr_chandelier_stop,2025-11-07,2529.0,2026-07-24,5744.0,63,38,127.13,202545.0
NLCINDIA,trend_reversal_23wma,2026-05-22,351.55,2026-07-24,296.0,491,10,-15.8,-27275.05
SUPRIYA,atr_chandelier_stop,2026-06-05,990.0,2026-07-24,821.5,184,8,-17.02,-31004.0
KIRLPNU,atr_chandelier_stop,2026-06-26,2040.65,2026-07-24,1681.0,92,5,-17.62,-33087.8
MSTCLTD,atr_chandelier_stop,2026-06-26,692.75,2026-07-24,587.35,272,5,-15.21,-28668.8
SPARC,atr_chandelier_stop,2026-05-29,214.0,2026-07-31,217.49,817,10,1.63,2851.33
J&KBANK,atr_chandelier_stop,2026-07-17,188.99,2026-08-07,155.0,985,4,-17.99,-33480.15
