TYPE,REASON,TICKER,NAME,ENTRY_DATE,EXIT_DATE,ENTRY_PRICE,EXIT_PRICE,SHARES,NET_PNL,REGIME
BUY,NEW BUY (rank=2),ENERGY,ENERGY,2026-05-04,,41.17,,9717.4628,,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,MOENERGY,MOENERGY,2026-05-04,2026-05-18,41.1,39.57,9734.0133,-14913.04,BEAR
SELL,Regime slot reduction / sector cap / rank cut,GROWWPOWER,GROWWPOWER,2026-05-04,2026-05-18,12.4,11.89,32263.544,-16474.41,BEAR
SELL,Regime slot reduction / sector cap / rank cut,ENERGY,ENERGY,2026-05-04,2026-05-18,41.17,39.61,9717.4628,-15179.24,BEAR
BUY,NEW BUY (rank=1),GROWWCAPM,GROWWCAPM,2026-05-25,,11.94,,32741.8269,,PARTIAL
BUY,NEW BUY (rank=2),GROWWPOWER,GROWWPOWER,2026-05-25,,12.3,,31783.5296,,PARTIAL
BUY,NEW BUY (rank=3),METALIETF,METALIETF,2026-05-25,,13.39,,29196.2221,,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,GROWWCAPM,GROWWCAPM,2026-05-25,2026-06-01,11.94,11.35,32741.8269,-19337.68,BEAR
SELL,Regime slot reduction / sector cap / rank cut,GROWWPOWER,GROWWPOWER,2026-05-25,2026-06-01,12.3,12.21,31783.5296,-2880.52,BEAR
SELL,Regime slot reduction / sector cap / rank cut,METALIETF,METALIETF,2026-05-25,2026-06-01,13.39,13.56,29196.2221,4943.36,BEAR
BUY,NEW BUY (rank=1),DEFENCE,DEFENCE,2026-06-22,,80.71,,4805.2526,,PARTIAL
BUY,NEW BUY (rank=2),GROWWPOWER,GROWWPOWER,2026-06-22,,12.52,,30976.9919,,PARTIAL
BUY,NEW BUY (rank=3),GROWWHOSPI,GROWWHOSPI,2026-06-22,,52.89,,7332.8028,,PARTIAL
BUY,NEW BUY (rank=4),GROWWCAPM,GROWWCAPM,2026-06-29,,11.53,,33303.5791,,BULL
BUY,NEW BUY (rank=5),HEALTHCARE,HEALTHCARE,2026-06-29,,20.83,,18434.4823,,BULL
SELL,Regime slot reduction / sector cap / rank cut,GROWWPOWER,GROWWPOWER,2026-06-22,2026-07-06,12.52,11.9,30976.9919,-19225.73,BULL
BUY,NEW BUY (rank=4),PHARMABEES,PHARMABEES,2026-07-06,,26.53,,14655.1169,,BULL
SELL,Regime slot reduction / sector cap / rank cut,GROWWCAPM,GROWWCAPM,2026-06-29,2026-07-27,11.53,11.2,33303.5791,-11010.18,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,DEFENCE,DEFENCE,2026-06-22,2026-07-27,80.71,78.58,4805.2526,-10255.19,PARTIAL
BUY,NEW BUY (rank=8),SML100CASE,SML100CASE,2026-08-03,,11.15,,34660.4297,,BULL
BUY,NEW BUY (rank=12),MIDSELIETF,MIDSELIETF,2026-08-03,,19.71,,19607.4983,,BULL
SELL,Rank 168 > 40,GROWWHOSPI,GROWWHOSPI,2026-06-22,2026-08-17,52.89,52.67,7332.8028,-1633.22,BULL
BUY,NEW BUY (rank=7),EVINDIA,EVINDIA,2026-08-17,,34.12,,11308.8723,,BULL
SELL,TSL 5.1% >= 5%,EVINDIA,EVINDIA,2026-08-17,2026-09-07,34.12,32.38,11308.8723,-19697.44,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,MIDSELIETF,MIDSELIETF,2026-08-03,2026-09-07,19.71,19.78,19607.4983,1352.52,PARTIAL
