TYPE,REASON,TICKER,NAME,ENTRY_DATE,EXIT_DATE,ENTRY_PRICE,EXIT_PRICE,SHARES,NET_PNL,REGIME
BUY,NEW BUY (rank=7),SHARIABEES,SHARIABEES,2022-01-03,,465.66,,505.117,,BULL
SELL,TSL 10.3% >= 5%,SBIETFIT,SBIETFIT,2022-01-03,2022-01-24,400.65,359.2,587.0779,-24354.38,PARTIAL
SELL,TSL 7.4% >= 5%,SHARIABEES,SHARIABEES,2022-01-03,2022-01-24,465.66,438.46,505.117,-13759.18,PARTIAL
SELL,TSL 5.5% >= 5%,NV20IETF,NV20IETF,2022-01-03,2022-01-31,9.87,9.57,23831.0818,-7169.32,BEAR
SELL,Rank 62 > 40 | TSL 7.2% >= 5%,ALPL30IETF,ALPL30IETF,2022-01-03,2022-01-31,18.08,16.93,13009.5563,-14980.99,BEAR
SELL,Rank 61 > 40 | TSL 7.0% >= 5%,SBIETFQLTY,SBIETFQLTY,2022-01-03,2022-01-31,158.36,148.03,1485.3042,-15363.19,BEAR
BUY,NEW BUY (rank=1),CPSEETF,CPSEETF,2022-02-07,,32.57,,6759.3296,,PARTIAL
BUY,NEW BUY (rank=3),PSUBNKBEES,PSUBNKBEES,2022-02-07,,33.01,,6669.2325,,PARTIAL
BUY,NEW BUY (rank=2),ICICIB22,ICICIB22,2022-02-07,,48.1,,4576.9515,,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,CPSEETF,CPSEETF,2022-02-07,2022-02-14,32.57,31.77,6759.3296,-5427.46,BEAR
SELL,TSL 7.8% >= 5%,PSUBNKBEES,PSUBNKBEES,2022-02-07,2022-02-14,33.01,30.45,6669.2325,-17093.24,BEAR
SELL,Regime slot reduction / sector cap / rank cut,ICICIB22,ICICIB22,2022-02-07,2022-02-14,48.1,46.94,4576.9515,-5329.26,BEAR
BUY,NEW BUY (rank=3),CPSEETF,CPSEETF,2022-03-21,,33.23,,6466.6773,,PARTIAL
BUY,NEW BUY (rank=11),PSUBNKBEES,PSUBNKBEES,2022-03-21,,29.55,,7272.003,,PARTIAL
BUY,NEW BUY (rank=1),HDFCGOLD,HDFCGOLD,2022-03-21,,45.43,,4730.0834,,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,CPSEETF,CPSEETF,2022-03-21,2022-03-28,33.23,34.01,6466.6773,5024.01,BEAR
SELL,Regime slot reduction / sector cap / rank cut,PSUBNKBEES,PSUBNKBEES,2022-03-21,2022-03-28,29.55,29.74,7272.003,1361.68,BEAR
SELL,Regime slot reduction / sector cap / rank cut,HDFCGOLD,HDFCGOLD,2022-03-21,2022-03-28,45.43,45.68,4730.0834,1162.52,BEAR
BUY,NEW BUY (rank=10),CPSEETF,CPSEETF,2022-04-04,,34.91,,6200.7501,,PARTIAL
BUY,NEW BUY (rank=11),PSUBNKBEES,PSUBNKBEES,2022-04-04,,31.1,,6960.3918,,PARTIAL
BUY,NEW BUY (rank=1),HDFCGOLD,HDFCGOLD,2022-04-04,,45.56,,4751.2771,,PARTIAL
BUY,NEW BUY (rank=13),PSUBANK,PSUBANK,2022-04-11,,28.61,,7702.5462,,BULL
BUY,NEW BUY (rank=11),ICICIB22,ICICIB22,2022-04-11,,51.54,,4275.7052,,BULL
SELL,TSL 6.6% >= 5%,PSUBNKBEES,PSUBNKBEES,2022-04-04,2022-04-25,31.1,29.9,6960.3918,-8372.47,BULL
BUY,NEW BUY (rank=12),SNXT50BETA,SNXT50BETA,2022-04-25,,51.72,,4109.801,,BULL
SELL,Regime slot reduction / sector cap / rank cut,CPSEETF,CPSEETF,2022-04-04,2022-05-02,34.91,35.6,6200.7501,4258.52,BEAR
SELL,Regime slot reduction / sector cap / rank cut,SNXT50BETA,SNXT50BETA,2022-04-25,2022-05-02,51.72,52.05,4109.801,1336.23,BEAR
SELL,TSL 5.8% >= 5%,PSUBANK,PSUBANK,2022-04-11,2022-05-02,28.61,26.94,7702.5462,-12883.25,BEAR
SELL,Regime slot reduction / sector cap / rank cut,ICICIB22,ICICIB22,2022-04-11,2022-05-02,51.54,49.23,4275.7052,-9896.88,BEAR
SELL,Regime slot reduction / sector cap / rank cut,HDFCGOLD,HDFCGOLD,2022-04-04,2022-05-02,45.56,45.33,4751.2771,-1112.79,BEAR
BUY,NEW BUY (rank=1),FMCGIETF,FMCGIETF,2022-07-25,,43.26,,4896.6158,,PARTIAL
BUY,NEW BUY (rank=5),AUTOBEES,AUTOBEES,2022-07-25,,125.43,,1688.8113,,PARTIAL
BUY,NEW BUY (rank=2),CONSUMBEES,CONSUMBEES,2022-07-25,,80.86,,2619.6834,,PARTIAL
BUY,NEW BUY (rank=7),CPSEETF,CPSEETF,2022-08-15,,35.74,,6023.0821,,BULL
BUY,NEW BUY (rank=6),AUTOIETF,AUTOIETF,2022-08-15,,130.28,,1652.3254,,BULL
SELL,Rank 49 > 40,CPSEETF,CPSEETF,2022-08-15,2022-08-29,35.74,36.52,6023.0821,4678.0,BULL
BUY,NEW BUY (rank=7),BANKNIFTY1,BANKNIFTY1,2022-08-29,,38.9,,5580.8833,,BULL
SELL,TSL 6.5% >= 5%,BANKNIFTY1,BANKNIFTY1,2022-08-29,2022-10-03,38.9,38.74,5580.8833,-912.94,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,CONSUMBEES,CONSUMBEES,2022-07-25,2022-10-03,80.86,84.33,2619.6834,9070.3,PARTIAL
BUY,NEW BUY (rank=4),CONSUMBEES,CONSUMBEES,2022-10-10,,84.73,,2543.8172,,BULL
BUY,NEW BUY (rank=7),PVTBANIETF,PVTBANIETF,2022-10-10,,20.12,,10712.6058,,BULL
SELL,TSL 5.1% >= 5%,AUTOBEES,AUTOBEES,2022-07-25,2022-10-17,125.43,126.85,1688.8113,2378.11,PARTIAL
SELL,TSL 5.5% >= 5%,AUTOIETF,AUTOIETF,2022-08-15,2022-10-17,130.28,126.44,1652.3254,-6364.93,PARTIAL
BUY,NEW BUY (rank=4),PSUBANK,PSUBANK,2022-10-24,,33.21,,6571.9613,,BULL
BUY,NEW BUY (rank=2),SBIETFPB,SBIETFPB,2022-10-24,,214.24,,1018.7399,,BULL
SELL,Rank 52 > 40,CONSUMBEES,CONSUMBEES,2022-10-10,2022-12-26,84.73,82.48,2543.8172,-5743.59,BEAR
SELL,Regime slot reduction / sector cap / rank cut,FMCGIETF,FMCGIETF,2022-07-25,2022-12-26,43.26,45.79,4896.6158,12368.44,BEAR
SELL,Regime slot reduction / sector cap / rank cut,PSUBANK,PSUBANK,2022-10-24,2022-12-26,33.21,41.34,6571.9613,53410.05,BEAR
SELL,Regime slot reduction / sector cap / rank cut,SBIETFPB,SBIETFPB,2022-10-24,2022-12-26,214.24,217.21,1018.7399,3005.66,BEAR
SELL,Regime slot reduction / sector cap / rank cut,PVTBANIETF,PVTBANIETF,2022-10-10,2022-12-26,20.12,21.5,10712.6058,14763.4,BEAR
BUY,NEW BUY (rank=1),PSUBANK,PSUBANK,2023-01-02,,43.27,,5299.0674,,PARTIAL
BUY,NEW BUY (rank=3),ICICIB22,ICICIB22,2023-01-02,,57.68,,3975.2192,,PARTIAL
BUY,NEW BUY (rank=2),PSUBNKBEES,PSUBNKBEES,2023-01-02,,48.24,,4753.1228,,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,PSUBANK,PSUBANK,2023-01-02,2023-01-09,43.27,43.07,5299.0674,-1079.81,BEAR
SELL,Regime slot reduction / sector cap / rank cut,ICICIB22,ICICIB22,2023-01-02,2023-01-09,57.68,57.83,3975.2192,576.28,BEAR
SELL,Regime slot reduction / sector cap / rank cut,PSUBNKBEES,PSUBNKBEES,2023-01-02,2023-01-09,48.24,47.89,4753.1228,-1683.59,BEAR
BUY,NEW BUY (rank=1),PSUBNKBEES,PSUBNKBEES,2023-01-16,,48.19,,4750.5513,,PARTIAL
BUY,NEW BUY (rank=3),ICICIB22,ICICIB22,2023-01-16,,57.45,,3984.8402,,PARTIAL
BUY,NEW BUY (rank=2),PSUBANK,PSUBANK,2023-01-16,,43.13,,5307.8847,,PARTIAL
SELL,TSL 11.6% >= 5%,PSUBNKBEES,PSUBNKBEES,2023-01-16,2023-01-30,48.19,42.59,4750.5513,-26623.09,BEAR
SELL,Regime slot reduction / sector cap / rank cut,ICICIB22,ICICIB22,2023-01-16,2023-01-30,57.45,56.4,3984.8402,-4204.08,BEAR
SELL,TSL 11.9% >= 5%,PSUBANK,PSUBANK,2023-01-16,2023-01-30,43.13,38.0,5307.8847,-27249.45,BEAR
BUY,NEW BUY (rank=15),GILT5YBEES,GILT5YBEES,2023-04-17,,51.66,,4220.0542,,PARTIAL
BUY,NEW BUY (rank=7),SILVER,SILVER,2023-04-17,,77.19,,2824.3037,,PARTIAL
BUY,NEW BUY (rank=1),HDFCGOLD,HDFCGOLD,2023-04-17,,53.08,,4107.159,,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,GILT5YBEES,GILT5YBEES,2023-04-17,2023-04-24,51.66,51.9,4220.0542,992.81,BEAR
SELL,Regime slot reduction / sector cap / rank cut,SILVER,SILVER,2023-04-17,2023-04-24,77.19,76.19,2824.3037,-2844.3,BEAR
SELL,Regime slot reduction / sector cap / rank cut,HDFCGOLD,HDFCGOLD,2023-04-17,2023-04-24,53.08,52.61,4107.159,-1950.36,BEAR
BUY,NEW BUY (rank=14),GILT5YBEES,GILT5YBEES,2023-05-01,,51.91,,4186.4585,,PARTIAL
BUY,NEW BUY (rank=9),SILVER,SILVER,2023-05-01,,75.59,,2874.9711,,PARTIAL
BUY,NEW BUY (rank=1),HDFCGOLD,HDFCGOLD,2023-05-01,,52.67,,4126.0502,,PARTIAL
BUY,NEW BUY (rank=8),FMCGIETF,FMCGIETF,2023-05-15,,50.99,,4272.1026,,BULL
BUY,NEW BUY (rank=11),ICICIB22,ICICIB22,2023-05-15,,63.06,,3454.4007,,BULL
SELL,TSL 5.6% >= 5%,SILVER,SILVER,2023-05-01,2023-05-22,75.59,74.11,2874.9711,-4274.96,BULL
BUY,NEW BUY (rank=14),CPSEETF,CPSEETF,2023-05-22,,42.45,,5106.2866,,BULL
SELL,Rank 43 > 40,HDFCGOLD,HDFCGOLD,2023-05-01,2023-06-26,52.67,51.39,4126.0502,-5301.34,BULL
BUY,NEW BUY (rank=3),AUTOIETF,AUTOIETF,2023-06-26,,148.6,,1481.2858,,BULL
SELL,Rank 66 > 40,GILT5YBEES,GILT5YBEES,2023-05-01,2023-07-24,51.91,52.68,4186.4585,3203.57,BULL
BUY,NEW BUY (rank=3),MOM100,MOM100,2023-07-24,,39.15,,5855.5967,,BULL
SELL,Rank 48 > 40,FMCGIETF,FMCGIETF,2023-05-15,2023-09-04,50.99,52.83,4272.1026,7840.67,BULL
BUY,NEW BUY (rank=3),HDFCSML250,HDFCSML250,2023-09-04,,121.97,,1969.3543,,BULL
SELL,Regime slot reduction / sector cap / rank cut,CPSEETF,CPSEETF,2023-05-22,2023-10-30,42.45,53.04,5106.2866,54055.58,BEAR
SELL,TSL 5.3% >= 5%,MOM100,MOM100,2023-07-24,2023-10-30,39.15,41.35,5855.5967,12862.31,BEAR
SELL,Regime slot reduction / sector cap / rank cut,HDFCSML250,HDFCSML250,2023-09-04,2023-10-30,121.97,120.93,1969.3543,-2068.13,BEAR
SELL,Regime slot reduction / sector cap / rank cut,AUTOIETF,AUTOIETF,2023-06-26,2023-10-30,148.6,162.98,1481.2858,21280.89,BEAR
SELL,Regime slot reduction / sector cap / rank cut,ICICIB22,ICICIB22,2023-05-15,2023-10-30,63.06,73.82,3454.4007,37149.35,BEAR
BUY,NEW BUY (rank=3),ALPHA,ALPHA,2023-11-06,,35.18,,6887.9982,,PARTIAL
BUY,NEW BUY (rank=1),HDFCSML250,HDFCSML250,2023-11-06,,124.39,,1948.0648,,PARTIAL
BUY,NEW BUY (rank=2),MIDCAPIETF,MIDCAPIETF,2023-11-06,,152.91,,1584.7216,,PARTIAL
BUY,NEW BUY (rank=3),PHARMABEES,PHARMABEES,2023-11-13,,15.73,,15637.5406,,BULL
BUY,NEW BUY (rank=8),ICICIB22,ICICIB22,2023-11-13,,77.77,,3162.8972,,BULL
SELL,Rank 45 > 40,PHARMABEES,PHARMABEES,2023-11-13,2024-01-22,15.73,17.65,15637.5406,30004.08,BULL
BUY,NEW BUY (rank=1),CPSEETF,CPSEETF,2024-01-22,,70.08,,4108.2319,,BULL
SELL,Rank 41 > 40,HDFCSML250,HDFCSML250,2023-11-06,2024-02-26,124.39,152.16,1948.0648,54077.76,BULL
BUY,NEW BUY (rank=3),INFRABEES,INFRABEES,2024-02-26,,848.61,,362.5831,,BULL
SELL,Rank 50 > 40,MIDCAPIETF,MIDCAPIETF,2023-11-06,2024-03-04,152.91,185.5,1584.7216,51626.08,BULL
BUY,NEW BUY (rank=6),SETFNN50,SETFNN50,2024-03-04,,631.41,,495.3483,,BULL
SELL,TSL 5.7% >= 5%,ALPHA,ALPHA,2023-11-06,2024-03-18,35.18,42.96,6887.9982,53568.63,BULL
SELL,TSL 7.3% >= 5%,ICICIB22,ICICIB22,2023-11-13,2024-03-18,77.77,97.22,3162.8972,61498.35,BULL
BUY,NEW BUY (rank=4),MOMENTUM,MOMENTUM,2024-03-18,,29.98,,9841.4297,,BULL
BUY,NEW BUY (rank=1),ALPL30IETF,ALPL30IETF,2024-03-18,,26.29,,11222.7486,,BULL
SELL,TSL 6.1% >= 5%,CPSEETF,CPSEETF,2024-01-22,2024-03-25,70.08,78.78,4108.2319,35721.62,BULL
BUY,NEW BUY (rank=3),AUTOBEES,AUTOBEES,2024-03-25,,213.91,,1404.3598,,BULL
SELL,Rank 49 > 40,INFRABEES,INFRABEES,2024-02-26,2024-04-22,848.61,870.9,362.5831,8061.98,BULL
BUY,NEW BUY (rank=5),SETFGOLD,SETFGOLD,2024-04-22,,63.46,,4879.301,,BULL
SELL,Rank 57 > 40,ALPL30IETF,ALPL30IETF,2024-03-18,2024-06-03,26.29,28.04,11222.7486,19619.81,BULL
BUY,NEW BUY (rank=1),MAKEINDIA,MAKEINDIA,2024-06-03,,142.73,,2349.8332,,BULL
SELL,Rank 56 > 40,SETFGOLD,SETFGOLD,2024-04-22,2024-06-17,63.46,62.37,4879.301,-5338.44,BULL
BUY,NEW BUY (rank=1),AUTOIETF,AUTOIETF,2024-06-17,,261.3,,1322.4538,,BULL
SELL,Rank 57 > 40,MOMENTUM,MOMENTUM,2024-03-18,2024-07-22,29.98,35.64,9841.4297,55682.49,BULL
BUY,NEW BUY (rank=1),NIFTYQLITY,NIFTYQLITY,2024-07-22,,22.14,,15401.6321,,BULL
SELL,Rank 55 > 40,AUTOBEES,AUTOBEES,2024-03-25,2024-09-02,213.91,266.17,1404.3598,73371.84,BULL
SELL,Rank 46 > 40,AUTOIETF,AUTOIETF,2024-06-17,2024-09-02,261.3,266.2,1322.4538,6460.02,BULL
BUY,NEW BUY (rank=2),CONSUMBEES,CONSUMBEES,2024-09-02,,133.75,,2662.5497,,BULL
BUY,NEW BUY (rank=1),MOHEALTH,MOHEALTH,2024-09-02,,43.48,,8190.341,,BULL
SELL,Rank 61 > 40,MAKEINDIA,MAKEINDIA,2024-06-03,2024-09-09,142.73,150.63,2349.8332,18543.68,BULL
BUY,NEW BUY (rank=6),PHARMABEES,PHARMABEES,2024-09-09,,23.51,,15088.7113,,BULL
SELL,Rank 55 > 40,SETFNN50,SETFNN50,2024-03-04,2024-09-16,631.41,796.82,495.3483,81915.56,BULL
BUY,NEW BUY (rank=5),SHARIABEES,SHARIABEES,2024-09-16,,599.34,,604.3247,,BULL
SELL,TSL 5.9% >= 5%,CONSUMBEES,CONSUMBEES,2024-09-02,2024-10-07,133.75,135.3,2662.5497,4106.95,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,SHARIABEES,SHARIABEES,2024-09-16,2024-10-07,599.34,582.35,604.3247,-10287.48,PARTIAL
BUY,NEW BUY (rank=6),MAHKTECH,MAHKTECH,2024-10-14,,19.79,,18117.7015,,BULL
BUY,NEW BUY (rank=7),CONSUMBEES,CONSUMBEES,2024-10-14,,137.4,,2609.5292,,BULL
SELL,Regime slot reduction / sector cap / rank cut,CONSUMBEES,CONSUMBEES,2024-10-14,2024-10-21,137.4,132.69,2609.5292,-12310.88,PARTIAL
SELL,TSL 5.4% >= 5%,NIFTYQLITY,NIFTYQLITY,2024-07-22,2024-10-21,22.14,22.73,15401.6321,9066.96,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,PHARMABEES,PHARMABEES,2024-09-09,2024-10-28,23.51,23.33,15088.7113,-2735.97,BEAR
SELL,Regime slot reduction / sector cap / rank cut,MAHKTECH,MAHKTECH,2024-10-14,2024-10-28,19.79,19.4,18117.7015,-7085.9,BEAR
SELL,Regime slot reduction / sector cap / rank cut,MOHEALTH,MOHEALTH,2024-09-02,2024-10-28,43.48,43.69,8190.341,1699.97,BEAR
BUY,NEW BUY (rank=7),TNIDETF,TNIDETF,2024-12-09,,101.77,,3422.3245,,BULL
BUY,NEW BUY (rank=1),LTGILTBEES,LTGILTBEES,2024-12-09,,27.19,,12809.4874,,BULL
BUY,NEW BUY (rank=13),MOHEALTH,MOHEALTH,2024-12-09,,44.67,,7796.9546,,BULL
BUY,NEW BUY (rank=4),MAHKTECH,MAHKTECH,2024-12-09,,19.05,,18282.9377,,BULL
BUY,NEW BUY (rank=2),ITIETF,ITIETF,2024-12-09,,48.03,,7251.5087,,BULL
SELL,Regime slot reduction / sector cap / rank cut,TNIDETF,TNIDETF,2024-12-09,2024-12-23,101.77,99.48,3422.3245,-7857.12,BEAR
SELL,Regime slot reduction / sector cap / rank cut,LTGILTBEES,LTGILTBEES,2024-12-09,2024-12-23,27.19,27.14,12809.4874,-660.47,BEAR
SELL,Regime slot reduction / sector cap / rank cut,MOHEALTH,MOHEALTH,2024-12-09,2024-12-23,44.67,44.51,7796.9546,-1267.51,BEAR
SELL,Regime slot reduction / sector cap / rank cut,MAHKTECH,MAHKTECH,2024-12-09,2024-12-23,19.05,18.51,18282.9377,-9892.79,BEAR
SELL,Regime slot reduction / sector cap / rank cut,ITIETF,ITIETF,2024-12-09,2024-12-23,48.03,47.12,7251.5087,-6618.87,BEAR
BUY,NEW BUY (rank=2),GOLDBETA,GOLDBETA,2025-04-21,,81.9,,4207.7163,,PARTIAL
BUY,NEW BUY (rank=1),LTGILTBEES,LTGILTBEES,2025-04-21,,28.58,,12057.8016,,PARTIAL
BUY,NEW BUY (rank=21),LICNETFGSC,LICNETFGSC,2025-04-21,,28.1,,12263.7711,,PARTIAL
BUY,NEW BUY (rank=4),GROWWDEFNC,GROWWDEFNC,2025-05-19,,82.37,,4172.437,,BULL
BUY,NEW BUY (rank=3),MODEFENCE,MODEFENCE,2025-05-19,,90.11,,3814.0454,,BULL
SELL,Rank 43 > 40,GOLDBETA,GOLDBETA,2025-04-21,2025-06-30,81.9,80.9,4207.7163,-4227.72,BULL
BUY,NEW BUY (rank=3),MOCAPITAL,MOCAPITAL,2025-06-30,,47.4,,7507.724,,BULL
SELL,Rank 171 > 40,LICNETFGSC,LICNETFGSC,2025-04-21,2025-07-07,28.1,28.42,12263.7711,3904.41,BULL
BUY,NEW BUY (rank=3),BBNPNBETF,BBNPNBETF,2025-07-07,,57.06,,6214.7932,,BULL
SELL,Regime slot reduction / sector cap / rank cut,MOCAPITAL,MOCAPITAL,2025-06-30,2025-07-14,47.4,45.51,7507.724,-14209.6,BULL
SELL,Rank 58 > 40,LTGILTBEES,LTGILTBEES,2025-04-21,2025-07-14,28.58,28.89,12057.8016,3717.92,BULL
BUY,NEW BUY (rank=4),GILT5YBEES,GILT5YBEES,2025-07-14,,62.66,,5517.2837,,BULL
BUY,NEW BUY (rank=3),TATSILV,TATSILV,2025-07-14,,11.18,,30922.4507,,BULL
SELL,Rank 99 > 40,BBNPNBETF,BBNPNBETF,2025-07-07,2025-07-21,57.06,56.94,6214.7932,-765.78,BULL
BUY,NEW BUY (rank=15),ECAPINSURE,ECAPINSURE,2025-07-21,,23.71,,14411.5474,,BULL
SELL,TSL 12.7% >= 5%,GROWWDEFNC,GROWWDEFNC,2025-05-19,2025-07-28,82.37,78.12,4172.437,-17752.86,PARTIAL
SELL,TSL 12.1% >= 5%,MODEFENCE,MODEFENCE,2025-05-19,2025-07-28,90.11,86.11,3814.0454,-15276.18,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,GILT5YBEES,GILT5YBEES,2025-07-14,2025-08-11,62.66,62.62,5517.2837,-240.69,BEAR
SELL,Regime slot reduction / sector cap / rank cut,TATSILV,TATSILV,2025-07-14,2025-08-11,11.18,11.09,30922.4507,-2803.02,BEAR
SELL,Regime slot reduction / sector cap / rank cut,ECAPINSURE,ECAPINSURE,2025-07-21,2025-08-11,23.71,23.0,14411.5474,-10252.2,BEAR
BUY,NEW BUY (rank=1),TATSILV,TATSILV,2025-08-18,,11.14,,29919.3556,,PARTIAL
BUY,NEW BUY (rank=18),ECAPINSURE,ECAPINSURE,2025-08-18,,23.62,,14110.9916,,PARTIAL
BUY,NEW BUY (rank=14),TATAGOLD,TATAGOLD,2025-08-18,,9.74,,34219.879,,PARTIAL
BUY,NEW BUY (rank=1),CONSUMBEES,CONSUMBEES,2025-08-25,,135.9,,2462.6267,,BULL
BUY,NEW BUY (rank=19),AUTOIETF,AUTOIETF,2025-08-25,,261.0,,1282.2642,,BULL
SELL,Regime slot reduction / sector cap / rank cut,CONSUMBEES,CONSUMBEES,2025-08-25,2025-09-01,135.9,135.84,2462.6267,-167.76,BEAR
SELL,Regime slot reduction / sector cap / rank cut,TATAGOLD,TATAGOLD,2025-08-18,2025-09-01,9.74,10.18,34219.879,15036.75,BEAR
SELL,Regime slot reduction / sector cap / rank cut,TATSILV,TATSILV,2025-08-18,2025-09-01,11.14,12.05,29919.3556,27206.61,BEAR
SELL,Regime slot reduction / sector cap / rank cut,AUTOIETF,AUTOIETF,2025-08-25,2025-09-01,261.0,263.3,1282.2642,2929.21,BEAR
SELL,Rank 44 > 40,ECAPINSURE,ECAPINSURE,2025-08-18,2025-09-01,23.62,22.84,14110.9916,-11026.57,BEAR
BUY,NEW BUY (rank=2),AUTOBEES,AUTOBEES,2025-09-08,,279.86,,1215.6323,,PARTIAL
BUY,NEW BUY (rank=1),AUTOIETF,AUTOIETF,2025-09-08,,280.1,,1214.5907,,PARTIAL
BUY,NEW BUY (rank=3),CONSUMIETF,CONSUMIETF,2025-09-08,,128.87,,2639.9229,,PARTIAL
BUY,NEW BUY (rank=11),SILVER,SILVER,2025-09-15,,128.42,,2627.8123,,BULL
BUY,NEW BUY (rank=3),TATAGOLD,TATAGOLD,2025-09-15,,10.67,,31627.334,,BULL
SELL,Regime slot reduction / sector cap / rank cut,SILVER,SILVER,2025-09-15,2025-09-29,128.42,146.34,2627.8123,47070.4,BEAR
SELL,Rank 42 > 40,CONSUMIETF,CONSUMIETF,2025-09-08,2025-09-29,128.87,125.12,2639.9229,-9919.71,BEAR
SELL,Regime slot reduction / sector cap / rank cut,TATAGOLD,TATAGOLD,2025-09-15,2025-09-29,10.67,11.23,31627.334,17691.31,BEAR
SELL,Regime slot reduction / sector cap / rank cut,AUTOBEES,AUTOBEES,2025-09-08,2025-09-29,279.86,271.24,1215.6323,-10498.75,BEAR
SELL,Regime slot reduction / sector cap / rank cut,AUTOIETF,AUTOIETF,2025-09-08,2025-09-29,280.1,272.2,1214.5907,-9615.27,BEAR
BUY,NEW BUY (rank=1),SILVERCASE,SILVERCASE,2025-10-06,,15.12,,22967.2947,,BULL
BUY,NEW BUY (rank=15),TATAGOLD,TATAGOLD,2025-10-06,,11.64,,29833.8055,,BULL
BUY,NEW BUY (rank=20),MAHKTECH,MAHKTECH,2025-10-06,,34.13,,10174.7875,,BULL
BUY,NEW BUY (rank=33),AUTOBEES,AUTOBEES,2025-10-06,,275.8,,1259.1207,,BULL
BUY,NEW BUY (rank=14),HNGSNGBEES,HNGSNGBEES,2025-10-06,,563.54,,616.2216,,BULL
SELL,TSL 13.0% >= 5%,MAHKTECH,MAHKTECH,2025-10-06,2025-10-13,34.13,29.68,10174.7875,-45297.8,BULL
BUY,NEW BUY (rank=30),AUTOIETF,AUTOIETF,2025-10-13,,274.2,,1272.0309,,BULL
SELL,TSL 13.8% >= 5%,SILVERCASE,SILVERCASE,2025-10-06,2025-10-27,15.12,14.69,22967.2947,-9895.94,BULL
SELL,TSL 7.1% >= 5%,TATAGOLD,TATAGOLD,2025-10-06,2025-10-27,11.64,11.77,29833.8055,3858.39,BULL
BUY,NEW BUY (rank=1),GOLDETF,GOLDETF,2025-10-27,,117.84,,2829.6031,,BULL
BUY,NEW BUY (rank=15),SILVERIETF,SILVERIETF,2025-10-27,,144.71,,2304.1976,,BULL
SELL,TSL 6.8% >= 5%,HNGSNGBEES,HNGSNGBEES,2025-10-06,2025-11-03,563.54,525.37,616.2216,-23541.18,BULL
BUY,NEW BUY (rank=1),BANKPSU,BANKPSU,2025-11-03,,83.74,,3990.5096,,BULL
SELL,Rank 41 > 40,AUTOIETF,AUTOIETF,2025-10-13,2025-11-10,274.2,275.7,1272.0309,1888.05,BULL
BUY,NEW BUY (rank=3),HDFCPSUBK,HDFCPSUBK,2025-11-10,,83.96,,4005.335,,BULL
SELL,Rank 44 > 40,AUTOBEES,AUTOBEES,2025-10-06,2025-11-17,275.8,282.52,1259.1207,8441.29,BULL
BUY,NEW BUY (rank=28),PSUBANK,PSUBANK,2025-11-17,,84.85,,4043.6912,,BULL
SELL,Rank 51 > 40,BANKPSU,BANKPSU,2025-11-03,2025-12-29,83.74,83.22,3990.5096,-2095.06,BULL
SELL,Rank 46 > 40,HDFCPSUBK,HDFCPSUBK,2025-11-10,2025-12-29,83.96,83.32,4005.335,-2583.41,BULL
SELL,Rank 63 > 40,PSUBANK,PSUBANK,2025-11-17,2025-12-29,84.85,82.54,4043.6912,-9360.93,BULL
BUY,NEW BUY (rank=37),HDFCNIFBAN,HDFCNIFBAN,2025-12-29,,60.35,,6254.732,,BULL
BUY,NEW BUY (rank=36),HDFCGROWTH,HDFCGROWTH,2025-12-29,,128.74,,2932.0574,,BULL
BUY,NEW BUY (rank=34),TOP15IETF,TOP15IETF,2025-12-29,,10.98,,34378.24,,BULL
SELL,Rank 52 > 40,HDFCNIFBAN,HDFCNIFBAN,2025-12-29,2026-01-05,60.35,61.53,6254.732,7360.58,BULL
SELL,Rank 47 > 40,HDFCGROWTH,HDFCGROWTH,2025-12-29,2026-01-05,128.74,130.88,2932.0574,6254.6,BULL
SELL,Rank 61 > 40,TOP15IETF,TOP15IETF,2025-12-29,2026-01-05,10.98,11.11,34378.24,4449.17,BULL
BUY,NEW BUY (rank=15),BANKPSU,BANKPSU,2026-01-05,,87.78,,4389.1053,,BULL
BUY,NEW BUY (rank=22),PSUBNKIETF,PSUBNKIETF,2026-01-05,,88.37,,4359.8016,,BULL
BUY,NEW BUY (rank=21),VAL30IETF,VAL30IETF,2026-01-05,,15.3,,25181.4161,,BULL
SELL,Regime slot reduction / sector cap / rank cut,BANKPSU,BANKPSU,2026-01-05,2026-01-12,87.78,86.79,4389.1053,-4365.21,BEAR
SELL,Rank 41 > 40,VAL30IETF,VAL30IETF,2026-01-05,2026-01-12,15.3,14.93,25181.4161,-9337.12,BEAR
SELL,Regime slot reduction / sector cap / rank cut,SILVERIETF,SILVERIETF,2025-10-27,2026-01-12,144.71,254.08,2304.1976,251990.09,BEAR
SELL,Regime slot reduction / sector cap / rank cut,PSUBNKIETF,PSUBNKIETF,2026-01-05,2026-01-12,88.37,87.28,4359.8016,-4772.18,BEAR
SELL,Regime slot reduction / sector cap / rank cut,GOLDETF,GOLDETF,2025-10-27,2026-01-12,117.84,136.71,2829.6031,53374.61,BEAR
