Ticker,Entry Date,Entry Price,Exit Date,Exit Price,Return (%),Reason
SETF10GILT,2025-12-24,259.8399963378906,2026-01-20,258.3599853515625,-0.5695855169284828,EMA Cross Down
HDFCBSE500,2025-09-11,37.0,2026-01-21,36.75,-0.6756756756756757,EMA Cross Down
NEXT50,2025-12-29,705.030029296875,2026-01-21,685.3699951171875,-2.7885385533569984,EMA Cross Down
NEXT50IETF,2025-12-31,72.91999816894531,2026-01-21,70.26000213623047,-3.647827892908074,EMA Cross Down
MONEXT50,2026-01-01,69.0199966430664,2026-01-21,66.61000061035156,-3.491735946001305,EMA Cross Down
NIFTYADD,2025-04-22,249.77999877929688,2026-01-22,264.7200012207031,5.9812645185442115,EMA Cross Down
AONENIFTY,2025-09-11,10.239999771118164,2026-01-22,10.369999885559082,1.26953239596335,EMA Cross Down
EQUAL50,2025-08-19,318.61248779296875,2026-02-02,325.31451416015625,2.103503981784421,EMA Cross Down
LICNFNHGP,2026-02-10,289.92999267578125,2026-03-02,278.9800109863281,-3.776767483900196,EMA Cross Down
FINIETF,2026-02-09,32.619998931884766,2026-03-05,31.149999618530273,-4.506435810816737,EMA Cross Down
EQUAL50,2026-02-03,333.873291015625,2026-03-06,323.3644104003906,-3.147565528008219,EMA Cross Down
BFSI,2026-02-04,28.729999542236328,2026-03-09,26.850000381469727,-6.54367974493975,EMA Cross Down
NIFTY100EW,2026-02-09,34.400001525878906,2026-03-09,32.630001068115234,-5.145349939685647,EMA Cross Down
NEXT50IETF,2026-02-10,73.47000122070312,2026-03-09,69.62000274658203,-5.240231945220388,EMA Cross Down
AUTOBEES,2026-02-09,284.739990234375,2026-03-10,275.239990234375,-3.3363771601524483,EMA Cross Down
AUTOIETF,2026-02-05,28.450000762939453,2026-03-11,26.6200008392334,-6.432336993431346,EMA Cross Down
OILIETF,2026-02-06,12.350000381469727,2026-03-11,11.65999984741211,-5.587048686192047,EMA Cross Down
NIF100BEES,2026-01-27,271.1499938964844,2026-03-12,258.1199951171875,-4.805457891424949,EMA Cross Down
MAKEINDIA,2026-02-04,157.25999450683594,2026-03-16,147.8699951171875,-5.971003254257562,EMA Cross Down
AXISVALUE,2025-09-03,28.510000228881836,2026-03-25,31.329999923706055,9.891265072553173,EMA Cross Down
VAL30IETF,2025-09-15,13.170000076293945,2026-03-25,14.84000015258789,12.680334598478495,EMA Cross Down
MOPSE,2026-01-05,102.5,2026-03-25,99.19999694824219,-3.2195151724466466,EMA Cross Down
BBETF0432,2026-02-04,1310.0,2026-03-30,1295.47998046875,-1.1083984375,EMA Cross Down
SILVERIETF,2025-05-21,98.23999786376953,2026-04-01,234.2100067138672,138.40595664369695,EMA Cross Down
LTGILTBEES,2025-09-12,28.84000015258789,2026-04-01,28.899999618530273,0.20804252990615502,EMA Cross Down
PHARMABEES,2026-02-25,23.65999984741211,2026-04-02,22.40999984741211,-5.283178394173671,EMA Cross Down
ABGSEC,2025-09-17,110.33999633789062,2026-04-07,110.9000015258789,0.5075269227609863,EMA Cross Down
ABGSEC,2026-04-10,112.87999725341797,2026-04-13,110.7300033569336,-1.9046721729250167,EMA Cross Down
GSEC10ABSL,2026-04-16,111.25,2026-05-01,108.20999908447266,-2.7325850926088484,EMA Cross Down
ABGSEC,2026-04-16,112.06999969482422,2026-05-20,110.7699966430664,-1.15999201864712,EMA Cross Down
EBBETF0431,2026-04-17,1403.3900146484375,2026-05-25,1391.1600341796875,-0.8714598465925187,EMA Cross Down
ICICIB22,2026-04-16,123.87999725341797,2026-06-02,118.56999969482422,-4.286404323799936,EMA Cross Down
ABSLPSE,2026-04-16,10.84000015258789,2026-06-09,10.420000076293945,-3.8745393946666735,EMA Cross Down
MOPSE,2026-04-16,106.11000061035156,2026-06-09,102.05000305175781,-3.8262157527475096,EMA Cross Down
EQUAL50ADD,2026-05-04,337.67999267578125,2026-06-11,327.7699890136719,-2.9347322545177636,EMA Cross Down
